OrganizationUUID,VariableSpecificUUID,ReportingUnitUUID,PrimaryUseCategory,BeneficialUseCategory,WaterSourceUUID,MethodUUID,TimeframeStart,TimeframeEnd,DataPublicationDate,DataPublicationDOI,ReportYearCV,Amount,PopulationServed,PowerGeneratedGWh,PowerType,IrrigatedAcreage,InterbasinTransferToID,InterbasinTransferFromID,CustomerTypeCV,AllocationCropDutyAmount,IrrigationMethodCV,CropTypeCV,CommunityWaterSupplySystem,SDWISIdentifierCV
WWDO,WY_Consumptive Use,WY_5,Irrigation,Domestic Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2012,0,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_5,Irrigation,Domestic Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2012,3874.268742,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_5,Irrigation,Industrial Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2012,0,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_5,Irrigation,Industrial Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2012,45891.30729,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_6,Irrigation,Agricultural Consumptive Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2012,57399.16698,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_6,Irrigation,Agricultural Consumptive Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2012,387.9080167,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_6,Irrigation,Municipal  Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2012,0,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_6,Irrigation,Municipal  Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2012,7790,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_6,Irrigation,Domestic Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2012,0,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_6,Irrigation,Domestic Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2012,1074.67611,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_6,Irrigation,Industrial Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2012,0,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_6,Irrigation,Industrial Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2012,0,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_7,Irrigation,Agricultural Consumptive Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2012,854149.7648,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_7,Irrigation,Agricultural Consumptive Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2012,5895.516728,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_7,Irrigation,Municipal  Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2012,8014.440745,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_7,Irrigation,Municipal  Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2012,5802.138728,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_7,Irrigation,Domestic Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2012,2114.882529,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_7,Irrigation,Domestic Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2012,6019.281044,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_7,Irrigation,Industrial Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2012,1066.753643,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_7,Irrigation,Industrial Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2012,99134.21987,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_1,Irrigation,Agricultural Consumptive Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,75119.17585,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_1,Irrigation,Agricultural Consumptive Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,1546.331897,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_1,Irrigation,Municipal  Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,2384.541646,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_1,Irrigation,Municipal  Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,693.9659091,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_1,Irrigation,Domestic Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,0,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_1,Irrigation,Domestic Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,528.0354281,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_1,Irrigation,Industrial Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,5.05413066,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_1,Irrigation,Industrial Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,29.8193709,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_2,Irrigation,Agricultural Consumptive Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,326447.1937,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_2,Irrigation,Agricultural Consumptive Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,2465.718828,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_2,Irrigation,Municipal  Use,CrossBasin_Diversion,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,18424,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_2,Irrigation,Municipal  Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,7589.059802,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_2,Irrigation,Municipal  Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,1137.821782,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_2,Irrigation,Domestic Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,0,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_2,Irrigation,Domestic Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,3527.743412,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_2,Irrigation,Industrial Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,57312.34701,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_2,Irrigation,Industrial Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,2248.585599,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_3,Irrigation,Agricultural Consumptive Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,74069.545,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_3,Irrigation,Agricultural Consumptive Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,17384.918,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_3,Irrigation,Municipal  Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,0,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_3,Irrigation,Municipal  Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,3103.454788,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_3,Irrigation,Domestic Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,0,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_3,Irrigation,Domestic Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,2819.815834,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_3,Irrigation,Industrial Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,797.353284,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_3,Irrigation,Industrial Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,3668.101859,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_4,Irrigation,Agricultural Consumptive Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,409190.2214,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_4,Irrigation,Agricultural Consumptive Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,44238.12105,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_4,Irrigation,Municipal  Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,13605.30995,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_4,Irrigation,Municipal  Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,11842.39468,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_4,Irrigation,Domestic Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,0,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_4,Irrigation,Domestic Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,11578.11507,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_4,Irrigation,Industrial Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,25828.87006,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_4,Irrigation,Industrial Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,103979.3607,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_5,Irrigation,Agricultural Consumptive Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,180608.4463,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_5,Irrigation,Agricultural Consumptive Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,206.2539979,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_5,Irrigation,Municipal  Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,3600.477043,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_5,Irrigation,Municipal  Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,359.3701569,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_5,Irrigation,Domestic Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,0,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_5,Irrigation,Domestic Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,3898.619605,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_5,Irrigation,Industrial Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,0,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_5,Irrigation,Industrial Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,40178.17119,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_6,Irrigation,Agricultural Consumptive Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,70636.9227,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_6,Irrigation,Agricultural Consumptive Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,477.3697953,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_6,Irrigation,Municipal  Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,0,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_6,Irrigation,Municipal  Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,7996.818938,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_6,Irrigation,Domestic Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,0,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_6,Irrigation,Domestic Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,1103.207993,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_6,Irrigation,Industrial Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,0,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_6,Irrigation,Industrial Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,0,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_7,Irrigation,Agricultural Consumptive Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,972271.8216,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_7,Irrigation,Agricultural Consumptive Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,6710.819372,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_7,Irrigation,Municipal  Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,8047.367156,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_7,Irrigation,Municipal  Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,5832.262593,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_7,Irrigation,Domestic Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,2124.09017,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_7,Irrigation,Domestic Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,6045.487408,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_7,Irrigation,Industrial Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,1016.542875,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_7,Irrigation,Industrial Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2013,94468.09538,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_1,Irrigation,Agricultural Consumptive Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,106682.2339,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_1,Irrigation,Agricultural Consumptive Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,2196.058986,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_1,Irrigation,Municipal  Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,2368.707258,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_1,Irrigation,Municipal  Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,703.7954545,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_1,Irrigation,Domestic Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,0,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_1,Irrigation,Domestic Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,525.4066027,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_1,Irrigation,Industrial Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,5.253450257,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_1,Irrigation,Industrial Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,30.99535652,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_2,Irrigation,Agricultural Consumptive Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,483273.1444,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_2,Irrigation,Agricultural Consumptive Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,3650.255582,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_2,Irrigation,Municipal  Use,CrossBasin_Diversion,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,8887,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_2,Irrigation,Municipal  Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,7565.691872,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_2,Irrigation,Municipal  Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,1161.015842,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_2,Irrigation,Domestic Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,0,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_2,Irrigation,Domestic Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,3521.240461,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_2,Irrigation,Industrial Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,53997.54042,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_2,Irrigation,Industrial Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,2225.508231,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_3,Irrigation,Agricultural Consumptive Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,84535.71225,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_3,Irrigation,Agricultural Consumptive Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,19841.4399,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_3,Irrigation,Municipal  Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,0,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_3,Irrigation,Municipal  Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,3118.722811,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_3,Irrigation,Domestic Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,0,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_3,Irrigation,Domestic Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,2836.126682,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_3,Irrigation,Industrial Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,822.537878,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_3,Irrigation,Industrial Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,3288.751269,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_4,Irrigation,Agricultural Consumptive Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,615945.4658,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_4,Irrigation,Agricultural Consumptive Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,66590.71662,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_4,Irrigation,Municipal  Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,13849.81882,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_4,Irrigation,Municipal  Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,11884.81291,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_4,Irrigation,Domestic Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,0,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_4,Irrigation,Domestic Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,11618.18789,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_4,Irrigation,Industrial Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,33148.763,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_4,Irrigation,Industrial Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,114798.823,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_5,Irrigation,Agricultural Consumptive Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,196408.2517,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_5,Irrigation,Agricultural Consumptive Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,224.2973016,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_5,Irrigation,Municipal  Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,3608.498475,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_5,Irrigation,Municipal  Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,359.3701569,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_5,Irrigation,Domestic Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,0,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_5,Irrigation,Domestic Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,3907.305263,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_5,Irrigation,Industrial Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,0,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_5,Irrigation,Industrial Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,38206.60609,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_6,Irrigation,Agricultural Consumptive Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,72403.36123,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_6,Irrigation,Agricultural Consumptive Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,489.3075237,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_6,Irrigation,Municipal  Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,0,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_6,Irrigation,Municipal  Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,8151.798142,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_6,Irrigation,Domestic Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,0,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_6,Irrigation,Domestic Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,1124.588282,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_6,Irrigation,Industrial Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,0,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_6,Irrigation,Industrial Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,0,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_7,Irrigation,Agricultural Consumptive Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,1164658.171,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_7,Irrigation,Agricultural Consumptive Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,8038.70938,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_7,Irrigation,Municipal  Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,8000.927593,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_7,Irrigation,Municipal  Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,5773.897605,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_7,Irrigation,Domestic Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,2109.793073,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_7,Irrigation,Domestic Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,6004.79567,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_7,Irrigation,Industrial Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,1004.180373,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_7,Irrigation,Industrial Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2014,93319.23882,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_1,Irrigation,Agricultural Consumptive Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2015,84841.3656,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_1,Irrigation,Agricultural Consumptive Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2015,1746.463647,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_1,Irrigation,Municipal  Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2015,2357.955512,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_1,Irrigation,Municipal  Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2015,703.7954545,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_1,Irrigation,Domestic Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2015,0,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_1,Irrigation,Domestic Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2015,523.2159149,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_1,Irrigation,Industrial Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2015,4.445515514,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_1,Irrigation,Industrial Use,Fresh_Ground,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2015,26.22854153,,,,,,,,,,,,
WWDO,WY_Consumptive Use,WY_2,Irrigation,Agricultural Consumptive Use,Fresh_Surface,WWDO_Water_uses,1-Jan,31-Dec,12/19/2019,,2015,403938.3319,,,,,,,,,,,,
