index,STATE,COUNTY,RESERVOIRNAME,Amount,ReportYearCV,BeneficialUseCV,TheJoin,AFFGEOID
6,WY,Carbon,Unspecified,41.0334212931228,1977,LivestockDist,WYCarbon,0500000US56007
7,WY,Carbon,Unspecified,35.90424363148245,1978,LivestockDist,WYCarbon,0500000US56007
8,WY,Carbon,Unspecified,35.90424363148245,1979,LivestockDist,WYCarbon,0500000US56007
9,WY,Carbon,Unspecified,32.48479185705555,1980,LivestockDist,WYCarbon,0500000US56007
10,WY,Carbon,Unspecified,35.391325865318414,1981,LivestockDist,WYCarbon,0500000US56007
11,WY,Carbon,Unspecified,38.12688728485993,1982,LivestockDist,WYCarbon,0500000US56007
12,WY,Carbon,Unspecified,39.323695405909355,1983,LivestockDist,WYCarbon,0500000US56007
13,WY,Carbon,Unspecified,35.56229845403976,1984,LivestockDist,WYCarbon,0500000US56007
14,WY,Carbon,Unspecified,33.339654800662274,1985,LivestockDist,WYCarbon,0500000US56007
15,WY,Carbon,Unspecified,39.170648588825195,1986,LivestockDist,WYCarbon,0500000US56007
16,WY,Carbon,Unspecified,37.62489075208407,1987,LivestockDist,WYCarbon,0500000US56007
17,WY,Carbon,Unspecified,39.42254986592375,1988,LivestockDist,WYCarbon,0500000US56007
18,WY,Carbon,Unspecified,40.32710445186856,1989,LivestockDist,WYCarbon,0500000US56007
19,WY,Carbon,Unspecified,37.510390171584724,1990,LivestockDist,WYCarbon,0500000US56007
20,WY,Carbon,Unspecified,37.143988313986824,1991,LivestockDist,WYCarbon,0500000US56007
21,WY,Carbon,Unspecified,38.94164742782651,1992,LivestockDist,WYCarbon,0500000US56007
22,WY,Carbon,Unspecified,36.50278506319051,1993,LivestockDist,WYCarbon,0500000US56007
23,WY,Carbon,Unspecified,38.02564278383177,1994,LivestockDist,WYCarbon,0500000US56007
24,WY,Carbon,Unspecified,36.8691869207884,1995,LivestockDist,WYCarbon,0500000US56007
25,WY,Carbon,Unspecified,0.0,1996,LivestockDist,WYCarbon,0500000US56007
26,WY,Carbon,Unspecified,0.0,1997,LivestockDist,WYCarbon,0500000US56007
27,WY,Carbon,Unspecified,0.0,1998,LivestockDist,WYCarbon,0500000US56007
28,WY,Carbon,Unspecified,0.0,1999,LivestockDist,WYCarbon,0500000US56007
29,WY,Carbon,Unspecified,0.0,2000,LivestockDist,WYCarbon,0500000US56007
30,WY,Carbon,Unspecified,0.0,2001,LivestockDist,WYCarbon,0500000US56007
31,WY,Carbon,Unspecified,0.0,2002,LivestockDist,WYCarbon,0500000US56007
32,WY,Carbon,Unspecified,0.0,2003,LivestockDist,WYCarbon,0500000US56007
33,WY,Carbon,Unspecified,0.0,2004,LivestockDist,WYCarbon,0500000US56007
34,WY,Carbon,Unspecified,0.0,2005,LivestockDist,WYCarbon,0500000US56007
35,WY,Carbon,Unspecified,0.0,2006,LivestockDist,WYCarbon,0500000US56007
36,WY,Carbon,Unspecified,0.0,2007,LivestockDist,WYCarbon,0500000US56007
37,WY,Carbon,Unspecified,0.0,2008,LivestockDist,WYCarbon,0500000US56007
38,WY,Carbon,Unspecified,0.0,2009,LivestockDist,WYCarbon,0500000US56007
39,WY,Carbon,Unspecified,0.0,2010,LivestockDist,WYCarbon,0500000US56007
40,WY,Carbon,Unspecified,0.0,2011,LivestockDist,WYCarbon,0500000US56007
41,WY,Carbon,Unspecified,0.0,2012,LivestockDist,WYCarbon,0500000US56007
42,WY,Carbon,Unspecified,0.0,2013,LivestockDist,WYCarbon,0500000US56007
43,WY,Carbon,Unspecified,0.0,2014,LivestockDist,WYCarbon,0500000US56007
44,WY,Carbon,Unspecified,0.0,2015,LivestockDist,WYCarbon,0500000US56007
45,WY,Carbon,Unspecified,0.0,2016,LivestockDist,WYCarbon,0500000US56007
46,WY,Carbon,Unspecified,0.0,2017,LivestockDist,WYCarbon,0500000US56007
47,WY,Carbon,Unspecified,0.0,2018,LivestockDist,WYCarbon,0500000US56007
0,WY,Carbon,Unspecified,340.42935969096266,1971,StockpondCU,WYCarbon,0500000US56007
1,WY,Carbon,Unspecified,333.6207724971434,1972,StockpondCU,WYCarbon,0500000US56007
2,WY,Carbon,Unspecified,320.0035981095049,1973,StockpondCU,WYCarbon,0500000US56007
3,WY,Carbon,Unspecified,354.0465340786011,1974,StockpondCU,WYCarbon,0500000US56007
4,WY,Carbon,Unspecified,333.6207724971434,1975,StockpondCU,WYCarbon,0500000US56007
5,WY,Carbon,Unspecified,187.75669163623596,1976,StockpondCU,WYCarbon,0500000US56007
6,WY,Carbon,Unspecified,231.78695805515608,1977,StockpondCU,WYCarbon,0500000US56007
7,WY,Carbon,Unspecified,230.33250481008662,1978,StockpondCU,WYCarbon,0500000US56007
8,WY,Carbon,Unspecified,245.9348214390133,1979,StockpondCU,WYCarbon,0500000US56007
9,WY,Carbon,Unspecified,233.37363432250453,1980,StockpondCU,WYCarbon,0500000US56007
10,WY,Carbon,Unspecified,330.4478105891069,1981,StockpondCU,WYCarbon,0500000US56007
11,WY,Carbon,Unspecified,281.8955168082436,1982,StockpondCU,WYCarbon,0500000US56007
12,WY,Carbon,Unspecified,274.51747216507323,1983,StockpondCU,WYCarbon,0500000US56007
13,WY,Carbon,Unspecified,285.3465376897266,1984,StockpondCU,WYCarbon,0500000US56007
14,WY,Carbon,Unspecified,340.0868689132489,1985,StockpondCU,WYCarbon,0500000US56007
15,WY,Carbon,Unspecified,364.1422033564745,1986,StockpondCU,WYCarbon,0500000US56007
16,WY,Carbon,Unspecified,364.1422033564745,1987,StockpondCU,WYCarbon,0500000US56007
17,WY,Carbon,Unspecified,364.1422033564745,1988,StockpondCU,WYCarbon,0500000US56007
18,WY,Carbon,Unspecified,364.1422033564745,1989,StockpondCU,WYCarbon,0500000US56007
19,WY,Carbon,Unspecified,364.1422033564745,1990,StockpondCU,WYCarbon,0500000US56007
20,WY,Carbon,Unspecified,364.1422033564745,1991,StockpondCU,WYCarbon,0500000US56007
21,WY,Carbon,Unspecified,364.1422033564745,1992,StockpondCU,WYCarbon,0500000US56007
22,WY,Carbon,Unspecified,364.1422033564745,1993,StockpondCU,WYCarbon,0500000US56007
23,WY,Carbon,Unspecified,364.1422033564745,1994,StockpondCU,WYCarbon,0500000US56007
24,WY,Carbon,Unspecified,364.1422033564745,1995,StockpondCU,WYCarbon,0500000US56007
25,WY,Carbon,Unspecified,364.1422033564745,1996,StockpondCU,WYCarbon,0500000US56007
26,WY,Carbon,Unspecified,364.1422033564745,1997,StockpondCU,WYCarbon,0500000US56007
27,WY,Carbon,Unspecified,364.1422033564745,1998,StockpondCU,WYCarbon,0500000US56007
28,WY,Carbon,Unspecified,364.1422033564745,1999,StockpondCU,WYCarbon,0500000US56007
29,WY,Carbon,Unspecified,364.1422033564745,2000,StockpondCU,WYCarbon,0500000US56007
30,WY,Carbon,Unspecified,364.1422033564745,2001,StockpondCU,WYCarbon,0500000US56007
31,WY,Carbon,Unspecified,364.1422033564745,2002,StockpondCU,WYCarbon,0500000US56007
32,WY,Carbon,Unspecified,364.1422033564745,2003,StockpondCU,WYCarbon,0500000US56007
33,WY,Carbon,Unspecified,364.1422033564745,2004,StockpondCU,WYCarbon,0500000US56007
34,WY,Carbon,Unspecified,364.1422033564745,2005,StockpondCU,WYCarbon,0500000US56007
35,WY,Carbon,Unspecified,364.1422033564745,2006,StockpondCU,WYCarbon,0500000US56007
36,WY,Carbon,Unspecified,364.1422033564745,2007,StockpondCU,WYCarbon,0500000US56007
37,WY,Carbon,Unspecified,364.1422033564745,2008,StockpondCU,WYCarbon,0500000US56007
38,WY,Carbon,Unspecified,364.1422033564745,2009,StockpondCU,WYCarbon,0500000US56007
39,WY,Carbon,Unspecified,364.1422033564745,2010,StockpondCU,WYCarbon,0500000US56007
40,WY,Carbon,Unspecified,364.1422033564745,2011,StockpondCU,WYCarbon,0500000US56007
41,WY,Carbon,Unspecified,364.1422033564745,2012,StockpondCU,WYCarbon,0500000US56007
42,WY,Carbon,Unspecified,364.1422033564745,2013,StockpondCU,WYCarbon,0500000US56007
43,WY,Carbon,Unspecified,364.1422033564745,2014,StockpondCU,WYCarbon,0500000US56007
44,WY,Carbon,Unspecified,364.1422033564745,2015,StockpondCU,WYCarbon,0500000US56007
45,WY,Carbon,Unspecified,364.1422033564745,2016,StockpondCU,WYCarbon,0500000US56007
46,WY,Carbon,Unspecified,364.1422033564745,2017,StockpondCU,WYCarbon,0500000US56007
47,WY,Carbon,Unspecified,364.1422033564745,2018,StockpondCU,WYCarbon,0500000US56007
0,WY,Carbon,Unspecified,44.01963281423235,1971,StockpondCU,WYCarbon,0500000US56007
1,WY,Carbon,Unspecified,43.139240157947704,1972,StockpondCU,WYCarbon,0500000US56007
2,WY,Carbon,Unspecified,41.378454845378414,1973,StockpondCU,WYCarbon,0500000US56007
3,WY,Carbon,Unspecified,45.78041812680164,1974,StockpondCU,WYCarbon,0500000US56007
4,WY,Carbon,Unspecified,43.139240157947704,1975,StockpondCU,WYCarbon,0500000US56007
5,WY,Carbon,Unspecified,24.278107598430992,1976,StockpondCU,WYCarbon,0500000US56007
6,WY,Carbon,Unspecified,29.97149480285178,1977,StockpondCU,WYCarbon,0500000US56007
7,WY,Carbon,Unspecified,29.7834249552583,1978,StockpondCU,WYCarbon,0500000US56007
8,WY,Carbon,Unspecified,31.80090150217017,1979,StockpondCU,WYCarbon,0500000US56007
9,WY,Carbon,Unspecified,30.176661909317392,1980,StockpondCU,WYCarbon,0500000US56007
10,WY,Carbon,Unspecified,42.72895645547238,1981,StockpondCU,WYCarbon,0500000US56007
11,WY,Carbon,Unspecified,36.45084299762459,1982,StockpondCU,WYCarbon,0500000US56007
12,WY,Carbon,Unspecified,35.49681595255949,1983,StockpondCU,WYCarbon,0500000US56007
13,WY,Carbon,Unspecified,36.8970814541873,1984,StockpondCU,WYCarbon,0500000US56007
14,WY,Carbon,Unspecified,43.975346627250985,1985,StockpondCU,WYCarbon,0500000US56007
15,WY,Carbon,Unspecified,47.08585093385842,1986,StockpondCU,WYCarbon,0500000US56007
16,WY,Carbon,Unspecified,47.08585093385842,1987,StockpondCU,WYCarbon,0500000US56007
17,WY,Carbon,Unspecified,47.08585093385842,1988,StockpondCU,WYCarbon,0500000US56007
18,WY,Carbon,Unspecified,47.08585093385842,1989,StockpondCU,WYCarbon,0500000US56007
19,WY,Carbon,Unspecified,47.08585093385842,1990,StockpondCU,WYCarbon,0500000US56007
20,WY,Carbon,Unspecified,47.08585093385842,1991,StockpondCU,WYCarbon,0500000US56007
21,WY,Carbon,Unspecified,47.08585093385842,1992,StockpondCU,WYCarbon,0500000US56007
22,WY,Carbon,Unspecified,47.08585093385842,1993,StockpondCU,WYCarbon,0500000US56007
23,WY,Carbon,Unspecified,47.08585093385842,1994,StockpondCU,WYCarbon,0500000US56007
24,WY,Carbon,Unspecified,47.08585093385842,1995,StockpondCU,WYCarbon,0500000US56007
25,WY,Carbon,Unspecified,47.08585093385842,1996,StockpondCU,WYCarbon,0500000US56007
26,WY,Carbon,Unspecified,47.08585093385842,1997,StockpondCU,WYCarbon,0500000US56007
27,WY,Carbon,Unspecified,47.08585093385842,1998,StockpondCU,WYCarbon,0500000US56007
28,WY,Carbon,Unspecified,47.08585093385842,1999,StockpondCU,WYCarbon,0500000US56007
29,WY,Carbon,Unspecified,47.08585093385842,2000,StockpondCU,WYCarbon,0500000US56007
30,WY,Carbon,Unspecified,47.08585093385842,2001,StockpondCU,WYCarbon,0500000US56007
31,WY,Carbon,Unspecified,47.08585093385842,2002,StockpondCU,WYCarbon,0500000US56007
32,WY,Carbon,Unspecified,47.08585093385842,2003,StockpondCU,WYCarbon,0500000US56007
33,WY,Carbon,Unspecified,47.08585093385842,2004,StockpondCU,WYCarbon,0500000US56007
34,WY,Carbon,Unspecified,47.08585093385842,2005,StockpondCU,WYCarbon,0500000US56007
35,WY,Carbon,Unspecified,47.08585093385842,2006,StockpondCU,WYCarbon,0500000US56007
36,WY,Carbon,Unspecified,47.08585093385842,2007,StockpondCU,WYCarbon,0500000US56007
37,WY,Carbon,Unspecified,47.08585093385842,2008,StockpondCU,WYCarbon,0500000US56007
38,WY,Carbon,Unspecified,47.08585093385842,2009,StockpondCU,WYCarbon,0500000US56007
39,WY,Carbon,Unspecified,47.08585093385842,2010,StockpondCU,WYCarbon,0500000US56007
40,WY,Carbon,Unspecified,47.08585093385842,2011,StockpondCU,WYCarbon,0500000US56007
41,WY,Carbon,Unspecified,47.08585093385842,2012,StockpondCU,WYCarbon,0500000US56007
42,WY,Carbon,Unspecified,47.08585093385842,2013,StockpondCU,WYCarbon,0500000US56007
43,WY,Carbon,Unspecified,47.08585093385842,2014,StockpondCU,WYCarbon,0500000US56007
44,WY,Carbon,Unspecified,47.08585093385842,2015,StockpondCU,WYCarbon,0500000US56007
45,WY,Carbon,Unspecified,47.08585093385842,2016,StockpondCU,WYCarbon,0500000US56007
46,WY,Carbon,Unspecified,47.08585093385842,2017,StockpondCU,WYCarbon,0500000US56007
47,WY,Carbon,Unspecified,47.08585093385842,2018,StockpondCU,WYCarbon,0500000US56007
0,WY,Fremont,Unspecified,,1971,IrrigatedAcreage,WYFremont,0500000US56013
1,WY,Fremont,Unspecified,,1972,IrrigatedAcreage,WYFremont,0500000US56013
2,WY,Fremont,Unspecified,,1973,IrrigatedAcreage,WYFremont,0500000US56013
3,WY,Fremont,Unspecified,,1974,IrrigatedAcreage,WYFremont,0500000US56013
4,WY,Fremont,Unspecified,,1975,IrrigatedAcreage,WYFremont,0500000US56013
5,WY,Fremont,Unspecified,,1976,IrrigatedAcreage,WYFremont,0500000US56013
6,WY,Fremont,Unspecified,,1977,IrrigatedAcreage,WYFremont,0500000US56013
7,WY,Fremont,Unspecified,,1978,IrrigatedAcreage,WYFremont,0500000US56013
8,WY,Fremont,Unspecified,,1979,IrrigatedAcreage,WYFremont,0500000US56013
9,WY,Fremont,Unspecified,,1980,IrrigatedAcreage,WYFremont,0500000US56013
10,WY,Fremont,Unspecified,,1981,IrrigatedAcreage,WYFremont,0500000US56013
11,WY,Fremont,Unspecified,,1982,IrrigatedAcreage,WYFremont,0500000US56013
12,WY,Fremont,Unspecified,,1983,IrrigatedAcreage,WYFremont,0500000US56013
13,WY,Fremont,Unspecified,,1984,IrrigatedAcreage,WYFremont,0500000US56013
14,WY,Fremont,Unspecified,,1985,IrrigatedAcreage,WYFremont,0500000US56013
15,WY,Fremont,Unspecified,,1986,IrrigatedAcreage,WYFremont,0500000US56013
16,WY,Fremont,Unspecified,,1987,IrrigatedAcreage,WYFremont,0500000US56013
17,WY,Fremont,Unspecified,,1988,IrrigatedAcreage,WYFremont,0500000US56013
18,WY,Fremont,Unspecified,,1989,IrrigatedAcreage,WYFremont,0500000US56013
19,WY,Fremont,Unspecified,,1990,IrrigatedAcreage,WYFremont,0500000US56013
20,WY,Fremont,Unspecified,,1991,IrrigatedAcreage,WYFremont,0500000US56013
21,WY,Fremont,Unspecified,,1992,IrrigatedAcreage,WYFremont,0500000US56013
22,WY,Fremont,Unspecified,,1993,IrrigatedAcreage,WYFremont,0500000US56013
23,WY,Fremont,Unspecified,,1994,IrrigatedAcreage,WYFremont,0500000US56013
24,WY,Fremont,Unspecified,,1995,IrrigatedAcreage,WYFremont,0500000US56013
25,WY,Fremont,Unspecified,,1996,IrrigatedAcreage,WYFremont,0500000US56013
26,WY,Fremont,Unspecified,,1997,IrrigatedAcreage,WYFremont,0500000US56013
27,WY,Fremont,Unspecified,,1998,IrrigatedAcreage,WYFremont,0500000US56013
28,WY,Fremont,Unspecified,,1999,IrrigatedAcreage,WYFremont,0500000US56013
29,WY,Fremont,Unspecified,,2000,IrrigatedAcreage,WYFremont,0500000US56013
30,WY,Fremont,Unspecified,,2001,IrrigatedAcreage,WYFremont,0500000US56013
31,WY,Fremont,Unspecified,,2002,IrrigatedAcreage,WYFremont,0500000US56013
32,WY,Fremont,Unspecified,,2003,IrrigatedAcreage,WYFremont,0500000US56013
33,WY,Fremont,Unspecified,,2004,IrrigatedAcreage,WYFremont,0500000US56013
34,WY,Fremont,Unspecified,,2005,IrrigatedAcreage,WYFremont,0500000US56013
35,WY,Fremont,Unspecified,,2006,IrrigatedAcreage,WYFremont,0500000US56013
36,WY,Fremont,Unspecified,,2007,IrrigatedAcreage,WYFremont,0500000US56013
37,WY,Fremont,Unspecified,,2008,IrrigatedAcreage,WYFremont,0500000US56013
38,WY,Fremont,Unspecified,,2009,IrrigatedAcreage,WYFremont,0500000US56013
39,WY,Fremont,Unspecified,,2010,IrrigatedAcreage,WYFremont,0500000US56013
40,WY,Fremont,Unspecified,,2011,IrrigatedAcreage,WYFremont,0500000US56013
41,WY,Fremont,Unspecified,,2012,IrrigatedAcreage,WYFremont,0500000US56013
42,WY,Fremont,Unspecified,,2013,IrrigatedAcreage,WYFremont,0500000US56013
43,WY,Fremont,Unspecified,,2014,IrrigatedAcreage,WYFremont,0500000US56013
44,WY,Fremont,Unspecified,,2015,IrrigatedAcreage,WYFremont,0500000US56013
45,WY,Fremont,Unspecified,,2016,IrrigatedAcreage,WYFremont,0500000US56013
46,WY,Fremont,Unspecified,150.3383127295684,2017,IrrigatedAcreage,WYFremont,0500000US56013
47,WY,Fremont,Unspecified,95.6297826279,2018,IrrigatedAcreage,WYFremont,0500000US56013
0,WY,Lincoln,Unspecified,,1971,IrrigatedAcreage,WYLincoln,0500000US56023
1,WY,Lincoln,Unspecified,,1972,IrrigatedAcreage,WYLincoln,0500000US56023
2,WY,Lincoln,Unspecified,,1973,IrrigatedAcreage,WYLincoln,0500000US56023
3,WY,Lincoln,Unspecified,,1974,IrrigatedAcreage,WYLincoln,0500000US56023
4,WY,Lincoln,Unspecified,,1975,IrrigatedAcreage,WYLincoln,0500000US56023
5,WY,Lincoln,Unspecified,,1976,IrrigatedAcreage,WYLincoln,0500000US56023
6,WY,Lincoln,Unspecified,,1977,IrrigatedAcreage,WYLincoln,0500000US56023
7,WY,Lincoln,Unspecified,,1978,IrrigatedAcreage,WYLincoln,0500000US56023
8,WY,Lincoln,Unspecified,,1979,IrrigatedAcreage,WYLincoln,0500000US56023
9,WY,Lincoln,Unspecified,,1980,IrrigatedAcreage,WYLincoln,0500000US56023
10,WY,Lincoln,Unspecified,,1981,IrrigatedAcreage,WYLincoln,0500000US56023
11,WY,Lincoln,Unspecified,,1982,IrrigatedAcreage,WYLincoln,0500000US56023
12,WY,Lincoln,Unspecified,,1983,IrrigatedAcreage,WYLincoln,0500000US56023
13,WY,Lincoln,Unspecified,,1984,IrrigatedAcreage,WYLincoln,0500000US56023
14,WY,Lincoln,Unspecified,,1985,IrrigatedAcreage,WYLincoln,0500000US56023
15,WY,Lincoln,Unspecified,15575.2,1986,IrrigatedAcreage,WYLincoln,0500000US56023
16,WY,Lincoln,Unspecified,16049.5,1987,IrrigatedAcreage,WYLincoln,0500000US56023
17,WY,Lincoln,Unspecified,15647.1,1988,IrrigatedAcreage,WYLincoln,0500000US56023
18,WY,Lincoln,Unspecified,15977.7,1989,IrrigatedAcreage,WYLincoln,0500000US56023
19,WY,Lincoln,Unspecified,15604.0,1990,IrrigatedAcreage,WYLincoln,0500000US56023
20,WY,Lincoln,Unspecified,14964.0,1991,IrrigatedAcreage,WYLincoln,0500000US56023
21,WY,Lincoln,Unspecified,15193.0,1992,IrrigatedAcreage,WYLincoln,0500000US56023
22,WY,Lincoln,Unspecified,14215.0,1993,IrrigatedAcreage,WYLincoln,0500000US56023
23,WY,Lincoln,Unspecified,14941.0,1994,IrrigatedAcreage,WYLincoln,0500000US56023
24,WY,Lincoln,Unspecified,17824.0,1995,IrrigatedAcreage,WYLincoln,0500000US56023
25,WY,Lincoln,Unspecified,13921.0,1996,IrrigatedAcreage,WYLincoln,0500000US56023
26,WY,Lincoln,Unspecified,13909.7,1997,IrrigatedAcreage,WYLincoln,0500000US56023
27,WY,Lincoln,Unspecified,14036.1,1998,IrrigatedAcreage,WYLincoln,0500000US56023
28,WY,Lincoln,Unspecified,14343.2,1999,IrrigatedAcreage,WYLincoln,0500000US56023
29,WY,Lincoln,Unspecified,10884.4,2000,IrrigatedAcreage,WYLincoln,0500000US56023
30,WY,Lincoln,Unspecified,12857.626954357613,2001,IrrigatedAcreage,WYLincoln,0500000US56023
31,WY,Lincoln,Unspecified,13913.865267650082,2002,IrrigatedAcreage,WYLincoln,0500000US56023
32,WY,Lincoln,Unspecified,13913.865267650082,2003,IrrigatedAcreage,WYLincoln,0500000US56023
33,WY,Lincoln,Unspecified,13910.917344399517,2004,IrrigatedAcreage,WYLincoln,0500000US56023
34,WY,Lincoln,Unspecified,13913.865267650082,2005,IrrigatedAcreage,WYLincoln,0500000US56023
35,WY,Lincoln,Unspecified,14748.984613666416,2006,IrrigatedAcreage,WYLincoln,0500000US56023
36,WY,Lincoln,Unspecified,14422.10671092289,2007,IrrigatedAcreage,WYLincoln,0500000US56023
37,WY,Lincoln,Unspecified,14145.590776856956,2008,IrrigatedAcreage,WYLincoln,0500000US56023
38,WY,Lincoln,Unspecified,14422.10671092289,2009,IrrigatedAcreage,WYLincoln,0500000US56023
39,WY,Lincoln,Unspecified,17196.07406225514,2010,IrrigatedAcreage,WYLincoln,0500000US56023
40,WY,Lincoln,Unspecified,14414.10671092289,2011,IrrigatedAcreage,WYLincoln,0500000US56023
41,WY,Lincoln,Unspecified,14414.10671092289,2012,IrrigatedAcreage,WYLincoln,0500000US56023
42,WY,Lincoln,Unspecified,10616.44067968828,2013,IrrigatedAcreage,WYLincoln,0500000US56023
43,WY,Lincoln,Unspecified,11500.403039824767,2014,IrrigatedAcreage,WYLincoln,0500000US56023
44,WY,Lincoln,Unspecified,12613.573601364878,2015,IrrigatedAcreage,WYLincoln,0500000US56023
45,WY,Lincoln,Unspecified,12288.155520058537,2016,IrrigatedAcreage,WYLincoln,0500000US56023
46,WY,Lincoln,Unspecified,11367.716366399156,2017,IrrigatedAcreage,WYLincoln,0500000US56023
47,WY,Lincoln,Unspecified,13420.82655991809,2018,IrrigatedAcreage,WYLincoln,0500000US56023
0,WY,Lincoln,Unspecified,,1971,IrrigatedAcreage,WYLincoln,0500000US56023
1,WY,Lincoln,Unspecified,,1972,IrrigatedAcreage,WYLincoln,0500000US56023
2,WY,Lincoln,Unspecified,,1973,IrrigatedAcreage,WYLincoln,0500000US56023
3,WY,Lincoln,Unspecified,,1974,IrrigatedAcreage,WYLincoln,0500000US56023
4,WY,Lincoln,Unspecified,,1975,IrrigatedAcreage,WYLincoln,0500000US56023
5,WY,Lincoln,Unspecified,,1976,IrrigatedAcreage,WYLincoln,0500000US56023
6,WY,Lincoln,Unspecified,,1977,IrrigatedAcreage,WYLincoln,0500000US56023
7,WY,Lincoln,Unspecified,,1978,IrrigatedAcreage,WYLincoln,0500000US56023
8,WY,Lincoln,Unspecified,,1979,IrrigatedAcreage,WYLincoln,0500000US56023
9,WY,Lincoln,Unspecified,,1980,IrrigatedAcreage,WYLincoln,0500000US56023
10,WY,Lincoln,Unspecified,,1981,IrrigatedAcreage,WYLincoln,0500000US56023
11,WY,Lincoln,Unspecified,,1982,IrrigatedAcreage,WYLincoln,0500000US56023
12,WY,Lincoln,Unspecified,,1983,IrrigatedAcreage,WYLincoln,0500000US56023
13,WY,Lincoln,Unspecified,,1984,IrrigatedAcreage,WYLincoln,0500000US56023
14,WY,Lincoln,Unspecified,,1985,IrrigatedAcreage,WYLincoln,0500000US56023
15,WY,Lincoln,Unspecified,135.9,1986,IrrigatedAcreage,WYLincoln,0500000US56023
16,WY,Lincoln,Unspecified,140.0,1987,IrrigatedAcreage,WYLincoln,0500000US56023
17,WY,Lincoln,Unspecified,136.5,1988,IrrigatedAcreage,WYLincoln,0500000US56023
18,WY,Lincoln,Unspecified,139.4,1989,IrrigatedAcreage,WYLincoln,0500000US56023
19,WY,Lincoln,Unspecified,136.1,1990,IrrigatedAcreage,WYLincoln,0500000US56023
20,WY,Lincoln,Unspecified,141.0,1991,IrrigatedAcreage,WYLincoln,0500000US56023
21,WY,Lincoln,Unspecified,143.0,1992,IrrigatedAcreage,WYLincoln,0500000US56023
22,WY,Lincoln,Unspecified,134.0,1993,IrrigatedAcreage,WYLincoln,0500000US56023
23,WY,Lincoln,Unspecified,141.0,1994,IrrigatedAcreage,WYLincoln,0500000US56023
24,WY,Lincoln,Unspecified,168.0,1995,IrrigatedAcreage,WYLincoln,0500000US56023
25,WY,Lincoln,Unspecified,119.8,1996,IrrigatedAcreage,WYLincoln,0500000US56023
26,WY,Lincoln,Unspecified,119.8,1997,IrrigatedAcreage,WYLincoln,0500000US56023
27,WY,Lincoln,Unspecified,121.0,1998,IrrigatedAcreage,WYLincoln,0500000US56023
28,WY,Lincoln,Unspecified,123.5,1999,IrrigatedAcreage,WYLincoln,0500000US56023
29,WY,Lincoln,Unspecified,93.5,2000,IrrigatedAcreage,WYLincoln,0500000US56023
30,WY,Lincoln,Unspecified,110.69132302028636,2001,IrrigatedAcreage,WYLincoln,0500000US56023
