OrganizationID,ReportingUnitNativeID,ReportingUnitName,ReportingUnitTypeCV,VariableCV,VariableSpecificCV,BeneficialUseCategory,USGSCategoryCV,WaterSourceID,MethodName,ReportYearCV,TimeframeStart,TimeframeEnd,InterbasinTransferFromID,InterbasinTransferToID,Amount,PopulationServed,IrrigatedAcreage,PowerGeneratedGWh,NAICSCodeCV,Geometry,State
UTDWRE,49043,Summit,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2006,,,522.63,,,,111000,,Utah
UTDWRE,49045,Tooele,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2006,,,50260.12,,,,111000,,Utah
UTDWRE,49047,Uintah,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2006,,,554.39,,,,111000,,Utah
UTDWRE,49049,Utah,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2006,,,49799.89,,,,111000,,Utah
UTDWRE,49051,Wasatch,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2006,,,1054.48,,,,111000,,Utah
UTDWRE,49053,Washington,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2006,,,12616.8,,,,111000,,Utah
UTDWRE,49055,Wayne,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2006,,,875.77,,,,111000,,Utah
UTDWRE,49057,Weber,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2006,,,5358.92,,,,111000,,Utah
UTDWRE,49001,Beaver,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,46158.19,,,,111000,,Utah
UTDWRE,49003,Box Elder,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,48172.16,,,,111000,,Utah
UTDWRE,49005,Cache,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,4775.38,,,,111000,,Utah
UTDWRE,49007,Carbon,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,25.7,,,,111000,,Utah
UTDWRE,49009,Daggett,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,575.4,,,,111000,,Utah
UTDWRE,49011,Davis,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,5239.63,,,,111000,,Utah
UTDWRE,49013,Duchesne,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,1214.43,,,,111000,,Utah
UTDWRE,49015,Emery,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,95.72,,,,111000,,Utah
UTDWRE,49017,Garfield,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,3843.66,,,,111000,,Utah
UTDWRE,49019,Grand,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,4080.65,,,,111000,,Utah
UTDWRE,49021,Iron,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,130250.15,,,,111000,,Utah
UTDWRE,49023,Juab,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,25259.31,,,,111000,,Utah
UTDWRE,49025,Kane,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,1920.53,,,,111000,,Utah
UTDWRE,49027,Millard,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,105303.16,,,,111000,,Utah
UTDWRE,49029,Morgan,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,249.53,,,,111000,,Utah
UTDWRE,49031,Piute,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,456.72,,,,111000,,Utah
UTDWRE,49033,Rich,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,218.8,,,,111000,,Utah
UTDWRE,49035,Salt Lake,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,953.36,,,,111000,,Utah
UTDWRE,49037,San Juan,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,2281.24,,,,111000,,Utah
UTDWRE,49039,SanPete,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,11610.72,,,,111000,,Utah
UTDWRE,49041,Sevier,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,5994.91,,,,111000,,Utah
UTDWRE,49043,Summit,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,533.2,,,,111000,,Utah
UTDWRE,49045,Tooele,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,21559.14,,,,111000,,Utah
UTDWRE,49047,Uintah,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,545.88,,,,111000,,Utah
UTDWRE,49049,Utah,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,39819.8,,,,111000,,Utah
UTDWRE,49051,Wasatch,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,1058.4,,,,111000,,Utah
UTDWRE,49053,Washington,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,13365.67,,,,111000,,Utah
UTDWRE,49055,Wayne,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,911.5,,,,111000,,Utah
UTDWRE,49057,Weber,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,6680.66,,,,111000,,Utah
UTDWRE,49001,Beaver,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,54101.94,,,,111000,,Utah
UTDWRE,49003,Box Elder,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,56471.21,,,,111000,,Utah
UTDWRE,49005,Cache,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,5744.81,,,,111000,,Utah
UTDWRE,49007,Carbon,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,29.64,,,,111000,,Utah
UTDWRE,49009,Daggett,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,663.75,,,,111000,,Utah
UTDWRE,49011,Davis,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,2772.5,,,,111000,,Utah
UTDWRE,49013,Duchesne,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,1298.44,,,,111000,,Utah
UTDWRE,49015,Emery,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,110.42,,,,111000,,Utah
UTDWRE,49017,Garfield,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,4422,,,,111000,,Utah
UTDWRE,49019,Grand,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,4506.69,,,,111000,,Utah
UTDWRE,49021,Iron,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,146738.1,,,,111000,,Utah
UTDWRE,49023,Juab,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,30920.72,,,,111000,,Utah
UTDWRE,49025,Kane,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,2213.22,,,,111000,,Utah
UTDWRE,49027,Millard,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,127839.26,,,,111000,,Utah
UTDWRE,49029,Morgan,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,287.85,,,,111000,,Utah
UTDWRE,49031,Piute,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,486.27,,,,111000,,Utah
UTDWRE,49033,Rich,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,218.81,,,,111000,,Utah
UTDWRE,49035,Salt Lake,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,1272.04,,,,111000,,Utah
UTDWRE,49037,San Juan,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,2572.57,,,,111000,,Utah
UTDWRE,49039,SanPete,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,17775.02,,,,111000,,Utah
UTDWRE,49041,Sevier,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,7469.57,,,,111000,,Utah
UTDWRE,49043,Summit,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,611.63,,,,111000,,Utah
UTDWRE,49045,Tooele,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,24285.41,,,,111000,,Utah
UTDWRE,49047,Uintah,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,584.21,,,,111000,,Utah
UTDWRE,49049,Utah,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,41598.79,,,,111000,,Utah
UTDWRE,49051,Wasatch,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,1145.89,,,,111000,,Utah
UTDWRE,49053,Washington,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,15700.3,,,,111000,,Utah
UTDWRE,49055,Wayne,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,974.42,,,,111000,,Utah
UTDWRE,49057,Weber,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,4545.77,,,,111000,,Utah
UTDWRE,49001,Beaver,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,51338,,,,111000,,Utah
UTDWRE,49003,Box Elder,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,60866.25,,,,111000,,Utah
UTDWRE,49005,Cache,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,4919.01,,,,111000,,Utah
UTDWRE,49007,Carbon,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,30.59,,,,111000,,Utah
UTDWRE,49009,Daggett,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,684.93,,,,111000,,Utah
UTDWRE,49011,Davis,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,2560.74,,,,111000,,Utah
UTDWRE,49013,Duchesne,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,1161.55,,,,111000,,Utah
UTDWRE,49015,Emery,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,113.94,,,,111000,,Utah
UTDWRE,49017,Garfield,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,4542.52,,,,111000,,Utah
UTDWRE,49019,Grand,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,4301.55,,,,111000,,Utah
UTDWRE,49021,Iron,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,152759.13,,,,111000,,Utah
UTDWRE,49023,Juab,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,30784.37,,,,111000,,Utah
UTDWRE,49025,Kane,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,2283.87,,,,111000,,Utah
UTDWRE,49027,Millard,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,142558.5,,,,111000,,Utah
UTDWRE,49029,Morgan,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,297.03,,,,111000,,Utah
UTDWRE,49031,Piute,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,431.17,,,,111000,,Utah
UTDWRE,49033,Rich,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,218.82,,,,111000,,Utah
UTDWRE,49035,Salt Lake,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,1148.11,,,,111000,,Utah
UTDWRE,49037,San Juan,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,2552.1,,,,111000,,Utah
UTDWRE,49039,SanPete,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,16823.24,,,,111000,,Utah
UTDWRE,49041,Sevier,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,9164.7,,,,111000,,Utah
UTDWRE,49043,Summit,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,626.86,,,,111000,,Utah
UTDWRE,49045,Tooele,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,29465.31,,,,111000,,Utah
UTDWRE,49047,Uintah,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,523.69,,,,111000,,Utah
UTDWRE,49049,Utah,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,35369.51,,,,111000,,Utah
UTDWRE,49051,Wasatch,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,1098.43,,,,111000,,Utah
UTDWRE,49053,Washington,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,14893.97,,,,111000,,Utah
UTDWRE,49055,Wayne,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,871.45,,,,111000,,Utah
UTDWRE,49057,Weber,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,4198.94,,,,111000,,Utah
UTDWRE,49001,Beaver,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,57494.78,,,,111000,,Utah
UTDWRE,49003,Box Elder,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,49569.54,,,,111000,,Utah
UTDWRE,49005,Cache,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,4808.37,,,,111000,,Utah
UTDWRE,49007,Carbon,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,30.32,,,,111000,,Utah
UTDWRE,49009,Daggett,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,678.9,,,,111000,,Utah
UTDWRE,49011,Davis,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,2560.6,,,,111000,,Utah
UTDWRE,49013,Duchesne,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,1170.16,,,,111000,,Utah
UTDWRE,49015,Emery,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,112.94,,,,111000,,Utah
UTDWRE,49017,Garfield,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,4504.68,,,,111000,,Utah
UTDWRE,49019,Grand,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,4300.54,,,,111000,,Utah
UTDWRE,49021,Iron,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,149425.39,,,,111000,,Utah
UTDWRE,49023,Juab,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,26026.29,,,,111000,,Utah
UTDWRE,49025,Kane,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,2263.75,,,,111000,,Utah
UTDWRE,49027,Millard,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,156424,,,,111000,,Utah
UTDWRE,49029,Morgan,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,294.42,,,,111000,,Utah
UTDWRE,49031,Piute,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,434.86,,,,111000,,Utah
UTDWRE,49033,Rich,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,224.17,,,,111000,,Utah
UTDWRE,49035,Salt Lake,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,755.79,,,,111000,,Utah
UTDWRE,49037,San Juan,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,2540.46,,,,111000,,Utah
UTDWRE,49039,SanPete,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,18246.44,,,,111000,,Utah
UTDWRE,49041,Sevier,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,10624.78,,,,111000,,Utah
UTDWRE,49043,Summit,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,621.95,,,,111000,,Utah
UTDWRE,49045,Tooele,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,25190.32,,,,111000,,Utah
UTDWRE,49047,Uintah,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,527.44,,,,111000,,Utah
UTDWRE,49049,Utah,County,Withdrawal,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,30752.42,,,,111000,,Utah
