AllocationCropDutyAmount,Amount,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,Geometry,InterbasinTransferFromID,InterbasinTransferToID,IrrigatedAcreage,Unnamed: 11,MethodUUID,NAICSCodeCV,OrganizationUUID,PopulationServed,PowerGeneratedGWh,PowerType,Unnamed: 18,Unnamed: 19,ReportingUnitName,ReportingUnitNativeID,ReportingUnitTypeCV,ReportYearCV,Unnamed: 24,TimeframeEnd,TimeframeStart,USGSCategoryCV,UT_VariableCV,UT_VariableSpecificCV,WaterSourceID,tempWST,in_VariableSpecificCV,in_WaterSourceNativeID
,4916.9686,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Navajo Lake,2001-05-06 00:00:00,Subarea,2011,,2012-09-30,2011-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,5618.09315,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Navajo Lake,2001-05-06 00:00:00,Subarea,2012,,2013-09-30,2012-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,4753.77386,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Navajo Lake,2001-05-06 00:00:00,Subarea,2013,,2014-09-30,2013-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,45908.6562,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2013,,2014-09-30,2013-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,20609.243,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Piute,2003-05-06 00:00:00,Subarea,2011,,2012-09-30,2011-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,18614.7723,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Piute,2003-05-06 00:00:00,Subarea,2012,,2013-09-30,2012-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,18806.2389,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Piute,2003-05-06 00:00:00,Subarea,2013,,2014-09-30,2013-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,18034.5645,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Piute,2003-05-06 00:00:00,Subarea,2014,,2015-09-30,2014-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,12352.4857,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Piute,2003-05-06 00:00:00,Subarea,2015,,2016-09-30,2015-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,23894.6492,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Piute,2003-05-06 00:00:00,Subarea,2016,,2017-09-30,2016-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,29009.7275,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Piute,2003-05-06 00:00:00,Subarea,2017,,2018-09-30,2017-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,15933.4462,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Piute,2003-05-06 00:00:00,Subarea,2018,,2019-09-30,2018-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,66692.0793,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Fillmore,2000-05-07 00:00:00,Subarea,2005,,2006-09-30,2005-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,71166.3441,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Fillmore,2000-05-07 00:00:00,Subarea,2006,,2007-09-30,2006-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,73952.2544,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Fillmore,2000-05-07 00:00:00,Subarea,2007,,2008-09-30,2007-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,78426.5264,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Fillmore,2000-05-07 00:00:00,Subarea,2008,,2009-09-30,2008-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,87037.3505,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Fillmore,2000-05-07 00:00:00,Subarea,2009,,2010-09-30,2009-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,88725.7368,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Fillmore,2000-05-07 00:00:00,Subarea,2010,,2011-09-30,2010-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,74627.5518,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Fillmore,2000-05-07 00:00:00,Subarea,2011,,2012-09-30,2011-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,95563.7761,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Fillmore,2000-05-07 00:00:00,Subarea,2012,,2013-09-30,2012-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,85686.638,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Fillmore,2000-05-07 00:00:00,Subarea,2013,,2014-09-30,2013-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,98771.7482,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Fillmore,2000-05-07 00:00:00,Subarea,2014,,2015-09-30,2014-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,107213.735,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Fillmore,2000-05-07 00:00:00,Subarea,2015,,2016-09-30,2015-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,95394.9431,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Fillmore,2000-05-07 00:00:00,Subarea,2016,,2017-09-30,2016-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,74054.7506,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Fillmore,2000-05-07 00:00:00,Subarea,2017,,2018-09-30,2017-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,74054.7506,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Fillmore,2000-05-07 00:00:00,Subarea,2018,,2019-09-30,2018-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,29895.342,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Fillmore,2000-05-07 00:00:00,Subarea,2005,,2006-09-30,2005-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,30868.2435,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Fillmore,2000-05-07 00:00:00,Subarea,2006,,2007-09-30,2006-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,27886.824,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Fillmore,2000-05-07 00:00:00,Subarea,2007,,2008-09-30,2007-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,29282.7411,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Fillmore,2000-05-07 00:00:00,Subarea,2008,,2009-09-30,2008-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,23091.2353,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Fillmore,2000-05-07 00:00:00,Subarea,2009,,2010-09-30,2009-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,11602.058,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Fillmore,2000-05-07 00:00:00,Subarea,2010,,2011-09-30,2010-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,34512.4699,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Fillmore,2000-05-07 00:00:00,Subarea,2011,,2012-09-30,2011-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,32576.3664,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Fillmore,2000-05-07 00:00:00,Subarea,2012,,2013-09-30,2012-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,18080.1361,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Fillmore,2000-05-07 00:00:00,Subarea,2013,,2014-09-30,2013-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,14910.7231,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Fillmore,2000-05-07 00:00:00,Subarea,2014,,2015-09-30,2014-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,14745.2353,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Fillmore,2000-05-07 00:00:00,Subarea,2015,,2016-09-30,2015-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,12907.4202,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Fillmore,2000-05-07 00:00:00,Subarea,2016,,2017-09-30,2016-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,21461.9227,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Fillmore,2000-05-07 00:00:00,Subarea,2017,,2018-09-30,2017-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,21539.1394,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Fillmore,2000-05-07 00:00:00,Subarea,2018,,2019-09-30,2018-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,0.0,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Sevier Lake,2000-05-08 00:00:00,Subarea,2005,,2006-09-30,2005-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,0.0,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Sevier Lake,2000-05-08 00:00:00,Subarea,2006,,2007-09-30,2006-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,0.0,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Sevier Lake,2000-05-08 00:00:00,Subarea,2007,,2008-09-30,2007-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,0.0,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Sevier Lake,2000-05-08 00:00:00,Subarea,2008,,2009-09-30,2008-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,0.0,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Sevier Lake,2000-05-08 00:00:00,Subarea,2009,,2010-09-30,2009-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,0.0,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Sevier Lake,2000-05-08 00:00:00,Subarea,2010,,2011-09-30,2010-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,0.0,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Sevier Lake,2000-05-08 00:00:00,Subarea,2011,,2012-09-30,2011-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,0.0,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Sevier Lake,2000-05-08 00:00:00,Subarea,2012,,2013-09-30,2012-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,0.0,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Sevier Lake,2000-05-08 00:00:00,Subarea,2013,,2014-09-30,2013-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,0.0,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Sevier Lake,2000-05-08 00:00:00,Subarea,2014,,2015-09-30,2014-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,0.0,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Sevier Lake,2000-05-08 00:00:00,Subarea,2015,,2016-09-30,2015-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,45713.2734,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2014,,2015-09-30,2014-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,44911.7734,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2015,,2016-09-30,2015-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,45013.5039,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2016,,2017-09-30,2016-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,40913.6136,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2017,,2018-09-30,2017-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,40913.6136,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2018,,2019-09-30,2018-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,32258.1567,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2005,,2006-09-30,2005-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,29439.926,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2006,,2007-09-30,2006-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,16051.1773,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2007,,2008-09-30,2007-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,12391.3692,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2008,,2009-09-30,2008-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,20456.2143,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2009,,2010-09-30,2009-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,14049.5414,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2010,,2011-09-30,2010-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,23275.6919,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2011,,2012-09-30,2011-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,22121.8419,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2012,,2013-09-30,2012-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,14817.7939,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2013,,2014-09-30,2013-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,11852.4438,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2014,,2015-09-30,2014-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,10184.056,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2015,,2016-09-30,2015-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,16894.0434,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2016,,2017-09-30,2016-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,13571.5116,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2017,,2018-09-30,2017-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,24929.7925,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Milford,2002-06-01 00:00:00,Subarea,2018,,2019-09-30,2018-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Surface Water,Surface Water,Withdrawal_Annual_Agriculture_Surface Water,WaDEUT_WS3
,1310.27087,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2005,,2006-09-30,2005-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,2033.17896,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2006,,2007-09-30,2006-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,2846.45044,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2007,,2008-09-30,2007-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,2326.86035,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2008,,2009-09-30,2008-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,2507.5874,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2009,,2010-09-30,2009-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,1942.81543,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2010,,2011-09-30,2010-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,1332.86169,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2011,,2012-09-30,2011-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,2304.26953,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2012,,2013-09-30,2012-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
,1694.3158,Agriculture,,,,,,,,,,Withdrawal Volume Estimate,111000,UTDWRE,,,,,,Cove Fort-Black Rock,2003-06-01 00:00:00,Subarea,2013,,2014-09-30,2013-10-01,Irrigation,Withdrawal,"Withdrawal, Irrigation",Fresh_Groundwater,Groundwater,Withdrawal_Annual_Agriculture_Groundwater,WaDEUT_WS2
