WaterSourceUUID,Geometry,GNISFeatureNameCV,WaterQualityIndicatorCV,WaterSourceName,WaterSourceNativeID,WaterSourceTypeCV
AKwr_WS243,,,Fresh,Well # 2C,19427,Groundwater
AKwr_WS244,,,Fresh,Crystal Creek Pond - Tailrace,28073,Surface Water
AKwr_WS245,,,Fresh,Fire Well 3,2081,Groundwater
AKwr_WS246,,,Fresh,Well #1,24942,Groundwater
AKwr_WS247,,,Fresh,Well #2,24962,Groundwater
AKwr_WS248,,,Fresh,Well #3,24963,Groundwater
AKwr_WS249,,,Fresh,CITY WELL NO. 10 - NF CAMPBELL CREEK,37316,Groundwater
AKwr_WS250,,,Fresh,CITY WELL NO. 11 - NF CAMPBELL CREEK,37318,Groundwater
AKwr_WS251,,,Fresh,UAA Arts Bldg,10011,Groundwater
AKwr_WS252,,,Fresh,WOODLAND LAKES,37320,Groundwater
AKwr_WS253,,,Fresh,CITY WELL NO. 24 - CHUGACH FOOTHILLS,37328,Groundwater
AKwr_WS254,,,Fresh,GIRDWOOD #1,37330,Groundwater
AKwr_WS255,,,Fresh,CITY WELL NO. 25 - MILITARY NO. 1,37332,Groundwater
AKwr_WS256,,,Fresh,CITY WELL NO. 28 - WINCHESTER,37334,Groundwater
AKwr_WS257,,,Fresh,Pump Station 3,52105,Groundwater
AKwr_WS258,,,Fresh,Pump Station 3,52107,Groundwater
AKwr_WS259,,,Fresh,ARCTIC IND. NO. 2,37336,Groundwater
AKwr_WS260,,,Fresh,CITY WELL NO. 36 - QUEENSGATE,37338,Groundwater
AKwr_WS261,,,Fresh,Crater Lake,12687,Groundwater
AKwr_WS262,,,Fresh,CITY WELL NO. 07 - KHAR TOWER,37340,Groundwater
AKwr_WS263,,,Fresh,CITY WELL NO. 9 - SHIP CREEK FAN,37348,Groundwater
AKwr_WS264,,,Fresh,Solomon Gulch Hydro,27998,Surface Water
AKwr_WS265,,,Fresh,Sagavanirktok River,2844,Surface Water
AKwr_WS266,,,Fresh,Burnett Lake,6762,Surface Water
AKwr_WS267,,,Fresh,CITY WELL NO. 30 - TURNAGAIN VIEW,37350,Groundwater
AKwr_WS268,,,Fresh,PETERS CREEK #1,37352,Groundwater
AKwr_WS269,,,Fresh,Settler's Bay Tract C-5,17559,Groundwater
AKwr_WS270,,,Fresh,Kuparuk Reservoirs 1 thru 5,33293,Surface Water
AKwr_WS271,,,Fresh,Dam,11581,Surface Water
AKwr_WS272,,,Fresh,"Drilled Well 160ft, USS1095",2262,Groundwater
AKwr_WS273,,,Fresh,Well #3,19982,Groundwater
AKwr_WS274,,,Fresh,Swan Lake Hydro,11875,Surface Water
AKwr_WS275,,,Fresh,Indian River #1,12823,Surface Water
AKwr_WS276,,,Fresh,Black Bear Hydro Plant,53457,Surface Water
AKwr_WS277,,,Fresh,IFP-Kenai,16940,Groundwater
AKwr_WS278,,,Fresh,Well #1,16019,Groundwater
AKwr_WS279,,,Fresh,CITY WELL NO. 35 - ALAGCO,37354,Groundwater
AKwr_WS280,,,Fresh,Terror River,18952,Surface Water
AKwr_WS281,,,Fresh,ER #01 EAGLE GLEN WEST,37356,Groundwater
AKwr_WS282,,,Fresh,CITY WELL NO. 43 - Campbell Heights,37358,Groundwater
AKwr_WS283,,,Fresh,Well 29,1442,Groundwater
AKwr_WS284,,,Fresh,CITY WELL NO. 38 - SPENARD BUILDERS,37362,Groundwater
AKwr_WS285,,,Fresh,KNIK#2,37364,Groundwater
AKwr_WS286,,,Fresh,CITY WELL NO. 39 - NORTHWOOD,37366,Groundwater
AKwr_WS287,,,Fresh,Well #12,1502,Groundwater
AKwr_WS288,,,Fresh,"Drilled Well 160ft, USS1095",2242,Groundwater
AKwr_WS289,,,Fresh,Well 31,1462,Groundwater
AKwr_WS290,,,Fresh,Well C-1,12123,Groundwater
AKwr_WS291,,,Fresh,BUMPUS #1,9311,Groundwater
AKwr_WS292,,,Fresh,BUMPUS #2,9313,Groundwater
AKwr_WS293,,,Fresh,ER #08 EAGLE CREST,37370,Groundwater
AKwr_WS294,,,Fresh,Orca Creek,1922,Surface Water
AKwr_WS295,,,Fresh,UAA Administration Bldg,10013,Groundwater
AKwr_WS296,,,Fresh,ER #02 EAGLE GLEN EAST,37372,Groundwater
AKwr_WS297,,,Fresh,60' well,17245,Groundwater
AKwr_WS298,,,Fresh,Kuparuk Unit,2768,Surface Water
AKwr_WS299,,,Fresh,Pump Station 5,52109,Groundwater
AKwr_WS300,,,Fresh,Devil's Lake/ Vortec Lake,17996,Surface Water
AKwr_WS301,,,Fresh,well,16842,Groundwater
AKwr_WS302,,,Fresh,Kuparuk Unit,2770,Surface Water
AKwr_WS303,,,Fresh,Well,54144,Groundwater
AKwr_WS304,,,Fresh,Well,54146,Groundwater
AKwr_WS305,,,Fresh,Lake,37122,Surface Water
AKwr_WS306,,,Fresh,Swanson River Field - four wells,23232,Groundwater
AKwr_WS307,,,Fresh,Alpine Unit,28647,Surface Water
AKwr_WS308,,,Fresh,Alpine Unit,28661,Surface Water
AKwr_WS309,,,Fresh,Compressor Plant Wells,23235,Groundwater
AKwr_WS310,,,Fresh,Swanson River Field Office/Camp well,23236,Groundwater
AKwr_WS311,,,Fresh,Alpine Unit,28663,Surface Water
AKwr_WS312,,,Fresh,NNA #1,23239,Groundwater
AKwr_WS313,,,Fresh,Lewis River Unit D-1 Pad Well 1,23241,Groundwater
AKwr_WS314,,,Fresh,well,54148,Groundwater
AKwr_WS315,,,Fresh,MPU F Pad Wells,33296,Groundwater
AKwr_WS316,,,Fresh,"Drilled Well TW-7, 350ft",10675,Groundwater
AKwr_WS317,,,Fresh,Kuparuk Reservoirs 4 & 5 and 3 Unnamed Lakes,33299,Surface Water
AKwr_WS318,,,Fresh,Granite Point Tank Farm Wells,23243,Groundwater
AKwr_WS319,,,Fresh,Stump Lake 44-33 Pad Well 1,23245,Groundwater
AKwr_WS320,,,Fresh,K304 DS-30 lake & Mine Site E,27582,Surface Water
AKwr_WS321,,,Fresh,Kuparuk Unit,28665,Surface Water
AKwr_WS322,,,Fresh,Kuparuk Unit,28667,Surface Water
AKwr_WS323,,,Fresh,Alpine Unit,28669,Surface Water
AKwr_WS324,,,Fresh,Kuparuk Mine Sites C & F and Lakes K209- K201- M9514- and L9334,32979,Surface Water
AKwr_WS325,,,Fresh,W Pad Impoundments,33302,Surface Water
AKwr_WS326,,,Fresh,17 Ponds/ Impoundments in EOA,33305,Surface Water
AKwr_WS327,,,Fresh,"Lakes 12, 13, 14, 15",25009,Surface Water
AKwr_WS328,,,Fresh,Exp Unit,28671,Surface Water
AKwr_WS329,,,Fresh,Kuparuk Unit,28673,Surface Water
AKwr_WS330,,,Fresh,Webster Reservoir outside EOA,33308,Surface Water
AKwr_WS331,,,Fresh,Webster Reservoir within EOA,33310,Surface Water
AKwr_WS332,,,Fresh,Lake 24,26764,Surface Water
AKwr_WS333,,,Fresh,C-1 Pit,26767,Surface Water
AKwr_WS334,,,Fresh,Shaviovik Reservoir,26769,Surface Water
AKwr_WS335,,,Fresh,Lake 1,26772,Surface Water
AKwr_WS336,,,Fresh,Lake 17,26774,Surface Water
AKwr_WS337,,,Fresh,Lake 14 (Ice Chips),26777,Surface Water
AKwr_WS338,,,Fresh,Lake 14 (Water),26779,Surface Water
AKwr_WS339,,,Fresh,Lake 6 (Ice Chips),26781,Surface Water
AKwr_WS340,,,Fresh,Lake 7 (Ice Chips),26783,Surface Water
AKwr_WS341,,,Fresh,Badami Reservoir,26786,Surface Water
AKwr_WS342,,,Fresh,Duck Island Mine Site Water,26788,Surface Water
AKwr_WS343,,,Fresh,Lake (Ice Chips),26790,Surface Water
AKwr_WS344,,,Fresh,Sag River (Water),26793,Surface Water
AKwr_WS345,,,Fresh,Beaufort Sea along Endicott Cswy,33327,Groundwater
AKwr_WS346,,,Fresh,"reinjection well-Lake Tract, B5 Tudor Centre",54150,Groundwater
AKwr_WS347,,,Fresh,"Drilled Well TW-8, 344 ft",10678,Groundwater
AKwr_WS348,,,Fresh,PBU W Pad Source Well (W-400),33329,Groundwater
AKwr_WS349,,,Fresh,Lakes RO886_ RO897_ RO887_ RO894_ and RO896,33331,Surface Water
AKwr_WS350,,,Fresh,Lakes RO888_ RO891_ TBA-8_ RO895_ and RO889,33333,Surface Water
AKwr_WS351,,,Fresh,"Lake K309, water and ice",27585,Surface Water
AKwr_WS352,,,Fresh,West Dock Lake (Lake 18),17383,Surface Water
AKwr_WS353,,,Fresh,Lake Coleen,17384,Surface Water
AKwr_WS354,,,Fresh,K209 Lake,57053,Surface Water
