index,SiteUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
12239,OKwr_S12240,,Unspecified,Blaine,EPSG:4326,,,,11100301.0,36.06421281,-98.57562251,,,POD,Unspecified,21468,,Groundwater,OK,
12240,OKwr_S12241,,Unspecified,Tulsa,EPSG:4326,,,,11110101.0,36.1161085,-95.9969125,,,POD,Unspecified,21906,,Groundwater,OK,
12241,OKwr_S12242,,Unspecified,Dewey,EPSG:4326,,,,11090201.0,36.14742303,-99.2962977,,,POD,Unspecified,22000,,Groundwater,OK,
12242,OKwr_S12243,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.05732579,-98.03152237,,,POD,Unspecified,21382,,Groundwater,OK,
12243,OKwr_S12244,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.05462933,-98.02815252,,,POD,Unspecified,21394,,Groundwater,OK,
12244,OKwr_S12245,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.05284729,-98.02149869,,,POD,Unspecified,21393,,Groundwater,OK,
12245,OKwr_S12246,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.05735099,-98.01593704,,,POD,Unspecified,21383,,Groundwater,OK,
12246,OKwr_S12247,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.04464521,-98.03145753,,,POD,Unspecified,21392,,Groundwater,OK,
12247,OKwr_S12248,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.04471814,-98.01590039,,,POD,Unspecified,21384,,Groundwater,OK,
12248,OKwr_S12249,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.05284803,-98.02596044,,,POD,Unspecified,21391,,Groundwater,OK,
12249,OKwr_S12250,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.0555585,-98.0248425,,,POD,Unspecified,21385,,Groundwater,OK,
12250,OKwr_S12251,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.05284803,-98.0170411,,,POD,Unspecified,21390,,Groundwater,OK,
12251,OKwr_S12252,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.04653556,-98.01590549,,,POD,Unspecified,21386,,Groundwater,OK,
12252,OKwr_S12253,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.0464765,-98.02931352,,,POD,Unspecified,21389,,Groundwater,OK,
12253,OKwr_S12254,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.0537515,-98.0203925,,,POD,Unspecified,21387,,Groundwater,OK,
12254,OKwr_S12255,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.0519445,-98.02931325,,,POD,Unspecified,21388,,Groundwater,OK,
12255,OKwr_S12256,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.15490679,-98.09001942,,,POD,Unspecified,21735,,Groundwater,OK,
12256,OKwr_S12257,,Unspecified,Adair,EPSG:4326,,,,11110103.0,35.99227854,-94.55359287,,,POD,Unspecified,21635,,Groundwater,OK,
12257,OKwr_S12258,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.05023254,-98.00930963,,,POD,Unspecified,21395,,Groundwater,OK,
12258,OKwr_S12259,,Unspecified,Blaine,EPSG:4326,,,,11100301.0,36.1139246,-98.55213239,,,POD,Unspecified,21940,,Groundwater,OK,
12259,OKwr_S12260,,Unspecified,Blaine,EPSG:4326,,,,,36.0697885,-98.289528,,,POD,Unspecified,21411,,Groundwater,OK,
12260,OKwr_S12261,,Unspecified,Kingfisher,EPSG:4326,,,,,36.06496227,-97.98318273,,,POD,Unspecified,21307,,Groundwater,OK,
12261,OKwr_S12262,,Unspecified,Kingfisher,EPSG:4326,,,,,36.06315479,-97.98320017,,,POD,Unspecified,21308,,Groundwater,OK,
12262,OKwr_S12263,,Unspecified,Kingfisher,EPSG:4326,,,,,36.11156418,-98.07207737,,,POD,Unspecified,21791,,Groundwater,OK,
12263,OKwr_S12264,,Unspecified,Kingfisher,EPSG:4326,,,,,36.11337117,-98.07208712,,,POD,Unspecified,21794,,Groundwater,OK,
12264,OKwr_S12265,,Unspecified,Tulsa,EPSG:4326,,,,,35.92738950000001,-95.7739325,,,POD,Unspecified,21002,,Groundwater,OK,
12265,OKwr_S12266,,Unspecified,Tulsa,EPSG:4326,,,,,35.92377554,-95.77170087,,,POD,Unspecified,21003,,Groundwater,OK,
12266,OKwr_S12267,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.13392187,-98.00052362,,,POD,Unspecified,21762,,Groundwater,OK,
12267,OKwr_S12268,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.11792062,-98.0755023,,,POD,Unspecified,21782,,Groundwater,OK,
12268,OKwr_S12269,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,35.994978,-97.8655425,,,POD,Unspecified,21299,,Groundwater,OK,
12269,OKwr_S12270,,Unspecified,Payne,EPSG:4326,,,,11050003.0,36.04937482,-96.75096578,,,POD,Unspecified,21261,,Groundwater,OK,
12270,OKwr_S12271,,Unspecified,Payne,EPSG:4326,,,,11050003.0,36.04928185,-96.7453743,,,POD,Unspecified,21262,,Groundwater,OK,
12271,OKwr_S12272,,Unspecified,Kingfisher,EPSG:4326,,,,,36.04061701,-97.89462294,,,POD,Unspecified,21322,,Groundwater,OK,
12272,OKwr_S12273,,Unspecified,Cherokee,EPSG:4326,,,,,36.01591726,-94.99012344,,,POD,Unspecified,21590,,Groundwater,OK,
12273,OKwr_S12274,,Unspecified,Dewey,EPSG:4326,,,,11090201.0,35.9684785,-98.7200415,,,POD,Unspecified,21016,,Groundwater,OK,
12274,OKwr_S12275,,Unspecified,Roger Mills,EPSG:4326,,,,11090201.0,35.96123607,-99.38424591,,,POD,Unspecified,21145,,Groundwater,OK,
12275,OKwr_S12276,,Unspecified,Roger Mills,EPSG:4326,,,,11090201.0,35.95945322,-99.39316829,,,POD,Unspecified,21146,,Groundwater,OK,
12276,OKwr_S12277,,Unspecified,Mayes,EPSG:4326,,,,11070209.0,36.14630931,-95.15759999,,,POD,Unspecified,21998,,Groundwater,OK,
12277,OKwr_S12278,,Unspecified,Logan,EPSG:4326,,,,11050003.0,36.07320034,-97.4063803,,,POD,Unspecified,21659,,Groundwater,OK,
12278,OKwr_S12279,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.09958497,-97.98280525,,,POD,Unspecified,21706,,Groundwater,OK,
12279,OKwr_S12280,,Unspecified,Payne,EPSG:4326,,,,11050003.0,35.9900325,-97.0392595,,,POD,Unspecified,21232,,Groundwater,OK,
12280,OKwr_S12281,,Unspecified,Blaine,EPSG:4326,,,,11050002.0,35.99245269,-98.38362566,,,POD,Unspecified,21423,,Groundwater,OK,
12281,OKwr_S12282,,Unspecified,Mayes,EPSG:4326,,,,11070209.0,36.16083784,-95.14636672,,,POD,Unspecified,21995,,Groundwater,OK,
12282,OKwr_S12283,,Unspecified,Mayes,EPSG:4326,,,,11070209.0,36.16084076,-95.1419217,,,POD,Unspecified,21996,,Groundwater,OK,
12283,OKwr_S12284,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.0851585,-97.931549,,,POD,Unspecified,21708,,Groundwater,OK,
12284,OKwr_S12285,,Unspecified,Ellis,EPSG:4326,,,,11090201.0,36.05175457,-99.93698954,,,POD,Unspecified,21636,,Groundwater,OK,
12285,OKwr_S12286,,Unspecified,Payne,EPSG:4326,,,,11050003.0,35.98639579,-97.05421611,,,POD,Unspecified,21229,,Groundwater,OK,
12286,OKwr_S12287,,Unspecified,Payne,EPSG:4326,,,,11050003.0,36.01127595,-96.75443842,,,POD,Unspecified,21268,,Groundwater,OK,
12287,OKwr_S12288,,Unspecified,Payne,EPSG:4326,,,,11050003.0,36.00587181,-96.7522313,,,POD,Unspecified,21269,,Groundwater,OK,
12288,OKwr_S12289,,Unspecified,Payne,EPSG:4326,,,,11050003.0,36.01306918,-96.7477396,,,POD,Unspecified,21266,,Groundwater,OK,
12289,OKwr_S12290,,Unspecified,Payne,EPSG:4326,,,,11050003.0,36.01849423,-96.75440135,,,POD,Unspecified,21264,,Groundwater,OK,
12290,OKwr_S12291,,Unspecified,Payne,EPSG:4326,,,,11050003.0,35.98637120000001,-97.06766043,,,POD,Unspecified,21226,,Groundwater,OK,
12291,OKwr_S12292,,Unspecified,Payne,EPSG:4326,,,,11050003.0,35.98818175,-97.06765923,,,POD,Unspecified,21225,,Groundwater,OK,
12292,OKwr_S12293,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.0698023,-98.07159275,,,POD,Unspecified,21381,,Groundwater,OK,
12293,OKwr_S12294,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.1339215,-98.0161485,,,POD,Unspecified,21751,,Groundwater,OK,
12294,OKwr_S12295,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.13208135,-98.01838122,,,POD,Unspecified,21761,,Groundwater,OK,
12295,OKwr_S12296,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.1338811,-98.02286583,,,POD,Unspecified,21759,,Groundwater,OK,
12296,OKwr_S12297,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.13389646,-98.02062902,,,POD,Unspecified,21760,,Groundwater,OK,
12297,OKwr_S12298,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.13204695,-98.02061627,,,POD,Unspecified,21752,,Groundwater,OK,
12298,OKwr_S12299,,Unspecified,Dewey,EPSG:4326,,,,11090201.0,36.0412065,-98.9700335,,,POD,Unspecified,21563,,Groundwater,OK,
12299,OKwr_S12300,,Unspecified,Dewey,EPSG:4326,,,,11090201.0,36.0412065,-98.9700335,,,POD,Unspecified,21565,,Groundwater,OK,
12300,OKwr_S12301,,Unspecified,Dewey,EPSG:4326,,,,11090201.0,36.0117975,-98.788621,,,POD,Unspecified,21528,,Groundwater,OK,
12301,OKwr_S12302,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.09129739,-98.00139565,,,POD,Unspecified,21814,,Groundwater,OK,
12302,OKwr_S12303,,Unspecified,Blaine,EPSG:4326,,,,11050002.0,36.1220555,-98.55770225,,,POD,Unspecified,21932,,Groundwater,OK,
12303,OKwr_S12304,,Unspecified,Blaine,EPSG:4326,,,,11050002.0,36.12205854,-98.55994063,,,POD,Unspecified,21935,,Groundwater,OK,
12304,OKwr_S12305,,Unspecified,Kingfisher,EPSG:4326,,,,,36.10585949,-98.10291517,,,POD,Unspecified,21790,,Groundwater,OK,
12305,OKwr_S12306,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.01066154,-97.92695163,,,POD,Unspecified,21355,,Groundwater,OK,
12306,OKwr_S12307,,Unspecified,Adair,EPSG:4326,,,,,36.0503455,-94.6697045,,,POD,Unspecified,21610,,Groundwater,OK,
12307,OKwr_S12308,,Unspecified,Blaine,EPSG:4326,,,,,36.1220555,-98.55770225,,,POD,Unspecified,21933,,Groundwater,OK,
12308,OKwr_S12309,,Unspecified,Blaine,EPSG:4326,,,,,36.11845163,-98.55770417,,,POD,Unspecified,21934,,Groundwater,OK,
12309,OKwr_S12310,,Unspecified,Blaine,EPSG:4326,,,,,36.11664888,-98.55771195,,,POD,Unspecified,21936,,Groundwater,OK,
12310,OKwr_S12311,,Unspecified,Blaine,EPSG:4326,,,,11050002.0,36.1368425,-98.2943065,,,POD,Unspecified,21888,,Groundwater,OK,
12311,OKwr_S12312,,Unspecified,Blaine,EPSG:4326,,,,11050002.0,36.13684263,-98.29206905,,,POD,Unspecified,21891,,Groundwater,OK,
12312,OKwr_S12313,,Unspecified,Blaine,EPSG:4326,,,,11050002.0,36.1314205,-98.29429272,,,POD,Unspecified,21889,,Groundwater,OK,
12313,OKwr_S12314,,Unspecified,Blaine,EPSG:4326,,,,11050002.0,36.13142019,-98.29205355,,,POD,Unspecified,21890,,Groundwater,OK,
12314,OKwr_S12315,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.0266905,-97.985056,,,POD,Unspecified,21341,,Groundwater,OK,
12315,OKwr_S12316,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.02853403,-97.98721602,,,POD,Unspecified,21342,,Groundwater,OK,
12316,OKwr_S12317,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.0230765,-97.985056,,,POD,Unspecified,21345,,Groundwater,OK,
12317,OKwr_S12318,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.0248835,-97.985056,,,POD,Unspecified,21344,,Groundwater,OK,
12318,OKwr_S12319,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.02488097,-97.9828308,,,POD,Unspecified,21343,,Groundwater,OK,
12319,OKwr_S12320,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.15756391,-98.0888582,,,POD,Unspecified,21736,,Groundwater,OK,
12320,OKwr_S12321,,Unspecified,Payne,EPSG:4326,,,,11050003.0,35.98821095,-97.03278004,,,POD,Unspecified,21239,,Groundwater,OK,
12321,OKwr_S12322,,Unspecified,Payne,EPSG:4326,,,,11050003.0,35.98820538,-97.03077783,,,POD,Unspecified,21238,,Groundwater,OK,
12322,OKwr_S12323,,Unspecified,Dewey,EPSG:4326,,,,11100301.0,35.98197307,-98.69425345,,,POD,Unspecified,21010,,Groundwater,OK,
12323,OKwr_S12324,,Unspecified,Dewey,EPSG:4326,,,,11100301.0,35.99002537,-98.7109705,,,POD,Unspecified,21488,,Groundwater,OK,
12324,OKwr_S12325,,Unspecified,Dewey,EPSG:4326,,,,11100301.0,35.98910101,-98.70314159,,,POD,Unspecified,21489,,Groundwater,OK,
12325,OKwr_S12326,,Unspecified,Dewey,EPSG:4326,,,,11100301.0,35.98998729,-98.69083337,,,POD,Unspecified,21490,,Groundwater,OK,
12326,OKwr_S12327,,Unspecified,Wagoner,EPSG:4326,,,,11070105.0,35.91275154,-95.63779588,,,POD,Unspecified,21073,,Groundwater,OK,
12327,OKwr_S12328,,Unspecified,Wagoner,EPSG:4326,,,,11070105.0,35.91274547,-95.64002687,,,POD,Unspecified,21074,,Groundwater,OK,
12328,OKwr_S12329,,Unspecified,Wagoner,EPSG:4326,,,,11070105.0,35.91459755,-95.63779768,,,POD,Unspecified,21075,,Groundwater,OK,
12329,OKwr_S12330,,Unspecified,Wagoner,EPSG:4326,,,,11070105.0,35.91459595,-95.64002749,,,POD,Unspecified,21076,,Groundwater,OK,
12330,OKwr_S12331,,Unspecified,Ellis,EPSG:4326,,,,11090201.0,35.9457355,-99.985461,,,POD,Unspecified,21215,,Groundwater,OK,
12331,OKwr_S12332,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.14326111,-98.08446589,,,POD,Unspecified,21742,,Groundwater,OK,
12332,OKwr_S12333,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.14147873,-98.07877816,,,POD,Unspecified,21743,,Groundwater,OK,
12333,OKwr_S12334,,Unspecified,Blaine,EPSG:4326,,,,11100301.0,36.05881476,-98.53093763,,,POD,Unspecified,21464,,Groundwater,OK,
12334,OKwr_S12335,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.04060417,-97.88567181,,,POD,Unspecified,21290,,Groundwater,OK,
12335,OKwr_S12336,,Unspecified,Roger Mills,EPSG:4326,,,,11090201.0,35.9645275,-99.4977505,,,POD,Unspecified,21161,,Groundwater,OK,
12336,OKwr_S12337,,Unspecified,Dewey,EPSG:4326,,,,11100301.0,35.9954065,-98.697534,,,POD,Unspecified,21491,,Groundwater,OK,
12337,OKwr_S12338,,Unspecified,Adair,EPSG:4326,,,,11110103.0,36.02138464,-94.604977,,,POD,Unspecified,21618,,Groundwater,OK,
12338,OKwr_S12339,,Unspecified,Roger Mills,EPSG:4326,,,,11090201.0,35.9103435,-99.4845355,,,POD,Unspecified,21151,,Groundwater,OK,
12339,OKwr_S12340,,Unspecified,Dewey,EPSG:4326,,,,11100301.0,36.1406819,-98.96920922,,,POD,Unspecified,21989,,Groundwater,OK,
12340,OKwr_S12341,,Unspecified,Dewey,EPSG:4326,,,,11100301.0,36.13350017,-98.96922669,,,POD,Unspecified,21990,,Groundwater,OK,
12341,OKwr_S12342,,Unspecified,Blaine,EPSG:4326,,,,11100302.0,36.09669147,-98.53769013,,,POD,Unspecified,21944,,Groundwater,OK,
12342,OKwr_S12343,,Unspecified,Dewey,EPSG:4326,,,,,35.9324205,-98.702123,,,POD,Unspecified,21025,,Groundwater,OK,
12343,OKwr_S12344,,Unspecified,Payne,EPSG:4326,,,,,36.03164075,-97.19249177,,,POD,Unspecified,21216,,Groundwater,OK,
12344,OKwr_S12345,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,35.99891391,-97.9190105,,,POD,Unspecified,21363,,Groundwater,OK,
12345,OKwr_S12346,,Unspecified,Dewey,EPSG:4326,,,,11090201.0,35.9178325,-99.2711755,,,POD,Unspecified,21110,,Groundwater,OK,
12346,OKwr_S12347,,Unspecified,Dewey,EPSG:4326,,,,11090201.0,36.0412065,-98.9655635,,,POD,Unspecified,21558,,Groundwater,OK,
12347,OKwr_S12348,,Unspecified,Dewey,EPSG:4326,,,,11090201.0,36.03759254,-98.96779838,,,POD,Unspecified,21559,,Groundwater,OK,
12348,OKwr_S12349,,Unspecified,Dewey,EPSG:4326,,,,11090201.0,36.0412065,-98.9655635,,,POD,Unspecified,21562,,Groundwater,OK,
12349,OKwr_S12350,,Unspecified,Dewey,EPSG:4326,,,,11090201.0,36.04309907,-98.96329534,,,POD,Unspecified,21561,,Groundwater,OK,
12350,OKwr_S12351,,Unspecified,Dewey,EPSG:4326,,,,,35.94341160000001,-99.27567105,,,POD,Unspecified,21123,,Groundwater,OK,
12351,OKwr_S12352,,Unspecified,Dewey,EPSG:4326,,,,,35.94521892,-99.27566747,,,POD,Unspecified,21124,,Groundwater,OK,
12352,OKwr_S12353,,Unspecified,Dewey,EPSG:4326,,,,,35.95061875,-99.27564421,,,POD,Unspecified,21125,,Groundwater,OK,
12353,OKwr_S12354,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.14549163,-98.11399945,,,POD,Unspecified,21850,,Groundwater,OK,
12354,OKwr_S12355,,Unspecified,Blaine,EPSG:4326,,,,11100301.0,36.1075985,-98.55325925,,,POD,Unspecified,21939,,Groundwater,OK,
12355,OKwr_S12356,,Unspecified,Blaine,EPSG:4326,,,,11100301.0,36.15832528,-98.60017037,,,POD,Unspecified,21925,,Groundwater,OK,
12356,OKwr_S12357,,Unspecified,Blaine,EPSG:4326,,,,11100301.0,36.15832133,-98.59798591,,,POD,Unspecified,21924,,Groundwater,OK,
12357,OKwr_S12358,,Unspecified,Dewey,EPSG:4326,,,,11090201.0,36.04524182,-98.88736267,,,POD,Unspecified,21534,,Groundwater,OK,
12358,OKwr_S12359,,Unspecified,Dewey,EPSG:4326,,,,11090201.0,36.04160592,-98.89180122,,,POD,Unspecified,21539,,Groundwater,OK,
12359,OKwr_S12360,,Unspecified,Blaine,EPSG:4326,,,,11100301.0,36.02974343,-98.5110095,,,POD,Unspecified,21444,,Groundwater,OK,
12360,OKwr_S12361,,Unspecified,Blaine,EPSG:4326,,,,11100301.0,36.03153924,-98.51101996,,,POD,Unspecified,21443,,Groundwater,OK,
12361,OKwr_S12362,,Unspecified,Adair,EPSG:4326,,,,,35.98692428,-94.64061317,,,POD,Unspecified,21184,,Groundwater,OK,
12362,OKwr_S12363,,Unspecified,Logan,EPSG:4326,,,,11050002.0,36.03734650000001,-97.52050725,,,POD,Unspecified,21243,,Groundwater,OK,
12363,OKwr_S12364,,Unspecified,Kingfisher,EPSG:4326,,,,,36.04329457,-97.97405422,,,POD,Unspecified,21327,,Groundwater,OK,
12364,OKwr_S12365,,Unspecified,Kingfisher,EPSG:4326,,,,,36.03794050000001,-97.97626325,,,POD,Unspecified,21329,,Groundwater,OK,
12365,OKwr_S12366,,Unspecified,Kingfisher,EPSG:4326,,,,,36.03794093,-97.97851616,,,POD,Unspecified,21328,,Groundwater,OK,
12366,OKwr_S12367,,Unspecified,Roger Mills,EPSG:4326,,,,11130301.0,35.91904177,-99.85289739,,,POD,Unspecified,21200,,Groundwater,OK,
12367,OKwr_S12368,,Unspecified,Roger Mills,EPSG:4326,,,,11130301.0,35.9208535,-99.857365,,,POD,Unspecified,21201,,Groundwater,OK,
12368,OKwr_S12369,,Unspecified,Roger Mills,EPSG:4326,,,,11130301.0,35.91891958,-99.87311549,,,POD,Unspecified,21202,,Groundwater,OK,
12369,OKwr_S12370,,Unspecified,Roger Mills,EPSG:4326,,,,11130301.0,35.92076909,-99.8685812,,,POD,Unspecified,21203,,Groundwater,OK,
12370,OKwr_S12371,,Unspecified,Roger Mills,EPSG:4326,,,,11130301.0,35.9208535,-99.85062625,,,POD,Unspecified,21198,,Groundwater,OK,
12371,OKwr_S12372,,Unspecified,Roger Mills,EPSG:4326,,,,11130301.0,35.92085228,-99.8483902,,,POD,Unspecified,21199,,Groundwater,OK,
12372,OKwr_S12373,,Unspecified,Tulsa,EPSG:4326,,,,11110101.0,36.01035246,-95.98022607,,,POD,Unspecified,21438,,Groundwater,OK,
12373,OKwr_S12374,,Unspecified,Payne,EPSG:4326,,,,11050003.0,36.02150725,-96.90157028,,,POD,Unspecified,21253,,Groundwater,OK,
12374,OKwr_S12375,,Unspecified,Payne,EPSG:4326,,,,11050003.0,36.01971129,-96.90832426,,,POD,Unspecified,21254,,Groundwater,OK,
12375,OKwr_S12376,,Unspecified,Payne,EPSG:4326,,,,11050003.0,36.01790693,-96.90833013,,,POD,Unspecified,21255,,Groundwater,OK,
12376,OKwr_S12377,,Unspecified,Adair,EPSG:4326,,,,11110103.0,35.98860502,-94.62055847,,,POD,Unspecified,21621,,Groundwater,OK,
12377,OKwr_S12378,,Unspecified,Tulsa,EPSG:4326,,,,11110101.0,36.14745396,-96.2383958,,,POD,Unspecified,21881,,Groundwater,OK,
12378,OKwr_S12379,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.03535633,-97.94604968,,,POD,Unspecified,21325,,Groundwater,OK,
12379,OKwr_S12380,,Unspecified,Dewey,EPSG:4326,,,,11090201.0,36.08559619,-98.90189893,,,POD,Unspecified,21983,,Groundwater,OK,
12380,OKwr_S12381,,Unspecified,Dewey,EPSG:4326,,,,11090201.0,36.10190469,-98.90407797,,,POD,Unspecified,21977,,Groundwater,OK,
12381,OKwr_S12382,,Unspecified,Adair,EPSG:4326,,,,11110103.0,35.98866525,-94.54912108,,,POD,Unspecified,21634,,Groundwater,OK,
12382,OKwr_S12383,,Unspecified,Kingfisher,EPSG:4326,,,,,36.13509272,-98.08557738,,,POD,Unspecified,21741,,Groundwater,OK,
12383,OKwr_S12384,,Unspecified,Kingfisher,EPSG:4326,,,,,36.13511654,-98.08325187,,,POD,Unspecified,21738,,Groundwater,OK,
12384,OKwr_S12385,,Unspecified,Kingfisher,EPSG:4326,,,,,36.13511647,-98.08101438,,,POD,Unspecified,21739,,Groundwater,OK,
12385,OKwr_S12386,,Unspecified,Kingfisher,EPSG:4326,,,,,36.13514088,-98.07877694,,,POD,Unspecified,21740,,Groundwater,OK,
12386,OKwr_S12387,,Unspecified,Dewey,EPSG:4326,,,,11090201.0,35.95046116,-98.71555925,,,POD,Unspecified,21024,,Groundwater,OK,
12387,OKwr_S12388,,Unspecified,Blaine,EPSG:4326,,,,,36.03521399,-98.52211087,,,POD,Unspecified,21445,,Groundwater,OK,
12388,OKwr_S12389,,Unspecified,Dewey,EPSG:4326,,,,11090201.0,36.01707596,-99.31310535,,,POD,Unspecified,21572,,Groundwater,OK,
12389,OKwr_S12390,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.0681815,-98.029356,,,POD,Unspecified,21377,,Groundwater,OK,
12390,OKwr_S12391,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.0699885,-98.0271205,,,POD,Unspecified,21374,,Groundwater,OK,
12391,OKwr_S12392,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.07190295,-98.02710813,,,POD,Unspecified,21375,,Groundwater,OK,
12392,OKwr_S12393,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.06997927,-98.03150624,,,POD,Unspecified,21376,,Groundwater,OK,
12393,OKwr_S12394,,Unspecified,Tulsa,EPSG:4326,,,,11110101.0,36.12998967,-96.14126215,,,POD,Unspecified,21895,,Groundwater,OK,
12394,OKwr_S12395,,Unspecified,Tulsa,EPSG:4326,,,,11110101.0,36.13179793,-96.15026965,,,POD,Unspecified,21896,,Groundwater,OK,
12395,OKwr_S12396,,Unspecified,Tulsa,EPSG:4326,,,,11110101.0,36.13542512,-96.1481255,,,POD,Unspecified,21894,,Groundwater,OK,
12396,OKwr_S12397,,Unspecified,Payne,EPSG:4326,,,,11050003.0,36.04447776,-96.82529302,,,POD,Unspecified,21252,,Groundwater,OK,
12397,OKwr_S12398,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.13388274,-98.10839839,,,POD,Unspecified,21861,,Groundwater,OK,
12398,OKwr_S12399,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.13480954,-98.10503784,,,POD,Unspecified,21863,,Groundwater,OK,
12399,OKwr_S12400,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.1348093,-98.10727225,,,POD,Unspecified,21862,,Groundwater,OK,
12400,OKwr_S12401,,Unspecified,Blaine,EPSG:4326,,,,11050002.0,36.13503904,-98.28311487,,,POD,Unspecified,21892,,Groundwater,OK,
12401,OKwr_S12402,,Unspecified,Kingfisher,EPSG:4326,,,,,36.12021975,-98.1471045,,,POD,Unspecified,21870,,Groundwater,OK,
12402,OKwr_S12403,,Unspecified,Kingfisher,EPSG:4326,,,,,36.12021975,-98.1471045,,,POD,Unspecified,21869,,Groundwater,OK,
12403,OKwr_S12404,,Unspecified,Kingfisher,EPSG:4326,,,,,36.12382377,-98.14714511,,,POD,Unspecified,21868,,Groundwater,OK,
12404,OKwr_S12405,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.09193606,-98.03617237,,,POD,Unspecified,21820,,Groundwater,OK,
12405,OKwr_S12406,,Unspecified,Adair,EPSG:4326,,,,11110103.0,35.95785578,-94.69154267,,,POD,Unspecified,21176,,Groundwater,OK,
12406,OKwr_S12407,,Unspecified,Dewey,EPSG:4326,,,,11100301.0,35.96290417,-98.67534788,,,POD,Unspecified,21017,,Groundwater,OK,
12407,OKwr_S12408,,Unspecified,Dewey,EPSG:4326,,,,11100301.0,35.96471167,-98.67535163,,,POD,Unspecified,21018,,Groundwater,OK,
12408,OKwr_S12409,,Unspecified,Dewey,EPSG:4326,,,,11100301.0,35.92676805,-98.67745307,,,POD,Unspecified,21027,,Groundwater,OK,
12409,OKwr_S12410,,Unspecified,Dewey,EPSG:4326,,,,11100301.0,35.92131350000001,-98.67970775,,,POD,Unspecified,21028,,Groundwater,OK,
12410,OKwr_S12411,,Unspecified,Kingfisher,EPSG:4326,,,,11050002.0,36.0408075,-97.7775615,,,POD,Unspecified,21278,,Groundwater,OK,
12411,OKwr_S12412,,Unspecified,Dewey,EPSG:4326,,,,11090201.0,35.98482421,-98.74013939,,,POD,Unspecified,21013,,Groundwater,OK,
12412,OKwr_S12413,,Unspecified,Wagoner,EPSG:4326,,,,11110101.0,35.93819226,-95.74276459,,,POD,Unspecified,21050,,Groundwater,OK,
12413,OKwr_S12414,,Unspecified,Wagoner,EPSG:4326,,,,11110101.0,35.93819149999999,-95.740563,,,POD,Unspecified,21051,,Groundwater,OK,
