in_SiteNativeID,geometry
POUWaDEOK_S3343,"POLYGON ((-98.76276917793268 35.14645557570042, -98.76719605439642 35.14646807490841, -98.76718590060183 35.14738819075981, -98.76582990230335 35.14773122199031, -98.76457198953352 35.14863822022902, -98.76447221513135 35.15026748072491, -98.7647948719242 35.15042442036343, -98.76541911874892 35.15015383335002, -98.7663379006115 35.15051611850053, -98.7668999795215 35.15103302248465, -98.76717617943449 35.15187345142623, -98.76649295655484 35.15230390760032, -98.76630623834403 35.15340509116635, -98.76605407348769 35.15331961862109, -98.76467822125834 35.15095727855176, -98.76287711252506 35.1506156995668, -98.76197939351636 35.15083785149044, -98.76135814999847 35.15182126514171, -98.7605234091084 35.15253548482823, -98.76015522568392 35.15300111695715, -98.75835812080781 35.15284116440058, -98.75833517760691 35.14644307523362, -98.76276917793268 35.14645557570042))"
POUWaDEOK_S3344,"POLYGON ((-96.06752357929581 36.26167541074651, -96.06753557929444 36.25987840981635, -96.06896761374998 36.25988736344688, -96.07023858913658 36.26050274393361, -96.07055127609385 36.26119943486507, -96.07090059566804 36.26134096526378, -96.07086371398327 36.26162446207639, -96.0705444307175 36.26182544513361, -96.07049274911417 36.26217391376853, -96.07066409422022 36.26266989279709, -96.07072415643124 36.26333720274854, -96.06931997304234 36.26337345979251, -96.06903751393304 36.26323188547948, -96.06863537125324 36.26219861700584, -96.0675217967807 36.26192172609525, -96.06752357929581 36.26167541074651))"
POUWaDEOK_S3345,"POLYGON ((-96.06753557929444 36.25987840981635, -96.06093607777164 36.25984840127107, -96.06040870521147 36.2598458189857, -96.0611080183 36.25930532121939, -96.06166484291889 36.25878995903713, -96.06149463001995 36.25664732322522, -96.06225757401116 36.25467932974209, -96.06347576533024 36.25480230845402, -96.06421379884061 36.25410140696726, -96.06753457884759 36.25432040932057, -96.06753557929444 36.25987840981635))"
POUWaDEOK_S3346,"POLYGON ((-96.66116206829248 34.01277697398311, -96.66548956965711 34.01278288509678, -96.66550388103822 34.01299118037554, -96.66762635237333 34.01313285518352, -96.66984902612535 34.0131792119186, -96.6698495699694 34.01278791245868, -96.67409357115076 34.01279297294634, -96.67412305030822 34.01441406191773, -96.67302328520272 34.01443628596103, -96.67201918397915 34.01436296576004, -96.6716335263891 34.01439686186512, -96.6710349251955 34.01435284210475, -96.66997592998418 34.01462807631898, -96.66897440897924 34.01485547942753, -96.66837607719275 34.01484310310613, -96.66768221198299 34.01494208295535, -96.66671643094315 34.01483683726293, -96.66545998767096 34.0145907852206, -96.66472401713175 34.01427841596954, -96.66370049439378 34.01418930622744, -96.66333547757093 34.01438135366885, -96.66223611326114 34.01445096153039, -96.66113312128361 34.01409317838495, -96.66057110951664 34.01381144853782, -96.65957802100762 34.01275651467777, -96.66116206829248 34.01277697398311))"
POUWaDEOK_S3347,"POLYGON ((-96.63499756023056 33.99811397222147, -96.63934756138126 33.99810797213243, -96.6393212923883 34.00610126074625, -96.63880592654823 34.00562895843449, -96.63816939521095 34.00546496793699, -96.63766744918253 34.0051141211947, -96.63745811797027 34.00448249680421, -96.63738443703781 34.00379429116582, -96.63781268781125 34.0034569340674, -96.6379448313085 34.00297231699814, -96.63821261599534 34.00243111894967, -96.63797984306271 34.00170656615522, -96.63797710205449 34.00137158055193, -96.63808838470483 34.00111041116323, -96.63790509433335 34.00088808649534, -96.63756317665114 34.00068524585662, -96.6373960285118 33.9996625508518, -96.63677934350686 33.99914482887993, -96.6366724661882 33.99994569836499, -96.63645126009169 34.00063552758893, -96.63645505791756 34.00110078636441, -96.63618802485369 34.00173503256557, -96.63573345147914 34.00162586182645, -96.63536627508277 34.00110676388469, -96.6351560636508 34.00036346947812, -96.63469771239629 33.99978903516607, -96.63368636782356 33.99815678560588, -96.63499756023056 33.99811397222147))"
POUWaDEOK_S3348,"POLYGON ((-96.63934756138126 33.99810797213243, -96.64812106322205 33.99813097400359, -96.65690456658365 33.9981539713503, -96.65687056653445 34.00175647248052, -96.6568535658305 34.00356347225474, -96.65680156683091 34.00897297294058, -96.65678456637697 34.01077997404251, -96.6567685674449 34.01277197424253, -96.6393205622295 34.0127579748015, -96.63932656264784 34.00896197405039, -96.63933356209719 34.00534797398706, -96.63934756138126 33.99810797213243))"
POUWaDEOK_S3349,"POLYGON ((-96.66562356862036 34.00718897225374, -96.66562356926099 34.00899597259401, -96.66230755588921 34.0089959778135, -96.66226914913585 34.01177636198732, -96.66117894334131 34.0117826206704, -96.66116206829248 34.01277697398311, -96.6596611864226 34.01276260537023, -96.65958975014162 34.01222625059577, -96.65980381221482 34.01172700548143, -96.6603871130397 34.01106741926714, -96.66067716096553 34.01111786059601, -96.66069369969686 34.01071661925731, -96.66059127258895 34.0103118864048, -96.66065313648538 34.00930490203677, -96.66035283969828 34.00891419063579, -96.6604605459639 34.00850042919653, -96.66005063534048 34.00863534820791, -96.65978997454718 34.00883412774008, -96.65967478010494 34.009243823868, -96.65926241343081 34.0096280809316, -96.65919527492609 34.00987926635003, -96.65886660286679 34.01024624105369, -96.65854849471995 34.01023588060998, -96.65849513175961 34.01056737580512, -96.6582410257122 34.01099466339199, -96.65766131707464 34.01123394093945, -96.65717954150665 34.01160862442643, -96.65674586341295 34.01177340002129, -96.65678456637697 34.01077997404251, -96.65680156683091 34.00897297294058, -96.65899856759401 34.00899597341993, -96.65903256695631 34.0053819728792, -96.66242147689496 34.00538197834114, -96.66242585210426 34.00357497733215, -96.66344456778076 34.00357497219255, -96.66341033024381 34.00538197260324, -96.66501712272026 34.00538197646311, -96.66503255049133 34.00718897640798, -96.66562356862036 34.00718897225374))"
POUWaDEOK_S3350,"MULTIPOLYGON (((-96.63940206027192 33.99097397122555, -96.63934756138126 33.99810797213243, -96.63499756023056 33.99811397222147, -96.6336187812268 33.99811587504222, -96.6331898350757 33.99752147915576, -96.6324901095832 33.99673626776496, -96.63096890697487 33.9954927883818, -96.63030268096411 33.99508615087501, -96.62979122418636 33.99483033626981, -96.62879707275444 33.99417375478901, -96.62810069065254 33.9940452413225, -96.62756243724486 33.99384928639979, -96.62667904174381 33.99365897491738, -96.62596729572338 33.9934527373201, -96.62471859731446 33.99326804177565, -96.62426425226904 33.99313871745451, -96.62388768562431 33.99291868004277, -96.62357770859099 33.9926135508614, -96.62300962784172 33.99228826227579, -96.62240506170463 33.99209701007167, -96.6222137669473 33.99177576948095, -96.62240330313034 33.99161053498793, -96.62271453499581 33.99161682045855, -96.62293866891939 33.99150197323095, -96.62323340646823 33.99155720845193, -96.62363246911211 33.99102522676365, -96.62320089511648 33.9910165212839, -96.62282047046624 33.99079155855605, -96.6226859730386 33.99060517964269, -96.62222922995421 33.99045529337383, -96.62214148785962 33.99095183529592, -96.6219195567918 33.99095397222165, -96.6219185562323 33.98732897093136, -96.62191855660734 33.98652133403998, -96.62230103854891 33.98680344481922, -96.62329664550838 33.98719584022629, -96.6235953791785 33.98746413378282, -96.62359674221889 33.98763459012437, -96.6238763158922 33.98795980719228, -96.62321916541818 33.98832459044148, -96.62307392684821 33.98877075583182, -96.62321189418475 33.98929868429971, -96.62357371472295 33.98876377781162, -96.62376162098397 33.9887701284627, -96.62407104554282 33.98849856008579, -96.62502264903893 33.98843660697833, -96.62531954062349 33.98876172681113, -96.62534788659313 33.98904167421278, -96.62583869909975 33.9889175276613, -96.62637797380131 33.98906852313289, -96.62651930881634 33.989422891476, -96.62682098146041 33.98972375756337, -96.62690778807639 33.99021683635713, -96.62670051817065 33.9904304867452, -96.62680940963733 33.99060683184786, -96.62737341760143 33.99074882717325, -96.62760212193463 33.99094259680833, -96.62780504876481 33.99136208138547, -96.6280551854428 33.99141560705583, -96.62810676670168 33.99115593912179, -96.62807872165507 33.9904196882391, -96.62799242773056 33.98987138380819, -96.62821973718815 33.98968259397598, -96.62851684401606 33.98959380493649, -96.62903819422276 33.98971214016626, -96.63043052736477 33.99019275887794, -96.6307242849535 33.99016735271747, -96.63204463799723 33.99065484559431, -96.63258090870461 33.9906310853516, -96.63295297912227 33.99080843690313, -96.63328853513121 33.99081187834046, -96.63374350066258 33.99108993599262, -96.6338930739456 33.9912867480206, -96.63403634160113 33.99173220801983, -96.63449811043958 33.9913919324929, -96.63494166915383 33.99133954559518, -96.63554683271329 33.99146062661427, -96.6355904170065 33.99127206026883, -96.63542669077732 33.99096917028237, -96.63514129582454 33.99073861159358, -96.63519878304537 33.99043128007269, -96.63648268709879 33.98989459763205, -96.63709544843718 33.98976587379516, -96.63804087966578 33.9894908499684, -96.63797083378179 33.9892154716132, -96.63829793030128 33.98899885925746, -96.63853730737297 33.98924949904471, -96.63925575730437 33.98979027939166, -96.63940364655022 33.98984135094852, -96.63940206027192 33.99097397122555)), ((-96.63944310408091 33.98599806050592, -96.63922920289478 33.98623259480155, -96.63865962531952 33.98639291249868, -96.63846594731383 33.98667303955811, -96.63829347893959 33.98711623654481, -96.6380778721214 33.98733954770861, -96.63814006679841 33.98864409299796, -96.63789459740354 33.98873247395501, -96.63765863067744 33.98854812740407, -96.63705736447147 33.98855164589938, -96.63658641545075 33.98879343764543, -96.63602848117176 33.9888512734529, -96.63435266251811 33.98927114778638, -96.63363473041694 33.98907743174718, -96.63331748490555 33.98884233826119, -96.63207936724534 33.98852175342896, -96.63181582659892 33.98852407292918, -96.63102026021672 33.98826268782063, -96.63083703861466 33.98810786884505, -96.63025303984107 33.98779770592836, -96.63010058658271 33.98736178591234, -96.63024772621911 33.98693432362051, -96.63061160103781 33.98648262931552, -96.63087620297804 33.98643981862155, -96.63053130389207 33.98599068225826, -96.63010141912918 33.98614480492829, -96.62990074697936 33.98649450405592, -96.62962090422177 33.98675255398997, -96.62915565548118 33.98683438630998, -96.62853081421403 33.98653360633502, -96.62801362448491 33.98647759455164, -96.62780957237086 33.98625497077199, -96.62744934126596 33.98613939869993, -96.62734049159356 33.98567065918835, -96.62737696952973 33.98529715934695, -96.62708173429968 33.98492577460833, -96.62710792398765 33.98470860083995, -96.62684010989186 33.98415472167957, -96.62679882935852 33.98374193782836, -96.62848255782029 33.98373497030923, -96.63945656055219 33.98378596973834, -96.63944306039417 33.98558246979562, -96.63944310408091 33.98599806050592)), ((-96.639434282585 33.98707605611279, -96.63939265055416 33.98880840473328, -96.63924643230517 33.98867347099594, -96.63924384465795 33.98813271452546, -96.63913957741303 33.98768539977294, -96.6392222238624 33.98726554519414, -96.639434282585 33.98707605611279)))"
POUWaDEOK_S3351,"MULTIPOLYGON (((-96.64211778090697 33.98378610952501, -96.64382306109162 33.98378996958805, -96.64818956275599 33.98379296901808, -96.6481745622917 33.98559846991267, -96.64599456245847 33.98559696939664, -96.64599456214019 33.98739996945364, -96.64817456227107 33.9874039694901, -96.64817456276533 33.98921097000515, -96.64901007209585 33.98921250883527, -96.64895741277486 33.99770046502949, -96.64813453779587 33.99770409375395, -96.64812106322205 33.99813097400359, -96.63934756138126 33.99810797213243, -96.63940206027192 33.99097397122555, -96.63941044728618 33.98986349779889, -96.63994153615153 33.99003186524953, -96.64000427893997 33.98976510710595, -96.64057556820838 33.98975129214565, -96.64104454666369 33.9899298563443, -96.641407887593 33.98989587531046, -96.64033867298174 33.98936896910402, -96.63967541970295 33.98918890257982, -96.63941845708105 33.98879881024445, -96.63942906106271 33.98737947048961, -96.63943145454888 33.98707226514676, -96.63975493588995 33.9868419019975, -96.64024456405184 33.98682920982348, -96.64076901729251 33.98659718036856, -96.64126947145337 33.98624233239532, -96.64112988371051 33.9859912477792, -96.64167044300603 33.98578018002585, -96.64185858733782 33.98600994865221, -96.64210622307012 33.98600097876758, -96.64219639457401 33.98580429720637, -96.6419884495667 33.9854727360607, -96.64219637227262 33.98516731544799, -96.64220408681454 33.98492300292947, -96.6419372171524 33.9844189859338, -96.64211778090697 33.98378610952501)), ((-96.64190580050357 33.98378147912688, -96.64180644833017 33.98400186215558, -96.64181977713612 33.98445286182726, -96.64204643652097 33.98487793670238, -96.64198006835839 33.98509571170846, -96.64140324196971 33.98510455440541, -96.64122275966595 33.98500655031867, -96.64099955163591 33.98539091485782, -96.6404283377953 33.98563468498565, -96.6399476268049 33.98592920770232, -96.63968039272285 33.98585265539204, -96.63943984062121 33.9859958181974, -96.63944306039417 33.98558246979562, -96.63945656055219 33.98378596973834, -96.64190580050357 33.98378147912688)))"
POUWaDEOK_S3352,"POLYGON ((-96.6051256648712 33.98555338061039, -96.6051441647198 33.98375537988191, -96.62040966957822 33.98372037844346, -96.62192917042825 33.98371337748519, -96.62193117239865 33.99096337970854, -96.62040067139367 33.99098437917406, -96.60726766710833 33.99098438125452, -96.60506916539343 33.99094788227087, -96.6051256648712 33.98555338061039))"
POUWaDEOK_S3353,"POLYGON ((-96.6219185562323 33.98732897093136, -96.6219195567918 33.99095397222165, -96.62060216565736 33.99096975205381, -96.61970042053684 33.99060901244381, -96.61845119063155 33.99039733030406, -96.61742089204219 33.99005910889548, -96.61763321281954 33.98987912921361, -96.61899198219012 33.98967596560951, -96.61934675751782 33.99041193599246, -96.61986527106917 33.99046960063366, -96.62035279428389 33.99065943620899, -96.62089770848181 33.99004613309734, -96.62114208711931 33.98990470822333, -96.62159598179913 33.98947807815184, -96.62147532844713 33.98930741592571, -96.62100675067768 33.98913861974518, -96.62069508367507 33.9886997801805, -96.62039498262178 33.98846481811482, -96.62071042006153 33.9881286659725, -96.62075862907109 33.9879407831358, -96.62121465874905 33.98778334299728, -96.62141151875007 33.9875375583232, -96.62088142642875 33.987132520854, -96.62072473256258 33.98683506535415, -96.62038200392979 33.98683336555251, -96.61986594636143 33.98694217802797, -96.61988265010586 33.98654236574111, -96.62051273737094 33.9859145179252, -96.62053790884059 33.98545631348282, -96.62099752258746 33.98511111119013, -96.6216366866566 33.98446782348257, -96.62192050494853 33.98429597122957, -96.62193602303475 33.98528530630264, -96.62170903372736 33.98560044220996, -96.62174617105647 33.98618147502291, -96.6219256785033 33.98649567341467, -96.6219185562323 33.98732897093136))"
POUWaDEOK_S3354,"POLYGON ((-96.62194362044762 33.98019196529996, -96.62194452444911 33.98007097484226, -96.62195758628442 33.97838496450346, -96.6252945430344 33.97838497413354, -96.62533145217418 33.97750295931549, -96.62634357029442 33.97749760969725, -96.62635705646549 33.97657796888365, -96.6241640558016 33.9765779688629, -96.62417755641833 33.97477096885358, -96.62856255700785 33.97477096842061, -96.62856255714138 33.97392041520558, -96.63074155720759 33.97396170099905, -96.63074155796923 33.97476196890164, -96.63292055874612 33.97475296774697, -96.63292055902656 33.97746180217919, -96.63074155844343 33.97747371378508, -96.63074155821789 33.98019196903194, -96.63292055913541 33.98019196898128, -96.63289085285162 33.98197656996335, -96.63288153738569 33.98366924076893, -96.6268008655216 33.98372109702366, -96.6268642802892 33.98344982871691, -96.62723299823637 33.98327345084179, -96.62748859231318 33.98290323510795, -96.62780401453341 33.98293193083888, -96.62800080947235 33.98322189666293, -96.6283014083111 33.98334640097673, -96.6290231269008 33.98332319484939, -96.62946443672016 33.98279802579849, -96.62940453189631 33.98265049535124, -96.62869304701576 33.98284382768118, -96.62845265522461 33.98279644943476, -96.6282776829464 33.9824873516075, -96.62769686029462 33.98212568965297, -96.62759687893271 33.98196339595982, -96.62770181519174 33.98159507381224, -96.62834199989048 33.98149420316152, -96.62802022191873 33.9810604771076, -96.6281455286592 33.98090668124613, -96.62857685144023 33.98065702654259, -96.62887150537824 33.98056529396754, -96.62912728133695 33.97989393107916, -96.62909658747074 33.97936742308199, -96.62922095131937 33.97921628220931, -96.62887839646916 33.97887680392574, -96.62921672282145 33.97842171247203, -96.62910214646914 33.97821689382026, -96.62863652204132 33.97797518140894, -96.6281269548909 33.97796090554609, -96.6277025180607 33.97826153394154, -96.62715884025576 33.97929418180595, -96.62698969046555 33.97945303746981, -96.62681592650119 33.98001613826876, -96.62644390400419 33.98074065669555, -96.62642886349236 33.98120949214887, -96.62620680886033 33.98142445191328, -96.62614262949248 33.98169753314114, -96.62562264669917 33.98206034858806, -96.62528123902452 33.98220436479664, -96.6249818317818 33.98220100231046, -96.62475010896115 33.98202303821646, -96.62466073545282 33.9815110213015, -96.62439856349543 33.98106140712613, -96.6243206627146 33.98075697823361, -96.62436441675753 33.9803339170113, -96.62405066886461 33.98007707466911, -96.62370614465807 33.9800437550919, -96.62347756386248 33.98054491100726, -96.62342532252734 33.98103105374295, -96.62311434412779 33.98120911284322, -96.62195421492254 33.98104770169751, -96.62194362044762 33.98019196529996))"
POUWaDEOK_S3355,"POLYGON ((-96.06093607777164 36.25984840127107, -96.06753557929444 36.25987840981635, -96.06752357929581 36.26167541074651, -96.06752175082056 36.26192811165127, -96.06706239754409 36.26205600043567, -96.06652797904142 36.26263742225403, -96.06639461265387 36.26305562067675, -96.06655054260166 36.26346269330276, -96.0626147183806 36.2634514143616, -96.0624003321775 36.26295855628163, -96.06138371049555 36.26266143418709, -96.06085777766765 36.26276800617698, -96.06075014112004 36.26196015860799, -96.06037532755613 36.26150678920379, -96.05987599542435 36.26142199811012, -96.0595903556604 36.26098275510122, -96.06041865885781 36.25984586752584, -96.06093607777164 36.25984840127107))"
POUWaDEOK_S3356,"POLYGON ((-96.94645315663136 34.2454320036647, -96.94863915736971 34.24542800298115, -96.94860901159336 34.24725075025654, -96.94901453725221 34.24727110808754, -96.95086365778739 34.24904650345134, -96.9508670675133 34.24962282571403, -96.94640932213029 34.2496592078061, -96.94637028682226 34.24883112608007, -96.94641261236488 34.24755267818357, -96.94432795153274 34.24752229763066, -96.94425999349828 34.24669444823996, -96.94426715567084 34.24543650354973, -96.94645315663136 34.2454320036647))"
POUWaDEOK_S3357,"POLYGON ((-95.67540948987303 36.419616458188, -95.6754094905 36.42142345887619, -95.67316349006654 36.42142345887833, -95.67316348925294 36.41961645893598, -95.67540948987303 36.419616458188))"
POUWaDEOK_S3358,"POLYGON ((-96.94863915736971 34.24542800298115, -96.94645315663136 34.2454320036647, -96.94501597486703 34.2454065120514, -96.9450181179047 34.24457367269376, -96.94515889721215 34.24404072563942, -96.94556004024547 34.24372640793343, -96.9464656561052 34.24354900328601, -96.94865165708205 34.2435490024138, -96.94863915736971 34.24542800298115))"
POUWaDEOK_S3359,"POLYGON ((-95.55740041782947 35.88916436966815, -95.55963141837636 35.88916436958787, -95.5618614185607 35.88921236973992, -95.56186141950646 35.89277837023798, -95.55514691774907 35.8927783706777, -95.55290841670272 35.89277037030994, -95.55292441680041 35.88916037017776, -95.55740041782947 35.88916436966815))"
POUWaDEOK_S3360,"POLYGON ((-95.53790491073165 35.86374336684758, -95.54014791112867 35.86374336648953, -95.54012241232856 35.86555036599718, -95.54012241200961 35.86916436718005, -95.54009741144316 35.87100936745077, -95.53561241084282 35.87100436750828, -95.53566241071084 35.86374536667518, -95.53790491073165 35.86374336684758))"
POUWaDEOK_S3361,"POLYGON ((-98.90684631393505 36.40566628352681, -98.92468131856734 36.40580928261551, -98.92468581863194 36.40938778347579, -98.92254252882988 36.4093567509746, -98.92029324165736 36.40937443545153, -98.9203623841519 36.40994909964058, -98.9203274071432 36.410860958333, -98.92037995167614 36.41221688831579, -98.92031148014198 36.41286927482793, -98.91663226305708 36.41288456119076, -98.9128373976946 36.41293973145956, -98.91131247088464 36.41290244134423, -98.91125977909793 36.41578545809639, -98.91123813146157 36.41825869633783, -98.91124631767515 36.42002772320744, -98.90670831564269 36.42000728606178, -98.90684631393505 36.40566628352681))"
POUWaDEOK_S3362,"POLYGON ((-95.66871348698614 36.39615795444515, -95.6687104859955 36.39435045439643, -95.67092898622357 36.39435745485537, -95.68215498918063 36.39439345390006, -95.68482081637873 36.39441283025744, -95.68479493556714 36.39515391470918, -95.68444910286881 36.3961291565297, -95.68460427673855 36.39715994859556, -95.68439740678312 36.3975932487525, -95.68017678653884 36.39890166485114, -95.67983341005808 36.39928036160663, -95.67859781181274 36.40050627888553, -95.67843631416832 36.40097584278494, -95.67834262874104 36.40157212688887, -95.67677022402137 36.4016221256359, -95.67542208952668 36.40250424465549, -95.67537044728155 36.40391409650649, -95.67462038791042 36.40347821799208, -95.67402858515511 36.40333199420315, -95.6735036540866 36.40352940988152, -95.67330077613856 36.40302270612783, -95.67277922008093 36.40244282385613, -95.67207318754768 36.40236858610118, -95.672159849222 36.4033992022574, -95.67327031378525 36.40479414996683, -95.67321408511192 36.40725244032977, -95.66872706915821 36.40678819621784, -95.66871948718605 36.40157895572408, -95.66871348698614 36.39615795444515))"
POUWaDEOK_S3363,"POLYGON ((-98.92468131856734 36.40580928261551, -98.92468282958778 36.39492328164003, -98.92468331729944 36.39135328004706, -98.92917081890815 36.39136328067499, -98.92914728365399 36.39242935453689, -98.92917479744808 36.39496655899384, -98.93149748208199 36.39498491205243, -98.93725392613614 36.39495663613251, -98.93976744527315 36.39500774591405, -98.94262832156352 36.39499678052633, -98.94264932296144 36.40593528195672, -98.92468131856734 36.40580928261551))"
POUWaDEOK_S3364,"POLYGON ((-95.83031703319381 36.44894345590349, -95.83030653351618 36.45258245593381, -95.82122933087946 36.45256141604981, -95.82119253091423 36.45071645675707, -95.82120946206595 36.44834333445659, -95.82284589909466 36.44821604465904, -95.82422121676238 36.44780296803296, -95.82576054978369 36.44720850730905, -95.82749595237176 36.44671808418921, -95.8290010429811 36.44677212802245, -95.83030945429243 36.44698153878797, -95.83031703319381 36.44894345590349))"
POUWaDEOK_S3365,"POLYGON ((-98.92468282958778 36.39492328164003, -98.92468131856734 36.40580928261551, -98.90684631393505 36.40566628352681, -98.90691332214962 36.39475478167428, -98.90899050462133 36.39476432537474, -98.9101560496994 36.39479256884702, -98.91124891245369 36.39478485835789, -98.91372100006852 36.39480014837601, -98.91809609827563 36.39486330229664, -98.9197595012285 36.39486046331258, -98.9213293958387 36.39489759348272, -98.92268342246885 36.3948834065939, -98.92468282958778 36.39492328164003))"
POUWaDEOK_S3366,"POLYGON ((-95.83031703319381 36.44894345590349, -95.83032203268012 36.44713645563132, -95.8336690676323 36.44638890924355, -95.83388031295229 36.44516095388371, -95.83480428523025 36.44494964980097, -95.8354876604751 36.44577729509344, -95.83611069763663 36.44695915683484, -95.83804433538216 36.44826089226822, -95.83851948449265 36.4489701372658, -95.8325690328019 36.44897745573525, -95.83031703319381 36.44894345590349))"
POUWaDEOK_S3367,"POLYGON ((-98.39200308037583 35.07262708104107, -98.39280007967211 35.07262854339623, -98.396501081778 35.07263487039163, -98.40036208117795 35.07264222965468, -98.40036208173674 35.07625108162068, -98.39721608153636 35.07624108124061, -98.39238208064044 35.07624108328536, -98.39059208048936 35.07623330525463, -98.39074833332842 35.07612709788761, -98.39152908002187 35.0759460817095, -98.39195807987052 35.07592108201426, -98.39200308037583 35.07262708104107))"
POUWaDEOK_S3368,"POLYGON ((-94.64404669712141 36.12565045910588, -94.64629119782411 36.12565045812654, -94.64551767145788 36.12745670903995, -94.64320484565027 36.12738317869558, -94.642334466451 36.12628641597897, -94.64270227385445 36.12562903143371, -94.64404669712141 36.12565045910588))"
POUWaDEOK_S3369,"POLYGON ((-94.64629119782411 36.12565045812654, -94.64404669712141 36.12565045910588, -94.64265741747397 36.12560151581696, -94.64291758582542 36.12432859143433, -94.64384724393517 36.12377210203066, -94.64438833588061 36.12337658309865, -94.64498831981049 36.12300535853694, -94.64578585080936 36.12485735636826, -94.64629119782411 36.12565045812654))"
POUWaDEOK_S3370,"POLYGON ((-98.40099808281099 35.07264340122911, -98.40036208117795 35.07264222965468, -98.396501081778 35.07263487039163, -98.39280007967211 35.07262854339623, -98.39200308037583 35.07262708104107, -98.39204258347424 35.07148622308984, -98.39862784344143 35.07149396823529, -98.40102692840162 35.07146864761977, -98.40099808281099 35.07264340122911))"
POUWaDEOK_S3371,"POLYGON ((-95.6687104859955 36.39435045439643, -95.66871348698614 36.39615795444515, -95.66430369620538 36.39618018067075, -95.66435603784143 36.39975436966809, -95.66865608474383 36.39976634166169, -95.6687214870537 36.40338595567666, -95.66871449344318 36.40718532179382, -95.66819107585586 36.40720192376516, -95.66755444626061 36.40709185518694, -95.66671399375677 36.4067646082876, -95.66449071952712 36.40527825068565, -95.66372016900486 36.40459016566918, -95.66256380463078 36.40368438159705, -95.6620647820218 36.40334001277462, -95.66200445460835 36.40157087731815, -95.66208080113076 36.39976602328718, -95.66208921459736 36.39788877367365, -95.6620742300572 36.39615586072346, -95.66199598443689 36.39435095547725, -95.6687104859955 36.39435045439643))"
POUWaDEOK_S3372,"POLYGON ((-95.68215498918063 36.39439345390006, -95.67092898622357 36.39435745485537, -95.66953914213582 36.39320905123024, -95.66870473775764 36.39244301965591, -95.66865736035965 36.39072445471034, -95.66865561183771 36.39060745328135, -95.66863426044807 36.38819989171682, -95.6695615163753 36.38810345147564, -95.67111222198243 36.38809357769603, -95.67323248156175 36.38826909862581, -95.67544272022863 36.38824682238278, -95.67601392443228 36.38805036548706, -95.67676451015164 36.38758566983631, -95.67712309700822 36.3870916277237, -95.67763848875742 36.38711045269415, -95.68212798909767 36.3871104532307, -95.68501885981027 36.3870985111817, -95.68608660585704 36.38749732259366, -95.68645783852114 36.38823373708222, -95.68657949065202 36.39069545336636, -95.68658449114083 36.39440745312768, -95.68215498918063 36.39439345390006))"
POUWaDEOK_S3373,"POLYGON ((-95.64262617965058 33.9318120060814, -95.64262641557312 33.93159200573331, -95.65134530389439 33.93159200531201, -95.65327903502219 33.93159200693322, -95.65328745844629 33.93491788155401, -95.65265349819119 33.93743518780339, -95.65189233875455 33.93743290069284, -95.65190323760964 33.9349894919075, -95.64818964636399 33.93501614408911, -95.64435233729208 33.93182224513917, -95.64262617965058 33.9318120060814))"
POUWaDEOK_S3374,"POLYGON ((-97.29185884744513 35.66876924226833, -97.29185885211341 35.66698186253512, -97.29630784609824 35.66702236235257, -97.30062071376504 35.66707685489608, -97.3005901438744 35.67058552314433, -97.30052441437051 35.67336026661463, -97.29794927324359 35.67358792243895, -97.29330337153567 35.66711157315952, -97.29281741449523 35.66713500459571, -97.29702055228587 35.67285472140842, -97.29630740059601 35.67348803387748, -97.29630784979659 35.67413024254991, -97.29185884782819 35.67413024264603, -97.29185884744513 35.66876924226833))"
POUWaDEOK_S3375,"POLYGON ((-95.14997628338452 35.50746732063777, -95.14998028254372 35.50386332036202, -95.15897227613289 35.50391643284768, -95.15894460933134 35.50030186255756, -95.15228660687926 35.50025433578852, -95.15226957077375 35.50381437467745, -95.15004263671599 35.50379839499872, -95.1499595053224 35.49308113606648, -95.15443178311146 35.49307281793903, -95.15887178407588 35.49309931780403, -95.16331078562276 35.49312631752625, -95.16770728660545 35.49315231732614, -95.16774249152169 35.50218731826038, -95.16683443972774 35.50290583032287, -95.16597117618448 35.50367683605977, -95.16537980549134 35.50426903491161, -95.16467536006216 35.50491464886294, -95.16386020955116 35.50539682860258, -95.16272853377566 35.50602133783256, -95.16161992940641 35.50659178380555, -95.16108428546109 35.50754432039731, -95.1588642849941 35.50752882033594, -95.14997628338452 35.50746732063777))"
POUWaDEOK_S3376,"POLYGON ((-95.16770728660545 35.49315231732614, -95.16331078562276 35.49312631752625, -95.16331128533103 35.49114231740884, -95.16329656931622 35.49026774284579, -95.16554323276981 35.49030266947442, -95.16552221300589 35.49114094480706, -95.16770629652036 35.49118220160078, -95.16770728660545 35.49315231732614))"
POUWaDEOK_S3377,"POLYGON ((-95.95561655007093 36.25683441538229, -95.9552905508931 36.26225541664635, -95.95519155029112 36.26422741623057, -95.94679954937892 36.26420700106024, -95.94679954748848 36.2568144153191, -95.95352254942654 36.25681441472284, -95.95561655007093 36.25683441538229))"
