OID_,SensorCode,SensorID,SensorLabel,Comment,Description,isPublished,LocationName,LocationCode,LocationID,SubLocationCode,TimeSeriesType,Parameter,UnitOfMeasure,UtcOffset,ComputationMethod,ComputationPeriod,LastModifiedTime,ExtendedAttributeValues,ParameterLabel
96,Stage.working@76HF 3513,4bae67ab1fff490a91ea0de937d386a4,working,,,1,Fred Burr Ck blw Res,76HF 3513,3b55fc420230490ca2a4bc58ba6cd67f,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:06,[],Stage
97,Discharge.Daily Average@76F 2000,2243d3a2eb8e4040875b9a2512400252,Daily Average,,,1,Nevada Ck blw Res,76F 2000,e685163b03a44828ab0e30c9247e2bdd,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/25/2021 18:03:25,[],Discharge
98,Discharge.discharge@76F 2000,29ec6656a3f54e40bd6451a3f85a986d,discharge,,,1,Nevada Ck blw Res,76F 2000,e685163b03a44828ab0e30c9247e2bdd,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:06,[],Discharge
99,Stage.working@76F 2000,7fd2eca8150541f18e038bfe660af400,working,,,1,Nevada Ck blw Res,76F 2000,e685163b03a44828ab0e30c9247e2bdd,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:06,[],Stage
100,Discharge.Daily Average@76GJ 2089,277910ecb7634cc3a8cf5c0014cbe3a3,Daily Average,,,1,EF Rock Main Canal blw County Bridge,76GJ 2089,7ad342fa9e8d4e399fe9539e01164593,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:06,[],Discharge
101,Discharge.discharge@76GJ 2089,562849d1450747e397c8cb291b84f689,discharge,,,1,EF Rock Main Canal blw County Bridge,76GJ 2089,7ad342fa9e8d4e399fe9539e01164593,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:06,[],Discharge
102,Stage.working@76GJ 2089,0f753b046fb0492c9473e79a039a9d43,working,,,1,EF Rock Main Canal blw County Bridge,76GJ 2089,7ad342fa9e8d4e399fe9539e01164593,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:06,[],Stage
103,Stage.Daily Average@40R 05000,b77e3f143a4047ce9815607ea984f5aa,Daily Average,,,1,Big Muddy Canal abv Medicine Lake,40R 05000,66c6f6082d484735b36ce7638ffb8f01,,ProcessorDerived,HG,ft,-PT7H,Mean,Daily,2/12/2021 20:30:14,[],Stage
104,Discharge.Daily Average@40R 05000,d4d057e2e63346c78cf0c9ae3eebc9da,Daily Average,,,1,Big Muddy Canal abv Medicine Lake,40R 05000,66c6f6082d484735b36ce7638ffb8f01,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:03,[],Discharge
105,Discharge.discharge@40R 05000,63e117ea816843d6ba50f7e29e82990e,discharge,,,1,Big Muddy Canal abv Medicine Lake,40R 05000,66c6f6082d484735b36ce7638ffb8f01,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:03,[],Discharge
106,Stage.working@40R 05000,8abca2bd83d54abbbf3d239e77640373,working,,,1,Big Muddy Canal abv Medicine Lake,40R 05000,66c6f6082d484735b36ce7638ffb8f01,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:03,[],Stage
107,Discharge.Daily Average@40L-10050013,2e3f336b9e674b4b8ebd6348ef0b3b0f,Daily Average,,,1,Frenchman Creek @ Mouth,40L-10050013,24c9bee7547b4aa990f8ec8f5d92211b,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:03,[],Discharge
108,Discharge.discharge@40L-10050013,8473d99f2b5249d0867cc90cc6ddd49b,discharge,,,1,Frenchman Creek @ Mouth,40L-10050013,24c9bee7547b4aa990f8ec8f5d92211b,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:03,[],Discharge
109,Stage.working@40L-10050013,73e10521ae2846b8b696427d588a2a44,working,"In addition to raw telemetry feed, data sources also include stage logger and stage archive.",Composite,1,Frenchman Creek @ Mouth,40L-10050013,24c9bee7547b4aa990f8ec8f5d92211b,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:03,[],Stage
110,Stage.Daily Average@40B 06000,cf3aeb81e6cc4250bf1ada830cacaccb,Daily Average,,,1,Flatwillow Creek abv Petrolia Reservoir,40B 06000,1abf0dd06a5740099b5b31e93c28be97,,ProcessorDerived,HG,ft,-PT7H,Mean,Daily,2/12/2021 19:22:26,[],Stage
111,Discharge.Daily Average@40B 06000,10e4126cab9a4e73b0ce03a67cd49b7c,Daily Average,,,1,Flatwillow Creek abv Petrolia Reservoir,40B 06000,1abf0dd06a5740099b5b31e93c28be97,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:03,[],Discharge
112,Water Temp.Daily Average@40B 06000,f98ce4260de743199ee25eaf9b9754ef,Daily Average,,,1,Flatwillow Creek abv Petrolia Reservoir,40B 06000,1abf0dd06a5740099b5b31e93c28be97,,ProcessorDerived,TW,degC,-PT7H,Mean,Daily,2/12/2021 19:23:05,[],Water Temp
113,Discharge.discharge@40B 06000,d3aa65872ebf4469b572b38044530c00,discharge,,,1,Flatwillow Creek abv Petrolia Reservoir,40B 06000,1abf0dd06a5740099b5b31e93c28be97,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:03,[],Discharge
114,Water Temp.water temp@40B 06000,bd808cb3dce040ce86cd70584a2bdd24,water temp,,,1,Flatwillow Creek abv Petrolia Reservoir,40B 06000,1abf0dd06a5740099b5b31e93c28be97,,ProcessorBasic,TW,degC,-PT7H,Unknown,Unknown,2/2/2021 6:16:12,[],Water Temp
115,Stage.working@40B 06000,6519c2feb48d491d8defa33bd5c71dd3,working,,,1,Flatwillow Creek abv Petrolia Reservoir,40B 06000,1abf0dd06a5740099b5b31e93c28be97,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:03,[],Stage
116,Stage.Daily Average@41S 08900,1a9a2ad26fc14400b7a4be264f249709,Daily Average,,,1,Warm Springs Creek @ Sandrock Road,41S 08900,5c9cc94196cf45aba2bd3b5953fa66f3,,ProcessorDerived,HG,ft,-PT7H,Mean,Daily,2/12/2021 21:43:28,[],Stage
117,Discharge.Daily Average@41S 08900,c1df804a6fde470da89e8427dfe8f46e,Daily Average,,,1,Warm Springs Creek @ Sandrock Road,41S 08900,5c9cc94196cf45aba2bd3b5953fa66f3,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:05,[],Discharge
118,Water Temp.Daily Average@41S 08900,7413dcb55fa041ec8eb79073ceafa6e2,Daily Average,,,1,Warm Springs Creek @ Sandrock Road,41S 08900,5c9cc94196cf45aba2bd3b5953fa66f3,,ProcessorDerived,TW,degC,-PT7H,Mean,Daily,2/23/2021 18:06:18,[],Water Temp
119,Discharge.discharge@41S 08900,903c36bbe85b45f5810cc64c92403e6f,discharge,,,1,Warm Springs Creek @ Sandrock Road,41S 08900,5c9cc94196cf45aba2bd3b5953fa66f3,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:05,[],Discharge
120,Water Temp.water temp@41S 08900,7ef3867a1e424712a04fdfa2718c4d75,water temp,,,1,Warm Springs Creek @ Sandrock Road,41S 08900,5c9cc94196cf45aba2bd3b5953fa66f3,,ProcessorBasic,TW,degC,-PT7H,Unknown,Unknown,2/2/2021 6:16:15,[],Water Temp
121,Stage.working@41S 08900,e45cf8b39e5540c7a75ecbd5bcd9ca8b,working,,,1,Warm Springs Creek @ Sandrock Road,41S 08900,5c9cc94196cf45aba2bd3b5953fa66f3,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:05,[],Stage
122,Stage.Daily Average@40F 00900,fed1f6f4bd994b11bccff6ab2b5385df,Daily Average,Based on data from water level recorder,Daily Average Stage for Station,1,Milk River near Del Bonita,40F 00900,f8b2cd23592547b39ca55209fd18b6dd,,ProcessorBasic,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:16:12,[],Stage
123,Discharge.DailyAverage@40F 00900,7cc7455d23814a07a67d9989b54f2756,DailyAverage,Based on daily average stage from water level recorder,Daily Average Discharge for Station,1,Milk River near Del Bonita,40F 00900,f8b2cd23592547b39ca55209fd18b6dd,,ProcessorBasic,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:16:12,[],Discharge
124,Discharge.DailyAverage@40F 01100,d6c6b07c8061406bb6350b50a27afd91,DailyAverage,Based on daily average stage from water level logger,Daily Average Discharge for Station,1,North Fork of Milk River at North Fork Ranch,40F 01100,df28970b1dc24e5884e841fedf59cabb,,ProcessorBasic,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:16:12,[],Discharge
125,Stage.DailyAverage@40F 01700,88eb163057cb49d891f2baa55704a8f5,DailyAverage,Based on water level logger data,Daily Average Stage for Station,1,Middle Fork of Milk River above South Fork,40F 01700,b508b37d5abf4ad594df4fdda75dfc64,,ProcessorBasic,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:16:12,[],Stage
126,Discharge.DailyAverage@40F 01700,1b328a2613ef4750a62fd6c6077c2c00,DailyAverage,Based on daily average stage from water level logger,Daily Average Discharge for Station,1,Middle Fork of Milk River above South Fork,40F 01700,b508b37d5abf4ad594df4fdda75dfc64,,ProcessorBasic,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:16:12,[],Discharge
127,Stage.DailyAverage@40F 01800,cdc8d0cb50304fdbb849e5baa4b5afd0,DailyAverage,Based on water level logger data,Daily Average Stage,1,South Fork of Milk River at Johnston Ranch,40F 01800,93d5b4ad0fa14bef8ff0740e052e0f99,,ProcessorBasic,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:16:12,[],Stage
128,Discharge.DailyAverage@40F 01800,6e36763223194fe6a1277918e56d2690,DailyAverage,Daily average discharge based on daily average stage,Daily Average Discharge,1,South Fork of Milk River at Johnston Ranch,40F 01800,93d5b4ad0fa14bef8ff0740e052e0f99,,ProcessorBasic,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:16:12,[],Discharge
129,Stage.DailyAverage@40F 01900,448ac074bce348ca9e0c1531c68c7281,DailyAverage,Based on water level logger data,Daily Average Stage,1,Livermore Creek,40F 01900,53ab051589154fb6ba6dd89934d9bcef,,ProcessorBasic,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:16:12,[],Stage
130,Discharge.DailyAverage@40F 01900,4ab96898f250475eb77e7641aa5823b4,DailyAverage,Based on daily average stage from water level logger,Daily Average Discharge,1,Livermore Creek,40F 01900,53ab051589154fb6ba6dd89934d9bcef,,ProcessorBasic,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:16:12,[],Discharge
131,Stage.Daily Average@40I 10000,3e17c8e23dbd48698fc884493af19f38,Daily Average,,,1,"Peoples Creek near Dodson, MT",40I 10000,49d07e9d84d84001a09c68c6f653f26d,,ProcessorDerived,HG,ft,-PT7H,Mean,Daily,2/12/2021 20:23:50,[],Stage
132,Discharge.Daily Average@40I 10000,6189a6635745475f803c0e89db0063f7,Daily Average,,,1,"Peoples Creek near Dodson, MT",40I 10000,49d07e9d84d84001a09c68c6f653f26d,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,3/10/2021 22:46:20,[],Discharge
133,Discharge.discharge@40I 10000,6de1da6485cb4f7a8349c9a7b3fe40f9,discharge,,,1,"Peoples Creek near Dodson, MT",40I 10000,49d07e9d84d84001a09c68c6f653f26d,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:03,[],Discharge
134,Stage.working@40I 10000,a17700d272a04a098f638d216a117346,working,,,1,"Peoples Creek near Dodson, MT",40I 10000,49d07e9d84d84001a09c68c6f653f26d,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:03,[],Stage
135,Discharge.Daily Average@41D 03800,099e269007b54620b88503728c334e73,Daily Average,,Governer Cr at Miner Lakes Rd Q,1,Governor Cr nr Miner Lakes Rd,41D 03800,79e4a4d3ecbb46379e387af40b0c49f3,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:03,[],Discharge
136,Discharge.discharge@41D 03800,6ec4fe1e2a8045f6b9be0ab7a4297592,discharge,,,1,Governor Cr nr Miner Lakes Rd,41D 03800,79e4a4d3ecbb46379e387af40b0c49f3,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/3/2021 22:43:52,[],Discharge
137,Stage.working@41D 03800,3dfdae3a3f594452b67b07a68e4a34ec,working,,,1,Governor Cr nr Miner Lakes Rd,41D 03800,79e4a4d3ecbb46379e387af40b0c49f3,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/3/2021 22:44:02,[],Stage
138,Discharge.Daily Average@41D 04800,f6d5f14c8e4d4dbaaed750b387044ecd,Daily Average,,,1,Miner Cr at Mouth,41D 04800,b996b82ff83c4de68b6dd36340b9f9f2,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/3/2021 23:38:01,[],Discharge
139,Discharge.discharge@41D 04800,36d797133245457caa8ab89c0c1ff130,discharge,,Trutrack,1,Miner Cr at Mouth,41D 04800,b996b82ff83c4de68b6dd36340b9f9f2,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/3/2021 23:38:28,[],Discharge
140,Stage.Daily Average@41D 06550,854b2252f9e8438a82d0aa4ee209b049,Daily Average,,,1,Big Lake Creek at Twin Lakes,41D 06550,40354ebaa6154579bbb542017189054d,,ProcessorDerived,HG,ft,-PT7H,Mean,Daily,3/1/2021 22:27:30,[],Stage
141,Discharge.Daily Average@41D 06550,3a21a870e42843f38997402ccf3abce7,Daily Average,,,1,Big Lake Creek at Twin Lakes,41D 06550,40354ebaa6154579bbb542017189054d,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,3/1/2021 22:28:40,[],Discharge
142,Discharge.Discharge@41D 06550,3c83c128ba9747a8910ff9cb0051a362,Discharge,,,1,Big Lake Creek at Twin Lakes,41D 06550,40354ebaa6154579bbb542017189054d,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,3/1/2021 22:26:34,[],Discharge
143,Stage.working@41D 06550,8e2acc4383704af9838f155fc27ba076,working,,,1,Big Lake Creek at Twin Lakes,41D 06550,40354ebaa6154579bbb542017189054d,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,3/1/2021 22:26:50,[],Stage
144,Discharge.Daily Average@41D 06700,c007c376f9c44d289af82a47e64458ba,Daily Average,,Rock Creek at Mouth daily averages 2014,1,Rock Creek at Mouth,41D 06700,f5de83ca689a434e9de5443a5f3dd438,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:03,[],Discharge
145,Discharge.Daily Average@41D 06850,437a88df610d446fa061d47e83510f0a,Daily Average,,Steel Creek at Hwy 43,1,Steel Cr nr Hwy 43,41D 06850,01a8310f47eb4c4aad43c4b442858329,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:03,[],Discharge
146,Discharge.discharge@41D 06850,0d8c13b4999f4f1b9966f40a696d567e,discharge,,,1,Steel Cr nr Hwy 43,41D 06850,01a8310f47eb4c4aad43c4b442858329,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:03,[],Discharge
147,Stage.working@41D 06850,6e2ac8f022a740069e4704bc582f20ad,working,,,1,Steel Cr nr Hwy 43,41D 06850,01a8310f47eb4c4aad43c4b442858329,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/3/2021 23:13:25,[],Stage
148,Discharge.discharge@41D 06870,4fdaf1bf5c7747b3a98cbe0e10a73efa,discharge,Internally Generated Comment,Internally Generated Description,1,Steel Creek at Forest Bndy,41D 06870,24bdabc32ee64f858ea5b1783502e8f0,,ProcessorBasic,QR,ft^3/s,-PT7H,Unknown,Unknown,2/3/2021 23:40:11,[],Discharge
149,Stage.working@41D 06870,4e538505754742d583e2703d6d51f693,working,,Trutrack,1,Steel Creek at Forest Bndy,41D 06870,24bdabc32ee64f858ea5b1783502e8f0,,ProcessorBasic,HG,ft,-PT7H,Unknown,Unknown,2/3/2021 23:39:23,[],Stage
150,Discharge.Daily Average@41D 07200,02b5a0b7107f41e5b8c62aa63ecc3556,Daily Average,,Swamp Creek on NF Rd 2014Q,1,Swamp Cr at NF Rd,41D 07200,687ac94122b7485a8556a7e50edff8ad,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:03,[],Discharge
151,Discharge.discharge@41D 07200,67b9f97b85b24570af298224e3e8c8bc,discharge,,,1,Swamp Cr at NF Rd,41D 07200,687ac94122b7485a8556a7e50edff8ad,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:03,[],Discharge
152,Stage.working@41D 07200,87e708d406d24f46a37b9b136fd7248d,working,,,1,Swamp Cr at NF Rd,41D 07200,687ac94122b7485a8556a7e50edff8ad,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/3/2021 23:45:23,[],Stage
153,Discharge.Daily Average@41D 07600,5f01b461841341388c436f0c24cc27ca,Daily Average,,,1,LaMarche Creek at Hwy 43,41D 07600,69432fb09c244fdfb4f573f0e7f411f1,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/3/2021 23:48:02,[],Discharge
154,Discharge.discharge@41D 07600,80f3b063661e4bb8becda4754edc8817,discharge,,,1,LaMarche Creek at Hwy 43,41D 07600,69432fb09c244fdfb4f573f0e7f411f1,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/24/2021 21:27:49,[],Discharge
