Year,TWDB_Survey_No,Organization,Population_Served,Water_Type,Purchasd___Self_Supplied,Region_Used,County_Used,Basin_Used,Source_County,Source_Basin,Aquifer_Source,Surface_Water_Source,Seller_Name,Active_Wells,Brackish___Saline,TWDB_Estimated_Volume,Percent_Treated_Prior_to_Intake,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Intake__Gallons_
1993,739405,ROCKWELL ACRES WATER SYSTEM,265,Ground Water,SS,A,RANDALL,RED,RANDALL,RED,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"274,800","304,300","196,200","365,100","418,900","646,500","594,700","410,500","338,500","329,000","295,900","269,800","4,444,200"
1994,739405,ROCKWELL ACRES WATER SYSTEM,285,Ground Water,SS,A,RANDALL,RED,RANDALL,RED,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"269,764","273,396","251,424","268,956","387,197","290,717","659,023","530,208","468,253","390,119","352,209","282,085","4,423,351"
1995,739405,ROCKWELL ACRES WATER SYSTEM,285,Ground Water,SS,A,RANDALL,RED,RANDALL,RED,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"285,467","344,598","401,637","462,553","409,841","446,721","584,230","763,092","558,043","310,357","343,669","312,891","5,223,099"
1996,739405,ROCKWELL ACRES WATER SYSTEM,200,Ground Water,SS,A,RANDALL,RED,RANDALL,RED,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,"5,019,480","5,019,480"
1997,739405,ROCKWELL ACRES WATER SYSTEM,200,Ground Water,SS,A,RANDALL,RED,RANDALL,RED,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,"5,019,480","5,019,480"
1998,739405,ROCKWELL ACRES WATER SYSTEM,200,Ground Water,SS,A,RANDALL,RED,RANDALL,RED,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,"5,019,480","5,019,480"
2001,739405,ROCKWELL ACRES WATER SYSTEM,200,Ground Water,SS,A,RANDALL,RED,RANDALL,RED,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,2,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,"5,019,480","5,019,480"
2002,739405,ROCKWELL ACRES WATER SYSTEM,312,Ground Water,SS,A,RANDALL,RED,RANDALL,RED,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,Y,0,"251,320","300,630","356,990","322,590","577,470","782,520","845,240","707,730","398,790","372,810","243,900","238,400","5,398,390"
1970,795800,SIESTA ESTATES,0,Ground Water,SS,A,RANDALL,RED,RANDALL,RED,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,0,0,0,0,0,0,0,0,"13,500","55,800","135,000","153,450","357,750"
1971,795800,SIESTA ESTATES,0,Ground Water,SS,A,RANDALL,RED,RANDALL,RED,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"450,000","450,000","525,000","525,000","525,000","600,000","750,000","900,000","1,050,000","1,200,000","1,350,000","1,500,000","9,825,000"
1972,795800,SIESTA ESTATES,0,Ground Water,SS,A,RANDALL,RED,RANDALL,RED,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"750,000","750,000","1,200,000","3,750,000","1,386,000","2,184,000","1,560,000","1,872,000","1,386,000","1,386,000","750,000","750,000","17,724,000"
1974,795800,SIESTA ESTATES,0,Ground Water,SS,A,RANDALL,RED,RANDALL,RED,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"1,314,273","1,314,273","1,314,273","1,314,273","1,314,273","1,314,273","1,314,273","1,314,273","1,314,273","1,314,273","1,314,273","1,314,273","15,771,276"
1981,795800,SIESTA ESTATES,0,Ground Water,SS,A,RANDALL,RED,RANDALL,RED,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,"7,380,000","7,380,000"
