Amount,BeneficialUseCV,ReportYearCV,STATE,COUNTY,WaterSource,in_ReportingUnitName,in_TimeframeStart,in_TimeframeEnd,in_WaterSourceNativeID,in_ReportingUnitNativeID
0.0,Power,2004,UT,,upper main stem,UT_upper main stem,01/01/2004,12/31/2004,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Power,2005,UT,,upper main stem,UT_upper main stem,01/01/2005,12/31/2005,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Power,2006,UT,,upper main stem,UT_upper main stem,01/01/2006,12/31/2006,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Power,2007,UT,,upper main stem,UT_upper main stem,01/01/2007,12/31/2007,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Power,2008,UT,,upper main stem,UT_upper main stem,01/01/2008,12/31/2008,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Power,2009,UT,,upper main stem,UT_upper main stem,01/01/2009,12/31/2009,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Power,2010,UT,,upper main stem,UT_upper main stem,01/01/2010,12/31/2010,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Power,2011,UT,,upper main stem,UT_upper main stem,01/01/2011,12/31/2011,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Power,2012,UT,,upper main stem,UT_upper main stem,01/01/2012,12/31/2012,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Power,2013,UT,,upper main stem,UT_upper main stem,01/01/2013,12/31/2013,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Power,2014,UT,,upper main stem,UT_upper main stem,01/01/2014,12/31/2014,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Power,2015,UT,,upper main stem,UT_upper main stem,01/01/2015,12/31/2015,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Power,2016,UT,,upper main stem,UT_upper main stem,01/01/2016,12/31/2016,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Power,2017,UT,,upper main stem,UT_upper main stem,01/01/2017,12/31/2017,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Power,2018,UT,,upper main stem,UT_upper main stem,01/01/2018,12/31/2018,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Power,1971,UT,san juan,colorado river,UT_colorado river,01/01/1971,12/31/1971,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,1972,UT,san juan,colorado river,UT_colorado river,01/01/1972,12/31/1972,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,1973,UT,san juan,colorado river,UT_colorado river,01/01/1973,12/31/1973,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,1974,UT,san juan,colorado river,UT_colorado river,01/01/1974,12/31/1974,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,1975,UT,san juan,colorado river,UT_colorado river,01/01/1975,12/31/1975,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,1976,UT,san juan,colorado river,UT_colorado river,01/01/1976,12/31/1976,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,1977,UT,san juan,colorado river,UT_colorado river,01/01/1977,12/31/1977,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,1978,UT,san juan,colorado river,UT_colorado river,01/01/1978,12/31/1978,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,1979,UT,san juan,colorado river,UT_colorado river,01/01/1979,12/31/1979,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,1980,UT,san juan,colorado river,UT_colorado river,01/01/1980,12/31/1980,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,1981,UT,san juan,colorado river,UT_colorado river,01/01/1981,12/31/1981,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,1982,UT,san juan,colorado river,UT_colorado river,01/01/1982,12/31/1982,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,1983,UT,san juan,colorado river,UT_colorado river,01/01/1983,12/31/1983,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,1984,UT,san juan,colorado river,UT_colorado river,01/01/1984,12/31/1984,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,1985,UT,san juan,colorado river,UT_colorado river,01/01/1985,12/31/1985,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,1986,UT,san juan,colorado river,UT_colorado river,01/01/1986,12/31/1986,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,1987,UT,san juan,colorado river,UT_colorado river,01/01/1987,12/31/1987,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,1988,UT,san juan,colorado river,UT_colorado river,01/01/1988,12/31/1988,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,1989,UT,san juan,colorado river,UT_colorado river,01/01/1989,12/31/1989,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,1990,UT,san juan,colorado river,UT_colorado river,01/01/1990,12/31/1990,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,1991,UT,san juan,colorado river,UT_colorado river,01/01/1991,12/31/1991,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,1992,UT,san juan,colorado river,UT_colorado river,01/01/1992,12/31/1992,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,1993,UT,san juan,colorado river,UT_colorado river,01/01/1993,12/31/1993,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,1994,UT,san juan,colorado river,UT_colorado river,01/01/1994,12/31/1994,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,1995,UT,san juan,colorado river,UT_colorado river,01/01/1995,12/31/1995,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,1996,UT,san juan,colorado river,UT_colorado river,01/01/1996,12/31/1996,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,1997,UT,san juan,colorado river,UT_colorado river,01/01/1997,12/31/1997,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,1998,UT,san juan,colorado river,UT_colorado river,01/01/1998,12/31/1998,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,1999,UT,san juan,colorado river,UT_colorado river,01/01/1999,12/31/1999,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,2000,UT,san juan,colorado river,UT_colorado river,01/01/2000,12/31/2000,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,2001,UT,san juan,colorado river,UT_colorado river,01/01/2001,12/31/2001,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,2002,UT,san juan,colorado river,UT_colorado river,01/01/2002,12/31/2002,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,2003,UT,san juan,colorado river,UT_colorado river,01/01/2003,12/31/2003,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,2004,UT,san juan,colorado river,UT_colorado river,01/01/2004,12/31/2004,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,2005,UT,san juan,colorado river,UT_colorado river,01/01/2005,12/31/2005,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,2006,UT,san juan,colorado river,UT_colorado river,01/01/2006,12/31/2006,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,2007,UT,san juan,colorado river,UT_colorado river,01/01/2007,12/31/2007,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,2008,UT,san juan,colorado river,UT_colorado river,01/01/2008,12/31/2008,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,2009,UT,san juan,colorado river,UT_colorado river,01/01/2009,12/31/2009,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,2010,UT,san juan,colorado river,UT_colorado river,01/01/2010,12/31/2010,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,2011,UT,san juan,colorado river,UT_colorado river,01/01/2011,12/31/2011,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,2012,UT,san juan,colorado river,UT_colorado river,01/01/2012,12/31/2012,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,2013,UT,san juan,colorado river,UT_colorado river,01/01/2013,12/31/2013,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,2014,UT,san juan,colorado river,UT_colorado river,01/01/2014,12/31/2014,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,2015,UT,san juan,colorado river,UT_colorado river,01/01/2015,12/31/2015,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,2016,UT,san juan,colorado river,UT_colorado river,01/01/2016,12/31/2016,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,2017,UT,san juan,colorado river,UT_colorado river,01/01/2017,12/31/2017,WaDEUSBR_WS1,WaDEUSBR_RU8
0.0,Power,2018,UT,san juan,colorado river,UT_colorado river,01/01/2018,12/31/2018,WaDEUSBR_WS1,WaDEUSBR_RU8
5700.0,Power,1971,WY,,green river,WY_green river,01/01/1971,12/31/1971,WaDEUSBR_WS2,WaDEUSBR_RU9
4470.0,Power,1972,WY,,green river,WY_green river,01/01/1972,12/31/1972,WaDEUSBR_WS2,WaDEUSBR_RU9
7650.0,Power,1973,WY,,green river,WY_green river,01/01/1973,12/31/1973,WaDEUSBR_WS2,WaDEUSBR_RU9
10101.0,Power,1974,WY,,green river,WY_green river,01/01/1974,12/31/1974,WaDEUSBR_WS2,WaDEUSBR_RU9
12920.0,Power,1975,WY,,green river,WY_green river,01/01/1975,12/31/1975,WaDEUSBR_WS2,WaDEUSBR_RU9
20388.0,Power,1976,WY,,green river,WY_green river,01/01/1976,12/31/1976,WaDEUSBR_WS2,WaDEUSBR_RU9
28520.0,Power,1977,WY,,green river,WY_green river,01/01/1977,12/31/1977,WaDEUSBR_WS2,WaDEUSBR_RU9
24970.0,Power,1978,WY,,green river,WY_green river,01/01/1978,12/31/1978,WaDEUSBR_WS2,WaDEUSBR_RU9
27234.0,Power,1979,WY,,green river,WY_green river,01/01/1979,12/31/1979,WaDEUSBR_WS2,WaDEUSBR_RU9
31460.0,Power,1980,WY,,green river,WY_green river,01/01/1980,12/31/1980,WaDEUSBR_WS2,WaDEUSBR_RU9
28020.0,Power,1981,WY,,green river,WY_green river,01/01/1981,12/31/1981,WaDEUSBR_WS2,WaDEUSBR_RU9
31100.0,Power,1982,WY,,green river,WY_green river,01/01/1982,12/31/1982,WaDEUSBR_WS2,WaDEUSBR_RU9
26910.0,Power,1983,WY,,green river,WY_green river,01/01/1983,12/31/1983,WaDEUSBR_WS2,WaDEUSBR_RU9
27750.0,Power,1984,WY,,green river,WY_green river,01/01/1984,12/31/1984,WaDEUSBR_WS2,WaDEUSBR_RU9
35126.6,Power,1985,WY,,green river,WY_green river,01/01/1985,12/31/1985,WaDEUSBR_WS2,WaDEUSBR_RU9
29359.0,Power,1986,WY,,green river,WY_green river,01/01/1986,12/31/1986,WaDEUSBR_WS2,WaDEUSBR_RU9
39871.0,Power,1987,WY,,green river,WY_green river,01/01/1987,12/31/1987,WaDEUSBR_WS2,WaDEUSBR_RU9
39689.0,Power,1988,WY,,green river,WY_green river,01/01/1988,12/31/1988,WaDEUSBR_WS2,WaDEUSBR_RU9
36037.0,Power,1989,WY,,green river,WY_green river,01/01/1989,12/31/1989,WaDEUSBR_WS2,WaDEUSBR_RU9
38555.0,Power,1990,WY,,green river,WY_green river,01/01/1990,12/31/1990,WaDEUSBR_WS2,WaDEUSBR_RU9
39064.0,Power,1991,WY,,green river,WY_green river,01/01/1991,12/31/1991,WaDEUSBR_WS2,WaDEUSBR_RU9
45364.0,Power,1992,WY,,green river,WY_green river,01/01/1992,12/31/1992,WaDEUSBR_WS2,WaDEUSBR_RU9
43927.0,Power,1993,WY,,green river,WY_green river,01/01/1993,12/31/1993,WaDEUSBR_WS2,WaDEUSBR_RU9
46651.0,Power,1994,WY,,green river,WY_green river,01/01/1994,12/31/1994,WaDEUSBR_WS2,WaDEUSBR_RU9
32434.0,Power,1995,WY,,green river,WY_green river,01/01/1995,12/31/1995,WaDEUSBR_WS2,WaDEUSBR_RU9
39323.83,Power,1996,WY,,green river,WY_green river,01/01/1996,12/31/1996,WaDEUSBR_WS2,WaDEUSBR_RU9
40072.86,Power,1997,WY,,green river,WY_green river,01/01/1997,12/31/1997,WaDEUSBR_WS2,WaDEUSBR_RU9
46838.56,Power,1998,WY,,green river,WY_green river,01/01/1998,12/31/1998,WaDEUSBR_WS2,WaDEUSBR_RU9
42723.37,Power,1999,WY,,green river,WY_green river,01/01/1999,12/31/1999,WaDEUSBR_WS2,WaDEUSBR_RU9
39979.94,Power,2000,WY,,green river,WY_green river,01/01/2000,12/31/2000,WaDEUSBR_WS2,WaDEUSBR_RU9
40320.53,Power,2001,WY,,green river,WY_green river,01/01/2001,12/31/2001,WaDEUSBR_WS2,WaDEUSBR_RU9
38524.26,Power,2002,WY,,green river,WY_green river,01/01/2002,12/31/2002,WaDEUSBR_WS2,WaDEUSBR_RU9
38288.66,Power,2003,WY,,green river,WY_green river,01/01/2003,12/31/2003,WaDEUSBR_WS2,WaDEUSBR_RU9
37316.16,Power,2004,WY,,green river,WY_green river,01/01/2004,12/31/2004,WaDEUSBR_WS2,WaDEUSBR_RU9
37569.44,Power,2005,WY,,green river,WY_green river,01/01/2005,12/31/2005,WaDEUSBR_WS2,WaDEUSBR_RU9
39665.72,Power,2006,WY,,green river,WY_green river,01/01/2006,12/31/2006,WaDEUSBR_WS2,WaDEUSBR_RU9
36855.51,Power,2007,WY,,green river,WY_green river,01/01/2007,12/31/2007,WaDEUSBR_WS2,WaDEUSBR_RU9
37624.7705,Power,2008,WY,,green river,WY_green river,01/01/2008,12/31/2008,WaDEUSBR_WS2,WaDEUSBR_RU9
37624.7705,Power,2009,WY,,green river,WY_green river,01/01/2009,12/31/2009,WaDEUSBR_WS2,WaDEUSBR_RU9
38227.5412,Power,2010,WY,,green river,WY_green river,01/01/2010,12/31/2010,WaDEUSBR_WS2,WaDEUSBR_RU9
37994.9869,Power,2011,WY,,green river,WY_green river,01/01/2011,12/31/2011,WaDEUSBR_WS2,WaDEUSBR_RU9
37744.7158,Power,2012,WY,,green river,WY_green river,01/01/2012,12/31/2012,WaDEUSBR_WS2,WaDEUSBR_RU9
37744.7158,Power,2013,WY,,green river,WY_green river,01/01/2013,12/31/2013,WaDEUSBR_WS2,WaDEUSBR_RU9
37744.7158,Power,2014,WY,,green river,WY_green river,01/01/2014,12/31/2014,WaDEUSBR_WS2,WaDEUSBR_RU9
37744.7158,Power,2015,WY,,green river,WY_green river,01/01/2015,12/31/2015,WaDEUSBR_WS2,WaDEUSBR_RU9
37744.7158,Power,2016,WY,,green river,WY_green river,01/01/2016,12/31/2016,WaDEUSBR_WS2,WaDEUSBR_RU9
37744.7158,Power,2017,WY,,green river,WY_green river,01/01/2017,12/31/2017,WaDEUSBR_WS2,WaDEUSBR_RU9
37744.7158,Power,2018,WY,,green river,WY_green river,01/01/2018,12/31/2018,WaDEUSBR_WS2,WaDEUSBR_RU9
0.0,Minerals,1971,AZ,san juan,colorado river,AZ_colorado river,01/01/1971,12/31/1971,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,1972,AZ,san juan,colorado river,AZ_colorado river,01/01/1972,12/31/1972,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,1973,AZ,san juan,colorado river,AZ_colorado river,01/01/1973,12/31/1973,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,1974,AZ,san juan,colorado river,AZ_colorado river,01/01/1974,12/31/1974,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,1975,AZ,san juan,colorado river,AZ_colorado river,01/01/1975,12/31/1975,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,1976,AZ,san juan,colorado river,AZ_colorado river,01/01/1976,12/31/1976,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,1977,AZ,san juan,colorado river,AZ_colorado river,01/01/1977,12/31/1977,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,1978,AZ,san juan,colorado river,AZ_colorado river,01/01/1978,12/31/1978,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,1979,AZ,san juan,colorado river,AZ_colorado river,01/01/1979,12/31/1979,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,1980,AZ,san juan,colorado river,AZ_colorado river,01/01/1980,12/31/1980,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,1981,AZ,san juan,colorado river,AZ_colorado river,01/01/1981,12/31/1981,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,1982,AZ,san juan,colorado river,AZ_colorado river,01/01/1982,12/31/1982,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,1983,AZ,san juan,colorado river,AZ_colorado river,01/01/1983,12/31/1983,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,1984,AZ,san juan,colorado river,AZ_colorado river,01/01/1984,12/31/1984,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,1985,AZ,san juan,colorado river,AZ_colorado river,01/01/1985,12/31/1985,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,1986,AZ,san juan,colorado river,AZ_colorado river,01/01/1986,12/31/1986,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,1987,AZ,san juan,colorado river,AZ_colorado river,01/01/1987,12/31/1987,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,1988,AZ,san juan,colorado river,AZ_colorado river,01/01/1988,12/31/1988,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,1989,AZ,san juan,colorado river,AZ_colorado river,01/01/1989,12/31/1989,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,1990,AZ,san juan,colorado river,AZ_colorado river,01/01/1990,12/31/1990,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,1991,AZ,san juan,colorado river,AZ_colorado river,01/01/1991,12/31/1991,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,1992,AZ,san juan,colorado river,AZ_colorado river,01/01/1992,12/31/1992,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,1993,AZ,san juan,colorado river,AZ_colorado river,01/01/1993,12/31/1993,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,1994,AZ,san juan,colorado river,AZ_colorado river,01/01/1994,12/31/1994,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,1995,AZ,san juan,colorado river,AZ_colorado river,01/01/1995,12/31/1995,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,1996,AZ,san juan,colorado river,AZ_colorado river,01/01/1996,12/31/1996,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,1997,AZ,san juan,colorado river,AZ_colorado river,01/01/1997,12/31/1997,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,1998,AZ,san juan,colorado river,AZ_colorado river,01/01/1998,12/31/1998,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,1999,AZ,san juan,colorado river,AZ_colorado river,01/01/1999,12/31/1999,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,2000,AZ,san juan,colorado river,AZ_colorado river,01/01/2000,12/31/2000,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,2001,AZ,san juan,colorado river,AZ_colorado river,01/01/2001,12/31/2001,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,2002,AZ,san juan,colorado river,AZ_colorado river,01/01/2002,12/31/2002,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,2003,AZ,san juan,colorado river,AZ_colorado river,01/01/2003,12/31/2003,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,2004,AZ,san juan,colorado river,AZ_colorado river,01/01/2004,12/31/2004,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,2005,AZ,san juan,colorado river,AZ_colorado river,01/01/2005,12/31/2005,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,2006,AZ,san juan,colorado river,AZ_colorado river,01/01/2006,12/31/2006,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,2007,AZ,san juan,colorado river,AZ_colorado river,01/01/2007,12/31/2007,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,2008,AZ,san juan,colorado river,AZ_colorado river,01/01/2008,12/31/2008,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,2009,AZ,san juan,colorado river,AZ_colorado river,01/01/2009,12/31/2009,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,2010,AZ,san juan,colorado river,AZ_colorado river,01/01/2010,12/31/2010,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,2011,AZ,san juan,colorado river,AZ_colorado river,01/01/2011,12/31/2011,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,2012,AZ,san juan,colorado river,AZ_colorado river,01/01/2012,12/31/2012,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,2013,AZ,san juan,colorado river,AZ_colorado river,01/01/2013,12/31/2013,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,2014,AZ,san juan,colorado river,AZ_colorado river,01/01/2014,12/31/2014,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,2015,AZ,san juan,colorado river,AZ_colorado river,01/01/2015,12/31/2015,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,2016,AZ,san juan,colorado river,AZ_colorado river,01/01/2016,12/31/2016,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,2017,AZ,san juan,colorado river,AZ_colorado river,01/01/2017,12/31/2017,WaDEUSBR_WS1,WaDEUSBR_RU1
0.0,Minerals,2018,AZ,san juan,colorado river,AZ_colorado river,01/01/2018,12/31/2018,WaDEUSBR_WS1,WaDEUSBR_RU1
4600.0,Minerals,1971,CO,,green river,CO_green river,01/01/1971,12/31/1971,WaDEUSBR_WS2,WaDEUSBR_RU2
4630.0,Minerals,1972,CO,,green river,CO_green river,01/01/1972,12/31/1972,WaDEUSBR_WS2,WaDEUSBR_RU2
4670.0,Minerals,1973,CO,,green river,CO_green river,01/01/1973,12/31/1973,WaDEUSBR_WS2,WaDEUSBR_RU2
4700.0,Minerals,1974,CO,,green river,CO_green river,01/01/1974,12/31/1974,WaDEUSBR_WS2,WaDEUSBR_RU2
4730.0,Minerals,1975,CO,,green river,CO_green river,01/01/1975,12/31/1975,WaDEUSBR_WS2,WaDEUSBR_RU2
4800.0,Minerals,1976,CO,,green river,CO_green river,01/01/1976,12/31/1976,WaDEUSBR_WS2,WaDEUSBR_RU2
4800.0,Minerals,1977,CO,,green river,CO_green river,01/01/1977,12/31/1977,WaDEUSBR_WS2,WaDEUSBR_RU2
4800.0,Minerals,1978,CO,,green river,CO_green river,01/01/1978,12/31/1978,WaDEUSBR_WS2,WaDEUSBR_RU2
4900.0,Minerals,1979,CO,,green river,CO_green river,01/01/1979,12/31/1979,WaDEUSBR_WS2,WaDEUSBR_RU2
4900.0,Minerals,1980,CO,,green river,CO_green river,01/01/1980,12/31/1980,WaDEUSBR_WS2,WaDEUSBR_RU2
3990.0,Minerals,1981,CO,,green river,CO_green river,01/01/1981,12/31/1981,WaDEUSBR_WS2,WaDEUSBR_RU2
3080.0,Minerals,1982,CO,,green river,CO_green river,01/01/1982,12/31/1982,WaDEUSBR_WS2,WaDEUSBR_RU2
2160.0,Minerals,1983,CO,,green river,CO_green river,01/01/1983,12/31/1983,WaDEUSBR_WS2,WaDEUSBR_RU2
1250.0,Minerals,1984,CO,,green river,CO_green river,01/01/1984,12/31/1984,WaDEUSBR_WS2,WaDEUSBR_RU2
340.0,Minerals,1985,CO,,green river,CO_green river,01/01/1985,12/31/1985,WaDEUSBR_WS2,WaDEUSBR_RU2
3520.0,Minerals,1986,CO,,green river,CO_green river,01/01/1986,12/31/1986,WaDEUSBR_WS2,WaDEUSBR_RU2
2870.0,Minerals,1987,CO,,green river,CO_green river,01/01/1987,12/31/1987,WaDEUSBR_WS2,WaDEUSBR_RU2
2186.0,Minerals,1988,CO,,green river,CO_green river,01/01/1988,12/31/1988,WaDEUSBR_WS2,WaDEUSBR_RU2
1536.0,Minerals,1989,CO,,green river,CO_green river,01/01/1989,12/31/1989,WaDEUSBR_WS2,WaDEUSBR_RU2
885.0,Minerals,1990,CO,,green river,CO_green river,01/01/1990,12/31/1990,WaDEUSBR_WS2,WaDEUSBR_RU2
840.0,Minerals,1991,CO,,green river,CO_green river,01/01/1991,12/31/1991,WaDEUSBR_WS2,WaDEUSBR_RU2
796.0,Minerals,1992,CO,,green river,CO_green river,01/01/1992,12/31/1992,WaDEUSBR_WS2,WaDEUSBR_RU2
752.0,Minerals,1993,CO,,green river,CO_green river,01/01/1993,12/31/1993,WaDEUSBR_WS2,WaDEUSBR_RU2
707.0,Minerals,1994,CO,,green river,CO_green river,01/01/1994,12/31/1994,WaDEUSBR_WS2,WaDEUSBR_RU2
662.0,Minerals,1995,CO,,green river,CO_green river,01/01/1995,12/31/1995,WaDEUSBR_WS2,WaDEUSBR_RU2
630.0,Minerals,1996,CO,,green river,CO_green river,01/01/1996,12/31/1996,WaDEUSBR_WS2,WaDEUSBR_RU2
597.0,Minerals,1997,CO,,green river,CO_green river,01/01/1997,12/31/1997,WaDEUSBR_WS2,WaDEUSBR_RU2
565.0,Minerals,1998,CO,,green river,CO_green river,01/01/1998,12/31/1998,WaDEUSBR_WS2,WaDEUSBR_RU2
533.0,Minerals,1999,CO,,green river,CO_green river,01/01/1999,12/31/1999,WaDEUSBR_WS2,WaDEUSBR_RU2
500.0,Minerals,2000,CO,,green river,CO_green river,01/01/2000,12/31/2000,WaDEUSBR_WS2,WaDEUSBR_RU2
467.0,Minerals,2001,CO,,green river,CO_green river,01/01/2001,12/31/2001,WaDEUSBR_WS2,WaDEUSBR_RU2
434.0,Minerals,2002,CO,,green river,CO_green river,01/01/2002,12/31/2002,WaDEUSBR_WS2,WaDEUSBR_RU2
401.0,Minerals,2003,CO,,green river,CO_green river,01/01/2003,12/31/2003,WaDEUSBR_WS2,WaDEUSBR_RU2
368.0,Minerals,2004,CO,,green river,CO_green river,01/01/2004,12/31/2004,WaDEUSBR_WS2,WaDEUSBR_RU2
335.0,Minerals,2005,CO,,green river,CO_green river,01/01/2005,12/31/2005,WaDEUSBR_WS2,WaDEUSBR_RU2
302.0,Minerals,2006,CO,,green river,CO_green river,01/01/2006,12/31/2006,WaDEUSBR_WS2,WaDEUSBR_RU2
269.0,Minerals,2007,CO,,green river,CO_green river,01/01/2007,12/31/2007,WaDEUSBR_WS2,WaDEUSBR_RU2
236.0,Minerals,2008,CO,,green river,CO_green river,01/01/2008,12/31/2008,WaDEUSBR_WS2,WaDEUSBR_RU2
212.0,Minerals,2009,CO,,green river,CO_green river,01/01/2009,12/31/2009,WaDEUSBR_WS2,WaDEUSBR_RU2
179.0,Minerals,2010,CO,,green river,CO_green river,01/01/2010,12/31/2010,WaDEUSBR_WS2,WaDEUSBR_RU2
179.0,Minerals,2011,CO,,green river,CO_green river,01/01/2011,12/31/2011,WaDEUSBR_WS2,WaDEUSBR_RU2
179.0,Minerals,2012,CO,,green river,CO_green river,01/01/2012,12/31/2012,WaDEUSBR_WS2,WaDEUSBR_RU2
179.0,Minerals,2013,CO,,green river,CO_green river,01/01/2013,12/31/2013,WaDEUSBR_WS2,WaDEUSBR_RU2
