WaterSourceUUID,Geometry,GNISFeatureNameCV,WaterQualityIndicatorCV,WaterSourceName,WaterSourceNativeID,WaterSourceTypeCV
CO_296,,,Unspecified,SOUTH FORK RALSTON CREEK,70004.0,Surface Water
CO_297,,,Unspecified,GUY GULCH,181548.0,Unknown
CO_298,,,Unspecified,WORTH CREEK,70002.0,Surface Water
CO_299,,,Unspecified,YOUNG AMERICA CREEK,70006.0,Surface Water
CO_300,,,Unspecified,HERMAN GULCH,181807.0,Surface Water
CO_301,,,Unspecified,WEST CHICAGO CREEK,181867.0,Surface Water
CO_302,,,Unspecified,LITTLE BEAR CREEK,181946.0,Surface Water
CO_303,,,Unspecified,DEER CREEK,181125.0,Surface Water
CO_304,,,Unspecified,NOTT CREEK,181162.0,Surface Water
CO_305,,,Unspecified,PICKLE GULCH,181530.0,reservoir
CO_306,,,Unspecified,JACKSON GULCH,182178.0,reservoir
CO_307,,,Unspecified,BOWMAN GULCH,90008.0,reservoir
CO_308,,,Unspecified,GARBER CREEK,183596.0,Surface Water
CO_309,,,Unspecified,WEST PLUM CREEK,185068.0,Surface Water
CO_310,,,Unspecified,WINDMILL CREEK,80005.0,Surface Water
CO_311,,,Unspecified,COTTONWOOD CREEK,184958.0,Surface Water
CO_312,,,Unspecified,TROUT CREEK,183711.0,Surface Water
CO_313,,,Unspecified,GREENWOOD GULCH,80004.0,Groundwater
CO_314,,,Unspecified,CHERRY CREEK,181657.0,Surface Water
CO_315,,,Unspecified,RULE CREEK,183844.0,Surface Water
CO_316,,,Unspecified,LOY CREEK,80002.0,Unknown
CO_317,,,Unspecified,LITTLE WILLOW CREEK,183361.0,Surface Water
CO_318,,,Unspecified,DAD CLARK GULCH,185014.0,Surface Water
CO_319,,,Unspecified,MARCY GULCH,182618.0,Surface Water
CO_320,,,Unspecified,PLUM CREEK,183363.0,Surface Water
CO_321,,,Unspecified,JACKSON CREEK,183584.0,Surface Water
CO_322,,,Unspecified,IRON GULCH,193203.0,Surface Water
CO_323,,,Unspecified,CARPENTER CREEK,196378.0,Surface Water
CO_324,,,Unspecified,MASSEY DRAW,182568.0,Surface Water
CO_325,,,Unspecified,EAST PLUM CREEK,185069.0,Surface Water
CO_326,,,Unspecified,COOK CREEK,193182.0,Surface Water
CO_327,,,Unspecified,SELLERS GULCH,185136.0,Surface Water
CO_328,,,Unspecified,GOVE CREEK,183749.0,Surface Water
CO_329,,,Unspecified,BEAR CREEK,183744.0,Surface Water
CO_330,,,Unspecified,DRY GULCH,183574.0,Surface Water
CO_331,,,Unspecified,JARRE CREEK,183373.0,Surface Water
CO_332,,,Unspecified,COON CREEK,90005.0,Surface Water
CO_333,,,Unspecified,SANDERSON GULCH,182309.0,Surface Water
CO_334,,,Unspecified,WEIR GULCH,182350.0,Surface Water
CO_335,,,Unspecified,EAST CHERRY CREEK,185141.0,Surface Water
CO_336,,,Unspecified,WEST CHERRY CREEK,185140.0,Surface Water
CO_337,,,Unspecified,RUSSELL GULCH,185134.0,Surface Water
CO_338,,,Unspecified,GROUNDWATER: CHERRY CREEK,181657.0,groundwater/well
CO_339,,,Unspecified,TALLMAN GULCH,185053.0,Surface Water
CO_340,,,Unspecified,MARKUS CREEK,80001.0,Surface Water
CO_341,,,Unspecified,NORTH FORK DEER CREEK,182538.0,reservoir
CO_342,,,Unspecified,SOUTH FORK DEER CREEK,183317.0,reservoir
CO_343,,,Unspecified,LITTLE TURKEY CREEK,183694.0,Surface Water
CO_344,,,Unspecified,NORTHRUP GULCH,183693.0,Surface Water
CO_345,,,Unspecified,TURKEY CREEK,183698.0,reservoir
CO_346,,,Unspecified,CROWFOOT CREEK,193202.0,reservoir
CO_347,,,Unspecified,BLUE SPRINGS CREEK,191204.0,reservoir
CO_348,,,Unspecified,DUTCH CREEK,182567.0,reservoir
CO_349,,,Unspecified,MITCHELL GULCH,185099.0,reservoir
CO_350,,,Unspecified,GROUNDWATER: UPPER DAWSON,,groundwater/well
CO_351,,,Unspecified,GROUNDWATER: HAPPY CANYON CREEK,185007.0,groundwater/well
CO_352,,,Unspecified,GROUNDWATER: WEST PLUM CREEK,185068.0,groundwater/well
CO_353,,,Unspecified,GROUNDWATER: ARKANSAS RIVER,78956.0,groundwater/well
CO_354,,,Unspecified,CUB CREEK,182077.0,Surface Water
CO_355,,,Unspecified,GROUNDWATER: BEAR CREEK,182308.0,groundwater/well
CO_356,,,Unspecified,WITTER GULCH,182054.0,Surface Water
CO_357,,,Unspecified,NORTH TURKEY CREEK,182535.0,Surface Water
CO_358,,,Unspecified,SAWMILL GULCH,182162.0,Surface Water
CO_359,,,Unspecified,CHICKEN CREEK,182519.0,Surface Water
CO_360,,,Unspecified,WEAVER CREEK,182132.0,Surface Water
CO_361,,,Unspecified,TROUBLESOME CREEK,182036.0,Surface Water
CO_362,,,Unspecified,YANKEE CREEK,182031.0,Surface Water
CO_363,,,Unspecified,VANCE CREEK,181949.0,Surface Water
CO_364,,,Unspecified,BUFFALO CREEK,182078.0,Surface Water
CO_365,,,Unspecified,METZ CREEK,181947.0,Surface Water
CO_366,,,Unspecified,SOUTH TURKEY CREEK,182537.0,Surface Water
