ORGANIZATION_ID,REPORT_ID,REPORTING_UNIT_ID,SUMMARY_SEQ,BENEFICIAL_USE_ID,FRESH_SALINE_IND,SOURCE_TYPE,POWER_GENERATED,POPULATION_SERVED,WFS_FEATURE_REF
TWDB,2001,48021,1,16,1,1,,2134,
TWDB,2001,48025,1,16,1,1,,39701,
TWDB,2001,48029,1,16,1,1,,24031,
TWDB,2001,48033,1,16,1,1,,6471,
TWDB,2001,48037,1,16,1,1,,18169,
TWDB,2001,48041,1,16,1,1,,62042,
TWDB,2001,48045,1,16,1,1,,4083,
TWDB,2001,48049,1,16,1,1,,32330,
TWDB,2001,48053,1,16,1,1,,243386,
TWDB,2001,48057,1,16,1,1,,1415441,
TWDB,2001,48061,1,16,1,1,,8679,
TWDB,2001,48065,1,16,1,1,,662,
TWDB,2001,48069,1,16,1,1,,17549,
TWDB,2001,48073,1,16,1,1,,90651,
TWDB,2001,48077,1,16,1,1,,248171,
TWDB,2001,48081,1,16,1,1,,155449,
TWDB,2001,48085,1,16,1,1,,8905,
TWDB,2001,48089,1,16,1,1,,1790,
TWDB,2001,48093,1,16,1,1,,7839,
TWDB,2001,48097,1,16,1,1,,37963,
TWDB,2001,48101,1,16,1,1,,16634,
TWDB,2001,48105,1,16,1,1,,35502,
TWDB,2001,48109,1,16,1,1,,33322,
TWDB,2001,48113,1,16,1,1,,20600,
TWDB,2001,48117,1,16,1,1,,13017,
TWDB,2001,48121,1,16,1,1,,344621,
TWDB,2001,48125,1,16,1,1,,11794,
TWDB,2001,48129,1,16,1,1,,6451,
TWDB,2001,48133,1,16,1,1,,30176,
TWDB,2001,48137,1,16,1,1,,8040,
TWDB,2001,48141,1,16,1,1,,27093,
TWDB,2001,48145,1,16,1,1,,47238,
TWDB,2001,48149,1,16,1,1,,7707,
TWDB,2001,48153,1,16,1,1,,10966,
TWDB,2001,48157,1,16,1,1,,3728,
TWDB,2001,48161,1,16,1,1,,3789,
TWDB,2001,48165,1,16,1,1,,9156,
TWDB,2001,48169,1,16,1,1,,538574,
TWDB,2001,48173,1,16,1,1,,3153,
TWDB,2001,48177,1,16,1,1,,20678,
TWDB,2001,48181,1,16,1,1,,81708,
TWDB,2001,48185,1,16,1,1,,14019,
TWDB,2001,48189,1,16,1,1,,3944,
TWDB,2001,48193,1,16,1,1,,37125,
TWDB,2001,48197,1,16,1,1,,75213,
TWDB,2001,48201,1,16,1,1,,1801,
TWDB,2001,48205,1,16,1,1,,3791,
TWDB,2001,48209,1,16,1,1,,4092,
TWDB,2001,48213,1,16,1,1,,7006,
TWDB,2001,48217,1,16,1,1,,2867,
TWDB,2001,48221,1,16,1,1,,6088,
TWDB,2001,48225,1,16,1,1,,2248226,
TWDB,2001,48229,1,16,1,1,,14844,
TWDB,2001,48233,1,16,1,1,,18336,
TWDB,2001,48237,1,16,1,1,,5359,
TWDB,2001,48241,1,16,1,1,,466483,
TWDB,2001,48245,1,16,1,1,,20028,
TWDB,2001,48249,1,16,1,1,,2762,
TWDB,2001,48253,1,16,1,1,,10160,
TWDB,2001,48257,1,16,1,1,,3724,
TWDB,2001,48261,1,16,1,1,,13124,
TWDB,2001,48265,1,16,1,1,,18151,
TWDB,2001,48269,1,16,1,1,,120856,
TWDB,2001,48273,1,16,1,1,,2123,
TWDB,2001,48281,1,16,1,1,,688263,
TWDB,2001,48277,1,16,1,1,,116203,
TWDB,2001,48285,1,16,1,1,,32983,
TWDB,2001,48289,1,16,1,1,,18525,
TWDB,2001,48293,1,16,1,1,,31753,
TWDB,2001,48297,1,16,1,1,,22376,
TWDB,2001,48301,1,16,1,1,,4221,
TWDB,2001,48305,1,16,1,1,,7669,
TWDB,2001,48309,1,16,1,1,,1573,
TWDB,2001,48313,1,16,1,1,,370807,
TWDB,2001,48317,1,16,1,1,,9542,
TWDB,2001,48321,1,16,1,1,,18271,
TWDB,2001,48325,1,16,1,1,,16375,
TWDB,2001,48329,1,16,1,1,,14329,
TWDB,2001,48333,1,16,1,1,,255210,
TWDB,2001,48337,1,16,1,1,,4979,
TWDB,2001,48341,1,16,1,1,,21186,
TWDB,2001,48345,1,16,1,1,,1414,
TWDB,2001,48349,1,16,1,1,,7100,
TWDB,2001,48353,1,16,1,1,,18872,
TWDB,2001,48357,1,16,1,1,,22585,
TWDB,2001,48361,1,16,1,1,,112177,
TWDB,2001,48365,1,16,1,1,,112507,
TWDB,2001,48369,1,16,1,1,,24157,
TWDB,2001,48373,1,16,1,1,,92303,
TWDB,2001,48377,1,16,1,1,,36428,
TWDB,2001,48381,1,16,1,1,,3792,
TWDB,2001,48385,1,16,1,1,,8272,
TWDB,2001,48389,1,16,1,1,,5248,
TWDB,2001,48393,1,16,1,1,,4641,
TWDB,2001,48397,1,16,1,1,,48705,
TWDB,2001,48401,1,16,1,1,,3461662,
TWDB,2001,48405,1,16,1,1,,62235,
TWDB,2001,48409,1,16,1,1,,5660,
TWDB,2001,48413,1,16,1,1,,6044,
TWDB,2001,48417,1,16,1,1,,104856,
TWDB,2001,48421,1,16,1,1,,3302,
TWDB,2001,48425,1,16,1,1,,74714,
TWDB,2001,48429,1,16,1,1,,591083,
TWDB,2001,48433,1,16,1,1,,33070,
TWDB,2001,48437,1,16,1,1,,22404,
TWDB,2001,48441,1,16,1,1,,42315,
TWDB,2001,48445,1,16,1,1,,31910,
TWDB,2001,48449,1,16,1,1,,23308,
TWDB,2001,48453,1,16,1,1,,33892,
TWDB,2001,48457,1,16,1,1,,3411,
TWDB,2001,48461,1,16,1,1,,77823,
TWDB,2001,48465,1,16,1,1,,23665,
TWDB,2001,48469,1,16,1,1,,1762,
TWDB,2001,48473,1,16,1,1,,8776,
TWDB,2001,48477,1,16,1,1,,14424,
TWDB,2001,48481,1,16,1,1,,35698,
TWDB,2001,48485,1,16,1,1,,2242,
TWDB,2001,48489,1,16,1,1,,251455,
TWDB,2001,48493,1,16,1,1,,5305,
TWDB,2001,48497,1,16,1,1,,39805,
TWDB,2001,48501,1,16,1,1,,132084,
TWDB,2001,48505,1,16,1,1,,20741,
TWDB,2001,48509,1,16,1,1,,15375,
TWDB,2001,48513,1,16,1,1,,75673,
TWDB,2001,48517,1,16,1,1,,24636,
TWDB,2001,48521,1,16,1,1,,413,
TWDB,2001,48525,1,16,1,1,,850,
TWDB,2001,48529,1,16,1,1,,44275,
TWDB,2001,48533,1,16,1,1,,4511,
TWDB,2001,48537,1,16,1,1,,341,
TWDB,2001,48541,1,16,1,1,,3409,
TWDB,2001,48545,1,16,1,1,,31420,
TWDB,2001,48549,1,16,1,1,,4093,
TWDB,2001,48565,1,16,1,1,,5825,
TWDB,2001,48553,1,16,1,1,,48688,
TWDB,2001,48557,1,16,1,1,,14787,
TWDB,2001,48561,1,16,1,1,,18345,
TWDB,2001,48569,1,16,1,1,,19383,
TWDB,2001,48573,1,16,1,1,,16162,
TWDB,2001,48577,1,16,1,1,,15471,
TWDB,2001,48581,1,16,1,1,,72501,
TWDB,2001,48585,1,16,1,1,,22295,
TWDB,2001,48589,1,16,1,1,,2984,
TWDB,2001,48593,1,16,1,1,,12304,
TWDB,2001,48597,1,16,1,1,,17427,
TWDB,2001,48601,1,16,1,1,,67,
TWDB,2001,48605,1,16,1,1,,244940,
TWDB,2001,48609,1,16,1,1,,6417,
TWDB,2001,48625,1,16,1,1,,13014,
TWDB,2001,48629,1,16,1,1,,11014,
TWDB,2001,48633,1,16,1,1,,4730,
TWDB,2001,48637,1,16,1,1,,3772,
TWDB,2001,48641,1,16,1,1,,38173,
TWDB,2001,48645,1,16,1,1,,48438,
TWDB,2001,48613,1,16,1,1,,8047,
TWDB,2001,48617,1,16,1,1,,215532,
TWDB,2001,48621,1,16,1,1,,853,
TWDB,2001,48649,1,16,1,1,,39974,
TWDB,2001,48653,1,16,1,1,,2399,
TWDB,2001,48657,1,16,1,1,,116187,
TWDB,2001,48661,1,16,1,1,,24808,
TWDB,2001,48665,1,16,1,1,,5158,
TWDB,2001,48669,1,16,1,1,,9724,
TWDB,2001,48673,1,16,1,1,,19193,
TWDB,2001,48677,1,16,1,1,,312366,
TWDB,2001,48681,1,16,1,1,,20290,
TWDB,2001,48685,1,16,1,1,,12959,
TWDB,2001,48689,1,16,1,1,,1403,
TWDB,2001,48693,1,16,1,1,,59671,
TWDB,2001,48697,1,16,1,1,,46075,
TWDB,2001,48701,1,16,1,1,,15038,
TWDB,2001,48705,1,16,1,1,,15547,
TWDB,2001,48709,1,16,1,1,,314573,
TWDB,2001,48713,1,16,1,1,,9109,
TWDB,2001,48717,1,16,1,1,,2139,
TWDB,2001,48721,1,16,1,1,,85048,
TWDB,2001,48725,1,16,1,1,,27398,
TWDB,2001,48729,1,16,1,1,,22612,
TWDB,2001,48733,1,16,1,1,,92307,
TWDB,2001,48737,1,16,1,1,,9783,
TWDB,2001,48741,1,16,1,1,,16543,
TWDB,2001,48745,1,16,1,1,,42134,
TWDB,2001,48749,1,16,1,1,,114299,
TWDB,2001,48753,1,16,1,1,,7366,
TWDB,2001,48757,1,16,1,1,,9790,
TWDB,2001,48761,1,16,1,1,,106169,
TWDB,2001,48765,1,16,1,1,,3203,
TWDB,2001,48769,1,16,1,1,,3092,
TWDB,2001,48773,1,16,1,1,,14232,
TWDB,2001,48777,1,16,1,1,,12797,
TWDB,2001,48781,1,16,1,1,,7743,
TWDB,2001,48785,1,16,1,1,,849,
TWDB,2001,48789,1,16,1,1,,15992,
TWDB,2001,48793,1,16,1,1,,47628,
TWDB,2001,48797,1,16,1,1,,11438,
TWDB,2001,48801,1,16,1,1,,47626,
TWDB,2001,48805,1,16,1,1,,10332,
TWDB,2001,48809,1,16,1,1,,8975,
TWDB,2001,48813,1,16,1,1,,22974,
TWDB,2001,48817,1,16,1,1,,67326,
TWDB,2001,48821,1,16,1,1,,6329,
TWDB,2001,48825,1,16,1,1,,2966,
TWDB,2001,48829,1,16,1,1,,16043,
TWDB,2001,48833,1,16,1,1,,3297,
TWDB,2001,48837,1,16,1,1,,25282,
TWDB,2001,48841,1,16,1,1,,3230,
TWDB,2001,48845,1,16,1,1,,178119,
TWDB,2001,48849,1,16,1,1,,7083,
TWDB,2001,48853,1,16,1,1,,54591,
TWDB,2001,48857,1,16,1,1,,9783,
TWDB,2001,48861,1,16,1,1,,1405,
TWDB,2001,48865,1,16,1,1,,1704,
TWDB,2001,48869,1,16,1,1,,4098,
TWDB,2001,48873,1,16,1,1,,8405,
TWDB,2001,48877,1,16,1,1,,1486771,
TWDB,2001,48881,1,16,1,1,,126555,
TWDB,2001,48885,1,16,1,1,,1020,
TWDB,2001,48889,1,16,1,1,,12450,
TWDB,2001,48893,1,16,1,1,,1838,
TWDB,2001,48897,1,16,1,1,,28415,
TWDB,2001,48901,1,16,1,1,,103943,
TWDB,2001,48905,1,16,1,1,,834450,
TWDB,2001,48909,1,16,1,1,,14023,
TWDB,2001,48913,1,16,1,1,,20804,
TWDB,2001,48917,1,16,1,1,,35921,
TWDB,2001,48921,1,16,1,1,,3290,
TWDB,2001,48925,1,16,1,1,,26165,
TWDB,2001,48929,1,16,1,1,,45494,
TWDB,2001,48933,1,16,1,1,,49265,
TWDB,2001,48937,1,16,1,1,,85186,
TWDB,2001,48941,1,16,1,1,,62503,
TWDB,2001,48945,1,16,1,1,,33266,
TWDB,2001,48949,1,16,1,1,,10670,
TWDB,2001,48953,1,16,1,1,,30583,
TWDB,2001,48957,1,16,1,1,,201256,
TWDB,2001,48961,1,16,1,1,,41486,
TWDB,2001,48965,1,16,1,1,,5176,
TWDB,2001,48969,1,16,1,1,,131854,
TWDB,2001,48973,1,16,1,1,,14477,
TWDB,2001,48977,1,16,1,1,,20170,
TWDB,2001,48981,1,16,1,1,,270884,
TWDB,2001,48985,1,16,1,1,,33658,
TWDB,2001,48989,1,16,1,1,,7040,
TWDB,2001,48993,1,16,1,1,,50403,
TWDB,2001,48997,1,16,1,1,,37433,
TWDB,2001,49001,1,16,1,1,,7258,
TWDB,2001,49005,1,16,1,1,,17872,
TWDB,2001,49009,1,16,1,1,,12593,
TWDB,2001,49013,1,16,1,1,,11585,
TWDB,2001,48001,1,17,1,1,,55013,
TWDB,2001,48005,1,17,1,1,,12963,
TWDB,2001,48009,1,17,1,1,,81144,
TWDB,2001,48013,1,17,1,1,,22743,
TWDB,2001,48017,1,17,1,1,,9008,
TWDB,2001,48021,1,17,1,1,,2134,
TWDB,2001,48025,1,17,1,1,,39701,
TWDB,2001,48029,1,17,1,1,,24031,
TWDB,2001,48033,1,17,1,1,,6471,
TWDB,2001,48037,1,17,1,1,,18169,
TWDB,2001,48041,1,17,1,1,,62042,
TWDB,2001,48045,1,17,1,1,,4083,
TWDB,2001,48049,1,17,1,1,,32330,
TWDB,2001,48053,1,17,1,1,,243386,
TWDB,2001,48057,1,17,1,1,,1415441,
TWDB,2001,48061,1,17,1,1,,8679,
TWDB,2001,48065,1,17,1,1,,662,
TWDB,2001,48069,1,17,1,1,,17549,
TWDB,2001,48073,1,17,1,1,,90651,
TWDB,2001,48077,1,17,1,1,,248171,
TWDB,2001,48081,1,17,1,1,,155449,
TWDB,2001,48085,1,17,1,1,,8905,
TWDB,2001,48089,1,17,1,1,,1790,
TWDB,2001,48093,1,17,1,1,,7839,
TWDB,2001,48097,1,17,1,1,,37963,
TWDB,2001,48101,1,17,1,1,,16634,
TWDB,2001,48105,1,17,1,1,,35502,
TWDB,2001,48109,1,17,1,1,,33322,
TWDB,2001,48113,1,17,1,1,,20600,
TWDB,2001,48117,1,17,1,1,,13017,
TWDB,2001,48121,1,17,1,1,,344621,
TWDB,2001,48125,1,17,1,1,,11794,
TWDB,2001,48129,1,17,1,1,,6451,
TWDB,2001,48133,1,17,1,1,,30176,
TWDB,2001,48137,1,17,1,1,,8040,
TWDB,2001,48141,1,17,1,1,,27093,
TWDB,2001,48145,1,17,1,1,,47238,
TWDB,2001,48149,1,17,1,1,,7707,
TWDB,2001,48153,1,17,1,1,,10966,
TWDB,2001,48157,1,17,1,1,,3728,
TWDB,2001,48161,1,17,1,1,,3789,
TWDB,2001,48165,1,17,1,1,,9156,
TWDB,2001,48169,1,17,1,1,,538574,
TWDB,2001,48173,1,17,1,1,,3153,
TWDB,2001,48177,1,17,1,1,,20678,
TWDB,2001,48181,1,17,1,1,,81708,
TWDB,2001,48185,1,17,1,1,,14019,
TWDB,2001,48189,1,17,1,1,,3944,
TWDB,2001,48193,1,17,1,1,,37125,
TWDB,2001,48197,1,17,1,1,,75213,
TWDB,2001,48201,1,17,1,1,,1801,
TWDB,2001,48205,1,17,1,1,,3791,
TWDB,2001,48209,1,17,1,1,,4092,
TWDB,2001,48213,1,17,1,1,,7006,
TWDB,2001,48217,1,17,1,1,,2867,
TWDB,2001,48221,1,17,1,1,,6088,
TWDB,2001,48225,1,17,1,1,,2248226,
TWDB,2001,48229,1,17,1,1,,14844,
TWDB,2001,48233,1,17,1,1,,18336,
TWDB,2001,48237,1,17,1,1,,5359,
TWDB,2001,48241,1,17,1,1,,466483,
TWDB,2001,48245,1,17,1,1,,20028,
TWDB,2001,48249,1,17,1,1,,2762,
TWDB,2001,48253,1,17,1,1,,10160,
TWDB,2001,48257,1,17,1,1,,3724,
TWDB,2001,48261,1,17,1,1,,13124,
TWDB,2001,48265,1,17,1,1,,18151,
TWDB,2001,48269,1,17,1,1,,120856,
TWDB,2001,48273,1,17,1,1,,2123,
TWDB,2001,48281,1,17,1,1,,688263,
TWDB,2001,48277,1,17,1,1,,116203,
TWDB,2001,48285,1,17,1,1,,32983,
TWDB,2001,48289,1,17,1,1,,18525,
TWDB,2001,48293,1,17,1,1,,31753,
TWDB,2001,48297,1,17,1,1,,22376,
TWDB,2001,48301,1,17,1,1,,4221,
TWDB,2001,48305,1,17,1,1,,7669,
TWDB,2001,48309,1,17,1,1,,1573,
TWDB,2001,48313,1,17,1,1,,370807,
TWDB,2001,48317,1,17,1,1,,9542,
TWDB,2001,48321,1,17,1,1,,18271,
TWDB,2001,48325,1,17,1,1,,16375,
TWDB,2001,48329,1,17,1,1,,14329,
TWDB,2001,48333,1,17,1,1,,255210,
TWDB,2001,48337,1,17,1,1,,4979,
TWDB,2001,48341,1,17,1,1,,21186,
TWDB,2001,48345,1,17,1,1,,1414,
TWDB,2001,48349,1,17,1,1,,7100,
TWDB,2001,48353,1,17,1,1,,18872,
TWDB,2001,48357,1,17,1,1,,22585,
TWDB,2001,48361,1,17,1,1,,112177,
TWDB,2001,48365,1,17,1,1,,112507,
TWDB,2001,48369,1,17,1,1,,24157,
TWDB,2001,48373,1,17,1,1,,92303,
TWDB,2001,48377,1,17,1,1,,36428,
TWDB,2001,48381,1,17,1,1,,3792,
TWDB,2001,48385,1,17,1,1,,8272,
TWDB,2001,48389,1,17,1,1,,5248,
TWDB,2001,48393,1,17,1,1,,4641,
TWDB,2001,48397,1,17,1,1,,48705,
TWDB,2001,48401,1,17,1,1,,3461662,
TWDB,2001,48405,1,17,1,1,,62235,
TWDB,2001,48409,1,17,1,1,,5660,
TWDB,2001,48413,1,17,1,1,,6044,
TWDB,2001,48417,1,17,1,1,,104856,
TWDB,2001,48421,1,17,1,1,,3302,
TWDB,2001,48425,1,17,1,1,,74714,
TWDB,2001,48429,1,17,1,1,,591083,
TWDB,2001,48433,1,17,1,1,,33070,
TWDB,2001,48437,1,17,1,1,,22404,
TWDB,2001,48441,1,17,1,1,,42315,
TWDB,2001,48445,1,17,1,1,,31910,
TWDB,2001,48449,1,17,1,1,,23308,
TWDB,2001,48453,1,17,1,1,,33892,
TWDB,2001,48457,1,17,1,1,,3411,
TWDB,2001,48461,1,17,1,1,,77823,
TWDB,2001,48465,1,17,1,1,,23665,
TWDB,2001,48469,1,17,1,1,,1762,
TWDB,2001,48473,1,17,1,1,,8776,
TWDB,2001,48477,1,17,1,1,,14424,
TWDB,2001,48481,1,17,1,1,,35698,
TWDB,2001,48485,1,17,1,1,,2242,
TWDB,2001,48489,1,17,1,1,,251455,
TWDB,2001,48493,1,17,1,1,,5305,
TWDB,2001,48497,1,17,1,1,,39805,
TWDB,2001,48501,1,17,1,1,,132084,
TWDB,2001,48505,1,17,1,1,,20741,
TWDB,2001,48509,1,17,1,1,,15375,
TWDB,2001,48513,1,17,1,1,,75673,
TWDB,2001,48517,1,17,1,1,,24636,
TWDB,2001,48521,1,17,1,1,,413,
TWDB,2001,48525,1,17,1,1,,850,
TWDB,2001,48529,1,17,1,1,,44275,
TWDB,2001,48533,1,17,1,1,,4511,
TWDB,2001,48537,1,17,1,1,,341,
TWDB,2001,48541,1,17,1,1,,3409,
TWDB,2001,48545,1,17,1,1,,31420,
TWDB,2001,48549,1,17,1,1,,4093,
TWDB,2001,48565,1,17,1,1,,5825,
TWDB,2001,48553,1,17,1,1,,48688,
TWDB,2001,48557,1,17,1,1,,14787,
TWDB,2001,48561,1,17,1,1,,18345,
TWDB,2001,48569,1,17,1,1,,19383,
TWDB,2001,48573,1,17,1,1,,16162,
TWDB,2001,48577,1,17,1,1,,15471,
TWDB,2001,48581,1,17,1,1,,72501,
TWDB,2001,48585,1,17,1,1,,22295,
TWDB,2001,48589,1,17,1,1,,2984,
TWDB,2001,48593,1,17,1,1,,12304,
TWDB,2001,48597,1,17,1,1,,17427,
TWDB,2001,48601,1,17,1,1,,67,
TWDB,2001,48605,1,17,1,1,,244940,
TWDB,2001,48609,1,17,1,1,,6417,
TWDB,2001,48625,1,17,1,1,,13014,
TWDB,2001,48629,1,17,1,1,,11014,
TWDB,2001,48633,1,17,1,1,,4730,
TWDB,2001,48637,1,17,1,1,,3772,
TWDB,2001,48641,1,17,1,1,,38173,
TWDB,2001,48645,1,17,1,1,,48438,
TWDB,2001,48613,1,17,1,1,,8047,
TWDB,2001,48617,1,17,1,1,,215532,
TWDB,2001,48621,1,17,1,1,,853,
TWDB,2001,48649,1,17,1,1,,39974,
TWDB,2001,48653,1,17,1,1,,2399,
TWDB,2001,48657,1,17,1,1,,116187,
TWDB,2001,48661,1,17,1,1,,24808,
TWDB,2001,48665,1,17,1,1,,5158,
TWDB,2001,48669,1,17,1,1,,9724,
TWDB,2001,48673,1,17,1,1,,19193,
TWDB,2001,48677,1,17,1,1,,312366,
TWDB,2001,48681,1,17,1,1,,20290,
TWDB,2001,48685,1,17,1,1,,12959,
TWDB,2001,48689,1,17,1,1,,1403,
TWDB,2001,48693,1,17,1,1,,59671,
TWDB,2001,48697,1,17,1,1,,46075,
TWDB,2001,48701,1,17,1,1,,15038,
TWDB,2001,48705,1,17,1,1,,15547,
TWDB,2001,48709,1,17,1,1,,314573,
TWDB,2001,48713,1,17,1,1,,9109,
TWDB,2001,48717,1,17,1,1,,2139,
TWDB,2001,48721,1,17,1,1,,85048,
TWDB,2001,48725,1,17,1,1,,27398,
TWDB,2001,48729,1,17,1,1,,22612,
TWDB,2001,48733,1,17,1,1,,92307,
TWDB,2001,48737,1,17,1,1,,9783,
TWDB,2001,48741,1,17,1,1,,16543,
TWDB,2001,48745,1,17,1,1,,42134,
TWDB,2001,48749,1,17,1,1,,114299,
TWDB,2001,48753,1,17,1,1,,7366,
TWDB,2001,48757,1,17,1,1,,9790,
TWDB,2001,48761,1,17,1,1,,106169,
TWDB,2001,48765,1,17,1,1,,3203,
TWDB,2001,48769,1,17,1,1,,3092,
TWDB,2001,48773,1,17,1,1,,14232,
TWDB,2001,48777,1,17,1,1,,12797,
TWDB,2001,48781,1,17,1,1,,7743,
TWDB,2001,48785,1,17,1,1,,849,
TWDB,2001,48789,1,17,1,1,,15992,
TWDB,2001,48793,1,17,1,1,,47628,
TWDB,2001,48797,1,17,1,1,,11438,
TWDB,2001,48801,1,17,1,1,,47626,
TWDB,2001,48805,1,17,1,1,,10332,
TWDB,2001,48809,1,17,1,1,,8975,
TWDB,2001,48813,1,17,1,1,,22974,
TWDB,2001,48817,1,17,1,1,,67326,
TWDB,2001,48821,1,17,1,1,,6329,
TWDB,2001,48825,1,17,1,1,,2966,
TWDB,2001,48829,1,17,1,1,,16043,
TWDB,2001,48833,1,17,1,1,,3297,
TWDB,2001,48837,1,17,1,1,,25282,
TWDB,2001,48841,1,17,1,1,,3230,
TWDB,2001,48845,1,17,1,1,,178119,
TWDB,2001,48849,1,17,1,1,,7083,
TWDB,2001,48853,1,17,1,1,,54591,
TWDB,2001,48857,1,17,1,1,,9783,
TWDB,2001,48861,1,17,1,1,,1405,
TWDB,2001,48865,1,17,1,1,,1704,
TWDB,2001,48869,1,17,1,1,,4098,
TWDB,2001,48873,1,17,1,1,,8405,
TWDB,2001,48877,1,17,1,1,,1486771,
TWDB,2001,48881,1,17,1,1,,126555,
TWDB,2001,48885,1,17,1,1,,1020,
TWDB,2001,48889,1,17,1,1,,12450,
TWDB,2001,48893,1,17,1,1,,1838,
TWDB,2001,48897,1,17,1,1,,28415,
TWDB,2001,48901,1,17,1,1,,103943,
TWDB,2001,48905,1,17,1,1,,834450,
TWDB,2001,48909,1,17,1,1,,14023,
TWDB,2001,48913,1,17,1,1,,20804,
TWDB,2001,48917,1,17,1,1,,35921,
TWDB,2001,48921,1,17,1,1,,3290,
TWDB,2001,48925,1,17,1,1,,26165,
TWDB,2001,48929,1,17,1,1,,45494,
TWDB,2001,48933,1,17,1,1,,49265,
TWDB,2001,48937,1,17,1,1,,85186,
TWDB,2001,48941,1,17,1,1,,62503,
TWDB,2001,48945,1,17,1,1,,33266,
TWDB,2001,48949,1,17,1,1,,10670,
TWDB,2001,48953,1,17,1,1,,30583,
TWDB,2001,48957,1,17,1,1,,201256,
TWDB,2001,48961,1,17,1,1,,41486,
TWDB,2001,48965,1,17,1,1,,5176,
TWDB,2001,48969,1,17,1,1,,131854,
TWDB,2001,48973,1,17,1,1,,14477,
TWDB,2001,48977,1,17,1,1,,20170,
TWDB,2001,48981,1,17,1,1,,270884,
TWDB,2001,48985,1,17,1,1,,33658,
TWDB,2001,48989,1,17,1,1,,7040,
TWDB,2001,48993,1,17,1,1,,50403,
TWDB,2001,48997,1,17,1,1,,37433,
TWDB,2001,49001,1,17,1,1,,7258,
TWDB,2001,49005,1,17,1,1,,17872,
TWDB,2001,49009,1,17,1,1,,12593,
TWDB,2001,49013,1,17,1,1,,11585,
TWDB,2001,48001,1,13,1,1,,,
TWDB,2001,48005,1,13,1,1,,,
TWDB,2001,48009,1,13,1,1,,,
TWDB,2001,48013,1,13,1,1,,,
TWDB,2001,48017,1,13,1,1,,,
TWDB,2001,48021,1,13,1,1,,,
TWDB,2001,48025,1,13,1,1,,,
TWDB,2001,48029,1,13,1,1,,,
TWDB,2001,48033,1,13,1,1,,,
TWDB,2001,48037,1,13,1,1,,,
TWDB,2001,48041,1,13,1,1,,,
TWDB,2001,48045,1,13,1,1,,,
TWDB,2001,48049,1,13,1,1,,,
TWDB,2001,48053,1,13,1,1,,,
TWDB,2001,48057,1,13,1,1,,,
TWDB,2001,48061,1,13,1,1,,,
TWDB,2001,48065,1,13,1,1,,,
TWDB,2001,48069,1,13,1,1,,,
TWDB,2001,48073,1,13,1,1,,,
TWDB,2001,48077,1,13,1,1,,,
TWDB,2001,48081,1,13,1,1,,,
TWDB,2001,48085,1,13,1,1,,,
TWDB,2001,48089,1,13,1,1,,,
TWDB,2001,48093,1,13,1,1,,,
TWDB,2001,48097,1,13,1,1,,,
TWDB,2001,48101,1,13,1,1,,,
TWDB,2001,48105,1,13,1,1,,,
TWDB,2001,48109,1,13,1,1,,,
TWDB,2001,48113,1,13,1,1,,,
TWDB,2001,48117,1,13,1,1,,,
TWDB,2001,48121,1,13,1,1,,,
TWDB,2001,48125,1,13,1,1,,,
TWDB,2001,48129,1,13,1,1,,,
TWDB,2001,48133,1,13,1,1,,,
TWDB,2001,48137,1,13,1,1,,,
TWDB,2001,48141,1,13,1,1,,,
TWDB,2001,48145,1,13,1,1,,,
TWDB,2001,48149,1,13,1,1,,,
TWDB,2001,48153,1,13,1,1,,,
TWDB,2001,48157,1,13,1,1,,,
TWDB,2001,48161,1,13,1,1,,,
TWDB,2001,48165,1,13,1,1,,,
TWDB,2001,48169,1,13,1,1,,,
TWDB,2001,48173,1,13,1,1,,,
TWDB,2001,48177,1,13,1,1,,,
TWDB,2001,48181,1,13,1,1,,,
TWDB,2001,48185,1,13,1,1,,,
TWDB,2001,48189,1,13,1,1,,,
TWDB,2001,48193,1,13,1,1,,,
TWDB,2001,48197,1,13,1,1,,,
TWDB,2001,48201,1,13,1,1,,,
TWDB,2001,48205,1,13,1,1,,,
TWDB,2001,48209,1,13,1,1,,,
TWDB,2001,48213,1,13,1,1,,,
TWDB,2001,48217,1,13,1,1,,,
TWDB,2001,48221,1,13,1,1,,,
TWDB,2001,48225,1,13,1,1,,,
TWDB,2001,48229,1,13,1,1,,,
TWDB,2001,48233,1,13,1,1,,,
TWDB,2001,48237,1,13,1,1,,,
TWDB,2001,48241,1,13,1,1,,,
TWDB,2001,48245,1,13,1,1,,,
TWDB,2001,48249,1,13,1,1,,,
TWDB,2001,48253,1,13,1,1,,,
TWDB,2001,48257,1,13,1,1,,,
TWDB,2001,48261,1,13,1,1,,,
TWDB,2001,48265,1,13,1,1,,,
TWDB,2001,48269,1,13,1,1,,,
TWDB,2001,48273,1,13,1,1,,,
TWDB,2001,48281,1,13,1,1,,,
TWDB,2001,48277,1,13,1,1,,,
TWDB,2001,48285,1,13,1,1,,,
TWDB,2001,48289,1,13,1,1,,,
TWDB,2001,48293,1,13,1,1,,,
TWDB,2001,48297,1,13,1,1,,,
TWDB,2001,48301,1,13,1,1,,,
TWDB,2001,48305,1,13,1,1,,,
TWDB,2001,48309,1,13,1,1,,,
TWDB,2001,48313,1,13,1,1,,,
TWDB,2001,48317,1,13,1,1,,,
TWDB,2001,48321,1,13,1,1,,,
TWDB,2001,48325,1,13,1,1,,,
