index,SiteUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
207,ND_205,,Unspecified,McKenzie,EPSG:4326,,,,,47.7724,-104.0278,,,Unspecified,15010432B,,Surface Water,ND,
208,ND_206,,Unspecified,McKenzie,EPSG:4326,,,,,47.78693,-104.03556999999999,,,Unspecified,15010430A,,Surface Water,ND,
209,ND_207,,Unspecified,McKenzie,EPSG:4326,,,,,47.79421,-104.0355,,,Unspecified,15010419D,,Surface Water,ND,
210,ND_208,,Unspecified,McKenzie,EPSG:4326,,,,,47.757940000000005,-104.03573,,,Unspecified,14910406A,,Surface Water,ND,
211,ND_209,,Unspecified,McKenzie,EPSG:4326,,,,,47.771747999999995,-104.040925,,,Unspecified,02305925DB,,Surface Water,ND,
213,ND_210,,Unspecified,McLean,EPSG:4326,,,,,47.25309,-100.92116,,,Unspecified,14408134AD,,Surface Water,ND,
214,ND_211,,Unspecified,Mercer,EPSG:4326,,,,,47.32636,-101.50348000000001,,,Unspecified,14408506BA,,Surface Water,ND,
215,ND_212,,Unspecified,Stark,EPSG:4326,,,,,46.7141,-102.24886,,,Unspecified,13709202A,,Surface Water,ND,
216,ND_213,,Unspecified,Stark,EPSG:4326,,,,,46.714059999999996,-102.25936999999999,,,Unspecified,13709202B,,Surface Water,ND,
217,ND_214,,Unspecified,Ward,EPSG:4326,,,,,48.231,-101.35282,,,Unspecified,15508321CA,,Surface Water,ND,
218,ND_215,,Unspecified,Ward,EPSG:4326,,,,,48.245470000000005,-101.3042,,,Unspecified,15508314DB,,Surface Water,ND,
219,ND_216,,Unspecified,Williams,EPSG:4326,,,,,47.9892,-104.01749000000001,,,Unspecified,15210417A,,Surface Water,ND,
220,ND_217,,Unspecified,Williams,EPSG:4326,,,,,47.98738,-103.96611,,,Unspecified,15210414BC,,Surface Water,ND,
221,ND_218,,Unspecified,McKenzie,EPSG:4326,,,,,47.87364,-103.8027,,,Unspecified,15110325A,,Surface Water,ND,
222,ND_219,,Unspecified,McKenzie,EPSG:4326,,,,,47.868190000000006,-103.80541,,,Unspecified,15110325DB,,Surface Water,ND,
223,ND_220,,Unspecified,McKenzie,EPSG:4326,,,,,47.87363,-103.82155,,,Unspecified,15110326AE,,Surface Water,ND,
224,ND_221,,Unspecified,McKenzie,EPSG:4326,,,,,47.87364,-103.81348,,,Unspecified,15110325B,,Surface Water,ND,
225,ND_222,,Unspecified,Pembina,EPSG:4326,,,,,48.986509999999996,-97.55439,,,Unspecified,16405331BC,,Surface Water,ND,
226,ND_223,,Unspecified,Divide,EPSG:4326,,,,,48.976009999999995,-103.29288000000001,,,Unspecified,16309705AD,,Surface Water,ND,
227,ND_224,,Unspecified,Mountrail,EPSG:4326,,,,,47.95446,-102.28711,,,Unspecified,15209126DB,,Surface Water,ND,
228,ND_225,,Unspecified,McLean,EPSG:4326,,,,,47.2422,-100.95302,,,Unspecified,14308104BA,,Surface Water,ND,
229,ND_226,,Unspecified,McLean,EPSG:4326,,,,,47.23856,-100.95302,,,Unspecified,14308104BD,,Surface Water,ND,
232,ND_227,,Unspecified,McLean,EPSG:4326,,,,,47.24038,-100.95568,,,Unspecified,14308104B,,Surface Water,ND,
234,ND_228,,Unspecified,Billings,EPSG:4326,,,,,47.278009999999995,-103.61211999999999,,,Unspecified,14410221AC,,Surface Water,ND,
235,ND_229,,Unspecified,Ward,EPSG:4326,,,,,48.25998,-101.40134,,,Unspecified,15508307CB,,Surface Water,ND,
236,ND_230,,Unspecified,Cass,EPSG:4326,,,,,46.87084,-97.09236999999999,,,Unspecified,13905111BC,,Surface Water,ND,
237,ND_231,,Unspecified,Cass,EPSG:4326,,,,,46.863459999999996,-97.09241999999999,,,Unspecified,13905111CC,,Surface Water,ND,
238,ND_232,,Unspecified,Cass,EPSG:4326,,,,,46.86717,-97.0924,,,Unspecified,13905111CB,,Surface Water,ND,
239,ND_233,,Unspecified,Cass,EPSG:4326,,,,,46.87084,-97.08711,,,Unspecified,13905111BD,,Surface Water,ND,
240,ND_234,,Unspecified,Cass,EPSG:4326,,,,,46.86717,-97.08714,,,Unspecified,13905111CA,,Surface Water,ND,
241,ND_235,,Unspecified,Cass,EPSG:4326,,,,,46.874559999999995,-97.08185999999999,,,Unspecified,13905111AB,,Surface Water,ND,
242,ND_236,,Unspecified,Cass,EPSG:4326,,,,,46.87086,-97.08187,,,Unspecified,13905111AC,,Surface Water,ND,
243,ND_237,,Unspecified,Morton,EPSG:4326,,,,,46.81578,-100.90428,,,Unspecified,13908133AD,,Surface Water,ND,
244,ND_238,,Unspecified,Barnes,EPSG:4326,,,,,46.91144,-98.02051999999999,,,Unspecified,14005829DA,,Surface Water,ND,
245,ND_239,,Unspecified,Hettinger,EPSG:4326,,,,,46.425779999999996,-102.55272,,,Unspecified,13409513AA,,Surface Water,ND,
246,ND_240,,Unspecified,Pembina,EPSG:4326,,,,,48.96127,-97.37326999999999,,,Unspecified,16305209BA,,Surface Water,ND,
247,ND_241,,Unspecified,Hettinger,EPSG:4326,,,,,46.5301,-102.86050999999999,,,Unspecified,13509703CC,,Surface Water,ND,
248,ND_242,,Unspecified,Hettinger,EPSG:4326,,,,,46.52644,-102.86074,,,Unspecified,13509710BB,,Surface Water,ND,
249,ND_243,,Unspecified,Emmons,EPSG:4326,,,,,46.534459999999996,-100.13176999999999,,,Unspecified,13507505D,,Surface Water,ND,
250,ND_244,,Unspecified,Emmons,EPSG:4326,,,,,46.54202,-100.12125999999999,,,Unspecified,13507504B,,Surface Water,ND,
252,ND_245,,Unspecified,Grant,EPSG:4326,,,,,46.597359999999995,-101.81312,,,Unspecified,13608913BD,,Surface Water,ND,
253,ND_246,,Unspecified,Cass,EPSG:4326,,,,,46.88843,-96.77483000000001,,,Unspecified,13904805BA,,Surface Water,ND,
254,ND_247,,Unspecified,Hettinger,EPSG:4326,,,,,46.36575,-102.30492,,,Unspecified,13309301AC,,Surface Water,ND,
255,ND_248,,Unspecified,Hettinger,EPSG:4326,,,,,46.36933,-102.28981999999999,,,Unspecified,13309206BA,,Surface Water,ND,
257,ND_249,,Unspecified,Ramsey,EPSG:4326,,,,,48.207570000000004,-98.86799,,,Unspecified,15506434BA,,Surface Water,ND,
258,ND_250,,Unspecified,Cavalier,EPSG:4326,,,,,48.75757,-98.38169,,,Unspecified,16106023B,,Surface Water,ND,
259,ND_251,,Unspecified,Cass,EPSG:4326,,,,,46.90339,-97.22386999999999,,,Unspecified,14005234AA,,Surface Water,ND,
260,ND_252,,Unspecified,Ward,EPSG:4326,,,,,48.26,-101.56359,,,Unspecified,15508511DB,,Surface Water,ND,
261,ND_253,,Unspecified,Griggs,EPSG:4326,,,,,47.302459999999996,-98.18885999999999,,,Undefined,14405908C,,Surface Water,ND,
262,ND_254,,Unspecified,Griggs,EPSG:4326,,,,,47.30789,-98.18084,,,Unspecified,14405908AC,,Surface Water,ND,
263,ND_255,,Unspecified,Richland,EPSG:4326,,,,,46.62814,-97.00447,,,Unspecified,13605005BA,,Surface Water,ND,
264,ND_256,,Unspecified,Cass,EPSG:4326,,,,,47.07731,-97.34293000000001,,,Unspecified,14205336BB,,Surface Water,ND,
265,ND_257,,Unspecified,Ward,EPSG:4326,,,,,48.238240000000005,-101.31494,,,Unspecified,15508323BB,,Surface Water,ND,
266,ND_258,,Unspecified,Eddy,EPSG:4326,,,,,47.6891,-99.14984,,,Unspecified,14906630DD,,Surface Water,ND,
267,ND_259,,Unspecified,McKenzie,EPSG:4326,,,,,47.61735,-104.00305,,,Unspecified,14810525BA,,Surface Water,ND,
268,ND_260,,Unspecified,Pembina,EPSG:4326,,,,,48.7995,-97.62501,,,Unspecified,16105404AD,,Surface Water,ND,
269,ND_261,,Unspecified,Ramsey,EPSG:4326,,,,,48.26545,-99.18691,,,Unspecified,15506607AB,,Surface Water,ND,
270,ND_262,,Unspecified,Steele,EPSG:4326,,,,,47.47244,-97.8227,,,Unspecified,14605608DC,,Surface Water,ND,
271,ND_263,,Unspecified,Walsh,EPSG:4326,,,,,48.42497,-97.41297,,,Unspecified,15705313AB,,Surface Water,ND,
272,ND_264,,Unspecified,Traill,EPSG:4326,,,,,47.40905,-97.06291999999999,,,Unspecified,14505005BA,,Surface Water,ND,
273,ND_265,,Unspecified,Cavalier,EPSG:4326,,,,,48.75939,-98.37895,,,Unspecified,16106023BA,,Surface Water,ND,
274,ND_266,,Unspecified,Grand Forks,EPSG:4326,,,,,47.93101,-97.63174000000001,,,Unspecified,15105501AB,,Surface Water,ND,
275,ND_267,,Unspecified,Benson,EPSG:4326,,,,,48.29436,-99.45649,,,Unspecified,15606831BB,,Surface Water,ND,
276,ND_268,,Unspecified,Traill,EPSG:4326,,,,,47.48897,-97.32329,,,Unspecified,14605205CB,,Surface Water,ND,
277,ND_269,,Unspecified,Nelson,EPSG:4326,,,,,48.02285,-98.117,,,Unspecified,15305833CC,,Surface Water,ND,
279,ND_270,,Unspecified,Grand Forks,EPSG:4326,,,,,47.99647,-97.8743,,,Unspecified,15205607CA,,Surface Water,ND,
280,ND_271,,Unspecified,Walsh,EPSG:4326,,,,,48.403659999999995,-97.73978000000001,,,Unspecified,15705521DB,,Surface Water,ND,
281,ND_272,,Unspecified,McKenzie,EPSG:4326,,,,,47.547979999999995,-103.78174,,,Unspecified,14710315DD,,Surface Water,ND,
282,ND_273,,Unspecified,McKenzie,EPSG:4326,,,,,47.5444,-103.8029,,,Unspecified,14710321AA,,Surface Water,ND,
283,ND_274,,Unspecified,McKenzie,EPSG:4326,,,,,47.555279999999996,-103.8083,,,Unspecified,14710316AC,,Surface Water,ND,
284,ND_275,,Unspecified,Walsh,EPSG:4326,,,,,48.42137,-97.40751,,,Unspecified,15705313AD,,Surface Water,ND,
285,ND_276,,Unspecified,Morton,EPSG:4326,,,,,46.81578,-100.90953,,,Unspecified,13908133AC,,Surface Water,ND,
286,ND_277,,Unspecified,Cass,EPSG:4326,,,,,46.76246,-96.91206,,,Unspecified,13804918DC,,Surface Water,ND,
287,ND_278,,Unspecified,Dunn,EPSG:4326,,,,,47.084340000000005,-102.55972,,,Unspecified,14209426CD,,Surface Water,ND,
288,ND_279,,Unspecified,McHenry,EPSG:4326,,,,,48.085770000000004,-100.87188,,,Unspecified,15307907DB,,Surface Water,ND,
289,ND_280,,Unspecified,Ramsey,EPSG:4326,,,,,48.207570000000004,-98.86253,,,Unspecified,15506434AB,,Surface Water,ND,
290,ND_281,,Unspecified,Stark,EPSG:4326,,,,,46.922946,-102.65614000000001,,,Unspecified,14009522CE,,Surface Water,ND,
291,ND_282,,Unspecified,Stark,EPSG:4326,,,,,46.922940000000004,-102.64823,,,Unspecified,14009522D,,Surface Water,ND,
292,ND_283,,Unspecified,Stark,EPSG:4326,,,,,46.92475,-102.66144,,,Unspecified,14009522CB,,Surface Water,ND,
293,ND_284,,Unspecified,Grand Forks,EPSG:4326,,,,,47.9378,-97.04365,,,Unspecified,15205034BC,,Surface Water,ND,
294,ND_285,,Unspecified,Ward,EPSG:4326,,,,,48.18752,-101.20121,,,Unspecified,15408203CA,,Surface Water,ND,
295,ND_286,,Unspecified,Eddy,EPSG:4326,,,,,47.84191,-99.14426999999999,,,Unspecified,15006605BC,,Surface Water,ND,
296,ND_287,,Unspecified,Hettinger,EPSG:4326,,,,,46.461779,-102.658046,,,Unspecified,13509531DA,,Surface Water,ND,
297,ND_288,,Unspecified,Slope,EPSG:4326,,,,,46.54593,-103.13816,,,Unspecified,13609932DA,,Surface Water,ND,
298,ND_289,,Unspecified,Nelson,EPSG:4326,,,,,47.790079999999996,-98.405,,,Unspecified,15006124DC,,Surface Water,ND,
299,ND_290,,Unspecified,Renville,EPSG:4326,,,,,48.4721,-101.79131,,,Unspecified,15808633BA,,Surface Water,ND,
300,ND_291,,Unspecified,Stark,EPSG:4326,,,,,46.89574,-102.62473,,,Unspecified,14009535DA,,Surface Water,ND,
301,ND_292,,Unspecified,Stark,EPSG:4326,,,,,46.89584,-102.61946,,,Unspecified,14009536CB,,Surface Water,ND,
302,ND_293,,Unspecified,Stark,EPSG:4326,,,,,46.89574,-102.63003,,,Unspecified,14009535DB,,Surface Water,ND,
303,ND_294,,Unspecified,Stark,EPSG:4326,,,,,46.86331,-102.65119,,,Unspecified,13909510DC,,Surface Water,ND,
304,ND_295,,Unspecified,Slope,EPSG:4326,,,,,46.57141,-103.05938,,,Unspecified,13609924DC,,Surface Water,ND,
305,ND_296,,Unspecified,Stark,EPSG:4326,,,,,46.96516,-102.71903,,,Unspecified,14009506CD,,Surface Water,ND,
306,ND_297,,Unspecified,Stark,EPSG:4326,,,,,46.93204,-102.67201,,,Unspecified,14009521AB,,Surface Water,ND,
307,ND_298,,Unspecified,Stark,EPSG:4326,,,,,46.71241,-102.24099,,,Unspecified,13709201BC,,Surface Water,ND,
308,ND_299,,Unspecified,Stark,EPSG:4326,,,,,46.71228,-102.24625,,,Unspecified,13709202AD,,Surface Water,ND,
309,ND_300,,Unspecified,Stark,EPSG:4326,,,,,46.71584,-102.262,,,Unspecified,13709202BB,,Surface Water,ND,
310,ND_301,,Unspecified,Dunn,EPSG:4326,,,,,47.116929999999996,-102.20021,,,Unspecified,14209115CA,,Surface Water,ND,
311,ND_302,,Unspecified,Dunn,EPSG:4326,,,,,47.12052,-102.20021,,,Unspecified,14209115BD,,Surface Water,ND,
312,ND_303,,Unspecified,Bowman,EPSG:4326,,,,,45.97961,-103.45498,,,Unspecified,12910220DA,,Surface Water,ND,
313,ND_304,,Unspecified,McKenzie,EPSG:4326,,,,,47.79241,-104.03667,,,Unspecified,15010419DC,,Surface Water,ND,
314,ND_305,,Unspecified,McKenzie,EPSG:4326,,,,,47.82483,-103.97138000000001,,,Unspecified,15010410DA,,Surface Water,ND,
315,ND_306,,Unspecified,McKenzie,EPSG:4326,,,,,47.82843,-103.97138000000001,,,Unspecified,15010410AD,,Surface Water,ND,
316,ND_307,,Unspecified,Hettinger,EPSG:4326,,,,,46.46178,-102.65805999999999,,,Unspecified,13509531DA,,Surface Water,ND,
318,ND_308,,Unspecified,Ward,EPSG:4326,,,,,48.22732,-101.31489,,,Unspecified,15508323CC,,Surface Water,ND,
319,ND_309,,Unspecified,Ransom,EPSG:4326,,,,,46.371520000000004,-97.55581,,,Unspecified,13405535DD,,Surface Water,ND,
320,ND_310,,Unspecified,Ransom,EPSG:4326,,,,,46.36799,-97.53475,,,Unspecified,13305501AA,,Surface Water,ND,
321,ND_311,,Unspecified,Bowman,EPSG:4326,,,,,45.975970000000004,-103.9324,,,Unspecified,12910621DD,,Surface Water,ND,
322,ND_312,,Unspecified,Bowman,EPSG:4326,,,,,45.98321,-103.92721999999999,,,Unspecified,12910622BC,,Surface Water,ND,
323,ND_313,,Unspecified,Hettinger,EPSG:4326,,,,,46.35787,-102.19653000000001,,,Unspecified,13309202DD,,Surface Water,ND,
324,ND_314,,Unspecified,Williams,EPSG:4326,,,,,47.98742,-103.97686999999999,,,Unspecified,15210415AC,,Surface Water,ND,
325,ND_315,,Unspecified,Williams,EPSG:4326,,,,,47.98921,-103.97418,,,Unspecified,15210415A,,Surface Water,ND,
326,ND_316,,Unspecified,Hettinger,EPSG:4326,,,,,46.35409,-102.17031999999999,,,Unspecified,13309107BB,,Surface Water,ND,
327,ND_317,,Unspecified,Cass,EPSG:4326,,,,,46.924135,-97.025836,,,Unspecified,14005020C,,Surface Water,ND,
328,ND_318,,Unspecified,Cass,EPSG:4326,,,,,46.924171,-97.01517199999999,,,Unspecified,14005020D,,Surface Water,ND,
329,ND_319,,Unspecified,Cass,EPSG:4326,,,,,46.92608,-96.99134000000001,,,Unspecified,14005021DA,,Surface Water,ND,
330,ND_320,,Unspecified,Stutsman,EPSG:4326,,,,,46.77053,-98.5683,,,Unspecified,13806313AD,,Surface Water,ND,
331,ND_321,,Unspecified,Stutsman,EPSG:4326,,,,,46.78141,-98.57325,,,Unspecified,13806312DB,,Surface Water,ND,
332,ND_322,,Unspecified,Stutsman,EPSG:4326,,,,,46.78503,-98.56799000000001,,,Unspecified,13806312AD,,Surface Water,ND,
333,ND_323,,Unspecified,Stutsman,EPSG:4326,,,,,46.76686,-98.57349,,,Unspecified,13806313DB,,Surface Water,ND,
334,ND_324,,Unspecified,Grant,EPSG:4326,,,,,46.59413,-101.52622,,,Unspecified,13608617CB,,Surface Water,ND,
336,ND_325,,Unspecified,Stark,EPSG:4326,,,,,46.874179999999996,-102.60376,,,Unspecified,13909512AA,,Surface Water,ND,
337,ND_326,,Unspecified,Bowman,EPSG:4326,,,,,45.96328,-103.18755,,,Unspecified,12910028D,,Surface Water,ND,
338,ND_327,,Unspecified,Bowman,EPSG:4326,,,,,45.94874,-103.93522,,,Unspecified,12910633D,,Surface Water,ND,
339,ND_328,,Unspecified,Bowman,EPSG:4326,,,,,45.94876,-103.94555,,,Unspecified,12910633CE,,Surface Water,ND,
340,ND_329,,Unspecified,Bowman,EPSG:4326,,,,,45.95418,-103.94294000000001,,,Unspecified,12910633BD,,Surface Water,ND,
341,ND_330,,Unspecified,Bowman,EPSG:4326,,,,,45.95599,-103.9352,,,Unspecified,12910633A,,Surface Water,ND,
342,ND_331,,Unspecified,Bowman,EPSG:4326,,,,,45.977779999999996,-103.94538,,,Unspecified,12910621SS,,Surface Water,ND,
343,ND_332,,Unspecified,Bowman,EPSG:4326,,,,,45.9669,-103.94025,,,Unspecified,12910628,,Surface Water,ND,
344,ND_333,,Unspecified,Bowman,EPSG:4326,,,,,45.94693,-103.92220999999999,,,Unspecified,12910634CD,,Surface Water,ND,
345,ND_334,,Unspecified,Bowman,EPSG:4326,,,,,45.94696,-103.90658,,,Unspecified,12910635CC,,Surface Water,ND,
346,ND_335,,Unspecified,Bowman,EPSG:4326,,,,,45.965090000000004,-103.96361,,,Unspecified,12910629CA,,Surface Water,ND,
347,ND_336,,Unspecified,Bowman,EPSG:4326,,,,,45.95602,-103.95586999999999,,,Unspecified,12910632A,,Surface Water,ND,
348,ND_337,,Unspecified,McKenzie,EPSG:4326,,,,,47.5663,-103.8405,,,Unspecified,14710308CB,,Surface Water,ND,
349,ND_338,,Unspecified,Hettinger,EPSG:4326,,,,,46.53376,-102.87089,,,Unspecified,13509704DB,,Surface Water,ND,
350,ND_339,,Unspecified,Williams,EPSG:4326,,,,,48.029920000000004,-103.86565999999999,,,Unspecified,15310336DA,,Surface Water,ND,
351,ND_340,,Unspecified,Hettinger,EPSG:4326,,,,,46.490359999999995,-102.74144,,,Unspecified,13509621DA,,Surface Water,ND,
352,ND_341,,Unspecified,Hettinger,EPSG:4326,,,,,46.36561,-102.35191,,,Unspecified,13309303BD,,Surface Water,ND,
353,ND_342,,Unspecified,Hettinger,EPSG:4326,,,,,46.36923,-102.3519,,,Unspecified,13309303BA,,Surface Water,ND,
354,ND_343,,Unspecified,Hettinger,EPSG:4326,,,,,46.369209999999995,-102.35713,,,Unspecified,13309303BB,,Surface Water,ND,
355,ND_344,,Unspecified,Hettinger,EPSG:4326,,,,,46.36918,-102.36238,,,Unspecified,13309304AA,,Surface Water,ND,
356,ND_345,,Unspecified,Hettinger,EPSG:4326,,,,,46.36918,-102.36765,,,Unspecified,13309304AB,,Surface Water,ND,
357,ND_346,,Unspecified,Hettinger,EPSG:4326,,,,,46.3655,-102.25952,,,Unspecified,13309205AD,,Surface Water,ND,
358,ND_347,,Unspecified,Hettinger,EPSG:4326,,,,,46.37287,-102.35208,,,Unspecified,13409334CD,,Surface Water,ND,
359,ND_348,,Unspecified,Hettinger,EPSG:4326,,,,,46.372859999999996,-102.35724,,,Unspecified,13409334CC,,Surface Water,ND,
360,ND_349,,Unspecified,Bowman,EPSG:4326,,,,,45.95782,-103.16424,,,Unspecified,12910034AA,,Surface Water,ND,
361,ND_350,,Unspecified,Stark,EPSG:4326,,,,,46.85622,-102.56249,,,Unspecified,13909417AD,,Surface Water,ND,
362,ND_351,,Unspecified,Adams,EPSG:4326,,,,,46.0697,-102.27119,,,Unspecified,13009323AD,,Surface Water,ND,
363,ND_352,,Unspecified,Adams,EPSG:4326,,,,,46.07331,-102.27122,,,Unspecified,13009323AA,,Surface Water,ND,
364,ND_353,,Unspecified,Adams,EPSG:4326,,,,,46.06971,-102.27641,,,Unspecified,13009323AC,,Surface Water,ND,
365,ND_354,,Unspecified,Adams,EPSG:4326,,,,,46.07332,-102.27641,,,Unspecified,13009323AB,,Surface Water,ND,
366,ND_355,,Unspecified,Adams,EPSG:4326,,,,,46.07334,-102.28161999999999,,,Unspecified,13009323BA,,Surface Water,ND,
367,ND_356,,Unspecified,Grant,EPSG:4326,,,,,46.22083,-101.53912,,,Unspecified,13208726CC,,Surface Water,ND,
368,ND_357,,Unspecified,Hettinger,EPSG:4326,,,,,46.36865,-102.06586999999999,,,Unspecified,13309101BB,,Surface Water,ND,
369,ND_358,,Unspecified,Hettinger,EPSG:4326,,,,,46.35781,-102.04994,,,Unspecified,13309101DD,,Surface Water,ND,
370,ND_359,,Unspecified,Bowman,EPSG:4326,,,,,45.95418,-103.36154,,,Unspecified,12910131BD,,Surface Water,ND,
371,ND_360,,Unspecified,Bowman,EPSG:4326,,,,,45.95418,-103.35634,,,Unspecified,12910131AC,,Surface Water,ND,
372,ND_361,,Unspecified,Bowman,EPSG:4326,,,,,45.950559999999996,-103.35633,,,Unspecified,12910131DB,,Surface Water,ND,
373,ND_362,,Unspecified,Bowman,EPSG:4326,,,,,45.946909999999995,-103.33551,,,Unspecified,12910132DC,,Surface Water,ND,
374,ND_363,,Unspecified,Grant,EPSG:4326,,,,,46.35861,-101.82091,,,Unspecified,13308902DD,,Surface Water,ND,
375,ND_364,,Unspecified,Dunn,EPSG:4326,,,,,47.06642,-102.21588,,,Unspecified,14109104AB,,Surface Water,ND,
376,ND_365,,Unspecified,Dunn,EPSG:4326,,,,,47.06644,-102.22117,,,Unspecified,14109104BA,,Surface Water,ND,
377,ND_366,,Unspecified,Adams,EPSG:4326,,,,,46.05151,-102.12058,,,Unspecified,13009130CB,,Surface Water,ND,
378,ND_367,,Unspecified,Adams,EPSG:4326,,,,,46.0551,-102.12061,,,Unspecified,13009130BC,,Surface Water,ND,
379,ND_368,,Unspecified,Dunn,EPSG:4326,,,,,47.35528,-102.33032,,,Unspecified,14509130BB,,Surface Water,ND,
380,ND_369,,Unspecified,Dickey,EPSG:4326,,,,,46.08278,-98.1294,,,Unspecified,13005907CC,,Surface Water,ND,
381,ND_370,,Unspecified,Dickey,EPSG:4326,,,,,46.09001,-98.12432,,,Unspecified,13005907BD,,Surface Water,ND,
382,ND_371,,Unspecified,Dickey,EPSG:4326,,,,,46.16608,-98.09824,,,Unspecified,13105917AB,,Surface Water,ND,
383,ND_372,,Unspecified,Dickey,EPSG:4326,,,,,46.162459999999996,-98.09824,,,Unspecified,13105917AC,,Surface Water,ND,
384,ND_373,,Unspecified,Dickey,EPSG:4326,,,,,46.162459999999996,-98.10876999999999,,,Unspecified,13105917BC,,Surface Water,ND,
385,ND_374,,Unspecified,Dickey,EPSG:4326,,,,,46.14443,-98.11398,,,Unspecified,13105919DA,,Surface Water,ND,
386,ND_375,,Unspecified,Dickey,EPSG:4326,,,,,46.17705,-98.11884,,,Unspecified,13105907AC,,Surface Water,ND,
387,ND_376,,Unspecified,Dickey,EPSG:4326,,,,,46.16977,-98.11885,,,Unspecified,13105907DC,,Surface Water,ND,
388,ND_377,,Unspecified,Dickey,EPSG:4326,,,,,46.14798,-98.09300999999999,,,Oakes,13105920AD,,Ground Water,ND,
389,ND_378,,Unspecified,Dickey,EPSG:4326,,,,,46.15521,-98.09295999999999,,,Oakes,13105917DD,,Ground Water,ND,
390,ND_379,,Unspecified,Bowman,EPSG:4326,,,,,46.14591,-103.47609,,,Unspecified,13110230AA,,Surface Water,ND,
391,ND_380,,Unspecified,Bowman,EPSG:4326,,,,,46.13697,-103.43704,,,Unspecified,13110228D,,Surface Water,ND,
392,ND_381,,Unspecified,Burleigh,EPSG:4326,,,,,46.813496,-100.821108,,,Unspecified,13908031DN,,Surface Water,ND,
393,ND_382,,Unspecified,Wells,EPSG:4326,,,,,47.55018,-99.85464,,,Unspecified,14707216CA,,Surface Water,ND,
394,ND_383,,Unspecified,Wells,EPSG:4326,,,,,47.5538,-99.8493,,,Unspecified,14707216AC,,Surface Water,ND,
395,ND_384,,Unspecified,Wells,EPSG:4326,,,,,47.55742,-99.85465,,,Unspecified,14707216BA,,Surface Water,ND,
396,ND_385,,Unspecified,Cass,EPSG:4326,,,,,47.05747,-96.82714,,,Unspecified,14104901AC,,Surface Water,ND,
397,ND_386,,Unspecified,Cass,EPSG:4326,,,,,47.057590000000005,-96.83123,,,Unspecified,14104901BD,,Surface Water,ND,
398,ND_387,,Unspecified,Divide,EPSG:4326,,,,,48.64649,-103.97462,,,Unspecified,16010334AA,,Surface Water,ND,
399,ND_388,,Unspecified,Hettinger,EPSG:4326,,,,,46.37628,-102.39915,,,Unspecified,13409332CB,,Surface Water,ND,
400,ND_389,,Unspecified,Dickey,EPSG:4326,,,,,46.11535,-98.08793,,,Oakes,13105933CB,,Ground Water,ND,
401,ND_390,,Unspecified,Dickey,EPSG:4326,,,,,46.118959999999994,-98.08794,,,Oakes,13105933BC,,Ground Water,ND,
402,ND_391,,Unspecified,Dickey,EPSG:4326,,,,,46.118970000000004,-98.09315,,,Oakes,13105932AD,,Ground Water,ND,
404,ND_392,,Unspecified,Nelson,EPSG:4326,,,,,47.7864,-98.39434,,,Unspecified,15006030BB,,Surface Water,ND,
405,ND_393,,Unspecified,Adams,EPSG:4326,,,,,46.1786,-102.5518,,,Unspecified,13109510CD,,Surface Water,ND,
406,ND_394,,Unspecified,Adams,EPSG:4326,,,,,46.17497,-102.55187,,,Unspecified,13109515BA,,Surface Water,ND,
407,ND_395,,Unspecified,Ransom,EPSG:4326,,,,,46.4437,-97.67631999999999,,,Unspecified,13405601CC,,Surface Water,ND,
408,ND_396,,Unspecified,Grant,EPSG:4326,,,,,46.65811,-102.07292,,,Unspecified,13709029BB,,Surface Water,ND,
409,ND_397,,Unspecified,Grant,EPSG:4326,,,,,46.65808,-102.06765,,,Unspecified,13709029BA,,Surface Water,ND,
410,ND_398,,Unspecified,Grant,EPSG:4326,,,,,46.65801,-102.05716,,,Unspecified,13709029AA,,Surface Water,ND,
411,ND_399,,Unspecified,Barnes,EPSG:4326,,,,,46.96222,-98.02577,,,Unspecified,14005808AB,,Surface Water,ND,
