WaterSourceUUID,Geometry,GNISFeatureNameCV,WaterQualityIndicatorCV,WaterSourceName,WaterSourceNativeID,WaterSourceTypeCV
NEwr_WS155,,,Fresh,"Elkhorn River, North Fork",WaDENE_WS155,Surface Water
NEwr_WS156,,,Fresh,"Oak Creek, North, Trib. To",WaDENE_WS156,Surface Water
NEwr_WS157,,,Fresh,"Oak Creek, North",WaDENE_WS157,Surface Water
NEwr_WS158,,,Fresh,"Cottonwood Creek, Big",WaDENE_WS158,Surface Water
NEwr_WS159,,,Fresh,"Nemaha River, Little, North Fork, Trib. To",WaDENE_WS159,Surface Water
NEwr_WS160,,,Fresh,"Bean Creek, Trib. To",WaDENE_WS160,Surface Water
NEwr_WS161,,,Fresh,"Long Branch, Trib. To",WaDENE_WS161,Surface Water
NEwr_WS162,,,Fresh,Crooked Branch,WaDENE_WS162,Surface Water
NEwr_WS163,,,Fresh,"Crooked Branch, Trib. To",WaDENE_WS163,Surface Water
NEwr_WS164,,,Fresh,Calamus River,WaDENE_WS164,Surface Water
NEwr_WS165,,,Fresh,"Davis Creek, Trib. To",WaDENE_WS165,Surface Water
NEwr_WS166,,,Fresh,"Beaver Creek, Trib. To",WaDENE_WS166,Surface Water
NEwr_WS167,,,Fresh,"Clear Creek, Trib. To",WaDENE_WS167,Surface Water
NEwr_WS168,,,Fresh,Box Butte Creek,WaDENE_WS168,Surface Water
NEwr_WS169,,,Fresh,Ash Creek,WaDENE_WS169,Surface Water
NEwr_WS170,,,Fresh,"Keya Paha River, Trib. To",WaDENE_WS170,Surface Water
NEwr_WS171,,,Fresh,Shingle Creek,WaDENE_WS171,Surface Water
NEwr_WS172,,,Fresh,"Coon Creek, South Branch, Trib. To",WaDENE_WS172,Surface Water
NEwr_WS173,,,Fresh,Young Creek,WaDENE_WS173,Surface Water
NEwr_WS174,,,Fresh,"Eagle Creek, Middle Branch",WaDENE_WS174,Surface Water
NEwr_WS175,,,Fresh,"Buffalo Creek, West",WaDENE_WS175,Surface Water
NEwr_WS176,,,Fresh,"Sandy Creek, Big, South Fork, Trib. To",WaDENE_WS176,Surface Water
NEwr_WS177,,,Fresh,"Buckley Creek, Trib. To",WaDENE_WS177,Surface Water
NEwr_WS178,,,Fresh,Rose Creek,WaDENE_WS178,Surface Water
NEwr_WS179,,,Fresh,Long Branch,WaDENE_WS179,Surface Water
NEwr_WS180,,,Fresh,"Canada Creek, Trib. To",WaDENE_WS180,Surface Water
NEwr_WS181,,,Fresh,Victoria Creek,WaDENE_WS181,Surface Water
NEwr_WS182,,,Fresh,Wiggle Creek,WaDENE_WS182,Surface Water
NEwr_WS183,,,Fresh,Clear Creek,WaDENE_WS183,Surface Water
NEwr_WS184,,,Fresh,"Timber Creek, Trib. To",WaDENE_WS184,Surface Water
NEwr_WS185,,,Fresh,Taylor Creek,WaDENE_WS185,Surface Water
NEwr_WS186,,,Fresh,"Maple Creek, Middle Fork",WaDENE_WS186,Surface Water
NEwr_WS187,,,Fresh,Hunters Slough,WaDENE_WS187,Surface Water
NEwr_WS188,,,Fresh,"Wagon Tongue Creek, Trib. To",WaDENE_WS188,Surface Water
NEwr_WS189,,,Fresh,"Rock Creek, Little, Trib. To",WaDENE_WS189,Surface Water
NEwr_WS190,,,Fresh,Silver Creek,WaDENE_WS190,Surface Water
NEwr_WS191,,,Fresh,Bear Creek,WaDENE_WS191,Surface Water
NEwr_WS192,,,Fresh,Gordon Creek,WaDENE_WS192,Surface Water
NEwr_WS193,,,Fresh,"Gordon Creek, North Branch",WaDENE_WS193,Surface Water
NEwr_WS194,,,Fresh,Trout Springs,WaDENE_WS194,Surface Water
NEwr_WS195,,,Fresh,Short Pine Creek,WaDENE_WS195,Surface Water
NEwr_WS196,,,Fresh,"Brush Creek, Trib. To",WaDENE_WS196,Surface Water
NEwr_WS197,,,Fresh,Honey Creek,WaDENE_WS197,Surface Water
NEwr_WS198,,,Fresh,"Redbird Creek, Trib. To",WaDENE_WS198,Surface Water
NEwr_WS199,,,Fresh,Steel Creek,WaDENE_WS199,Surface Water
NEwr_WS200,,,Fresh,"Verdigre Creek, South Branch, Trib. To",WaDENE_WS200,Surface Water
NEwr_WS201,,,Fresh,"Verdigre Creek, Trib. To",WaDENE_WS201,Surface Water
NEwr_WS202,,,Fresh,"Sand Creek, Trib. To",WaDENE_WS202,Surface Water
NEwr_WS203,,,Fresh,"French Creek, Trib. To",WaDENE_WS203,Surface Water
NEwr_WS204,,,Fresh,"Ox Bow Creek, Trib. To",WaDENE_WS204,Surface Water
NEwr_WS205,,,Fresh,"Sandy Creek, Big, South Fork",WaDENE_WS205,Surface Water
NEwr_WS206,,,Fresh,Shoemaker Reservoir,WaDENE_WS206,Surface Water
NEwr_WS207,,,Fresh,Rock Creek,WaDENE_WS207,Surface Water
NEwr_WS208,,,Fresh,"Lores Branch, Trib. To",WaDENE_WS208,Surface Water
NEwr_WS209,,,Fresh,"Loup River, South",WaDENE_WS209,Surface Water
NEwr_WS210,,,Fresh,Davis Creek,WaDENE_WS210,Surface Water
NEwr_WS211,,,Fresh,"Salt Creek, East Branch",WaDENE_WS211,Surface Water
NEwr_WS212,,,Fresh,Wagon Tongue Creek,WaDENE_WS212,Surface Water
NEwr_WS213,,,Fresh,"Four Mile Creek, Trib. To",WaDENE_WS213,Surface Water
NEwr_WS214,,,Fresh,Laughing Water Creek,WaDENE_WS214,Surface Water
NEwr_WS215,,,Fresh,Conway Branch,WaDENE_WS215,Surface Water
NEwr_WS216,,,Fresh,"Prairie Creek, Trib. To",WaDENE_WS216,Surface Water
NEwr_WS217,,,Fresh,"Scott Creek, Trib. To",WaDENE_WS217,Surface Water
NEwr_WS218,,,Fresh,"Buffalo Creek, Trib. To",WaDENE_WS218,Surface Water
NEwr_WS219,,,Fresh,"Elk Creek, Trib. To",WaDENE_WS219,Surface Water
NEwr_WS220,,,Fresh,"Slough Creek, Big",WaDENE_WS220,Surface Water
NEwr_WS221,,,Fresh,Hooper Creek,WaDENE_WS221,Surface Water
NEwr_WS222,,,Fresh,Brownell Creek,WaDENE_WS222,Surface Water
NEwr_WS223,,,Fresh,"Nemaha River, Little",WaDENE_WS223,Surface Water
NEwr_WS224,,,Fresh,"Spring Creek, Trib. To",WaDENE_WS224,Surface Water
NEwr_WS225,,,Fresh,Man's Creek,WaDENE_WS225,Surface Water
NEwr_WS226,,,Fresh,"Man's Creek, Trib. To",WaDENE_WS226,Surface Water
NEwr_WS227,,,Fresh,Car Creek,WaDENE_WS227,Surface Water
NEwr_WS228,,,Fresh,Bean Creek,WaDENE_WS228,Surface Water
NEwr_WS229,,,Fresh,Turtle Creek,WaDENE_WS229,Surface Water
NEwr_WS230,,,Fresh,Union Creek,WaDENE_WS230,Surface Water
NEwr_WS231,,,Fresh,Pebble Creek,WaDENE_WS231,Surface Water
NEwr_WS232,,,Fresh,Middle Creek,WaDENE_WS232,Surface Water
NEwr_WS233,,,Fresh,Hobson Branch,WaDENE_WS233,Surface Water
NEwr_WS234,,,Fresh,"Cottonwood Creek, Trib. To",WaDENE_WS234,Surface Water
NEwr_WS235,,,Fresh,Decker Creek,WaDENE_WS235,Surface Water
NEwr_WS236,,,Fresh,Coon Creek,WaDENE_WS236,Surface Water
NEwr_WS237,,,Fresh,Lost Creek,WaDENE_WS237,Surface Water
NEwr_WS238,,,Fresh,Camp Creek,WaDENE_WS238,Surface Water
NEwr_WS239,,,Fresh,"Verdigre Creek, East Branch",WaDENE_WS239,Surface Water
NEwr_WS240,,,Fresh,"Cedar Creek, South",WaDENE_WS240,Surface Water
NEwr_WS241,,,Fresh,"Nemaha River, Big, North Fork",WaDENE_WS241,Surface Water
NEwr_WS242,,,Fresh,"Nemaha River, Big, South Fork",WaDENE_WS242,Surface Water
NEwr_WS243,,,Fresh,Walnut Creek,WaDENE_WS243,Surface Water
NEwr_WS244,,,Fresh,Muddy Creek,WaDENE_WS244,Surface Water
NEwr_WS245,,,Fresh,"Elkhorn River, North Fork, Trib. To",WaDENE_WS245,Surface Water
NEwr_WS246,,,Fresh,Four Mile Creek,WaDENE_WS246,Surface Water
NEwr_WS247,,,Fresh,Pine Creek,WaDENE_WS247,Surface Water
NEwr_WS248,,,Fresh,Prouty Springs,WaDENE_WS248,Surface Water
NEwr_WS249,,,Fresh,Bell Creek,WaDENE_WS249,Surface Water
NEwr_WS250,,,Fresh,Pishel Creek,WaDENE_WS250,Surface Water
NEwr_WS251,,,Fresh,Dead Man Creek,WaDENE_WS251,Surface Water
NEwr_WS252,,,Fresh,French Creek,WaDENE_WS252,Surface Water
NEwr_WS253,,,Fresh,"Nemaha River, Big, Middle Branch, Trib. To",WaDENE_WS253,Surface Water
NEwr_WS254,,,Fresh,Wilson Creek,WaDENE_WS254,Surface Water
NEwr_WS255,,,Fresh,Cuming Creek,WaDENE_WS255,Surface Water
NEwr_WS256,,,Fresh,"Bone Creek, Trib. To",WaDENE_WS256,Surface Water
NEwr_WS257,,,Fresh,Blackbird Creek,WaDENE_WS257,Surface Water
NEwr_WS258,,,Fresh,Weeping Water Creek,WaDENE_WS258,Surface Water
NEwr_WS259,,,Fresh,Weeping Water Reservoir 4J,WaDENE_WS259,Surface Water
NEwr_WS260,,,Fresh,Willow Creek,WaDENE_WS260,Surface Water
NEwr_WS261,,,Fresh,"Logan Creek, Middle",WaDENE_WS261,Surface Water
NEwr_WS262,,,Fresh,Maple Creek,WaDENE_WS262,Surface Water
NEwr_WS263,,,Fresh,North Platte River,WaDENE_WS263,Surface Water
NEwr_WS264,,,Fresh,"Loup River, Trib. To",WaDENE_WS264,Surface Water
NEwr_WS265,,,Fresh,Ervine Creek,WaDENE_WS265,Surface Water
NEwr_WS266,,,Fresh,"Salt Creek, Little",WaDENE_WS266,Surface Water
NEwr_WS267,,,Fresh,"Hay Springs Creek, North Branch",WaDENE_WS267,Surface Water
NEwr_WS268,,,Fresh,Chadron Creek,WaDENE_WS268,Surface Water
NEwr_WS269,,,Fresh,"Beaver Creek, Little",WaDENE_WS269,Surface Water
NEwr_WS270,,,Fresh,Clausen Reservoir,WaDENE_WS270,Surface Water
NEwr_WS271,,,Fresh,Wallace Creek,WaDENE_WS271,Surface Water
NEwr_WS272,,,Fresh,Higgins Reservoir,WaDENE_WS272,Surface Water
NEwr_WS273,,,Fresh,"Devils Gulch, Trib. To",WaDENE_WS273,Surface Water
NEwr_WS274,,,Fresh,Cuatt Reservoir No. 1,WaDENE_WS274,Surface Water
NEwr_WS275,,,Fresh,Higer Reservoir,WaDENE_WS275,Surface Water
NEwr_WS276,,,Fresh,"Missouri River, Trib. To",WaDENE_WS276,Surface Water
NEwr_WS277,,,Fresh,"Soldier Creek, Trib. To",WaDENE_WS277,Surface Water
NEwr_WS278,,,Fresh,Dee Creek,WaDENE_WS278,Surface Water
NEwr_WS279,,,Fresh,Stevens Creek,WaDENE_WS279,Surface Water
NEwr_WS280,,,Fresh,Elk Creek,WaDENE_WS280,Surface Water
NEwr_WS281,,,Fresh,"Turkey Creek, South Fork, Trib. To",WaDENE_WS281,Surface Water
NEwr_WS282,,,Fresh,Calumet Creek,WaDENE_WS282,Surface Water
NEwr_WS283,,,Fresh,Republican River,WaDENE_WS283,Surface Water
NEwr_WS284,,,Fresh,Center Creek,WaDENE_WS284,Surface Water
NEwr_WS285,,,Fresh,Red Willow Creek,WaDENE_WS285,Surface Water
NEwr_WS286,,,Fresh,Melbeta Creek,WaDENE_WS286,Surface Water
NEwr_WS287,,,Fresh,Cedar Creek,WaDENE_WS287,Surface Water
NEwr_WS288,,,Fresh,"Deer Creek, Trib. To",WaDENE_WS288,Surface Water
NEwr_WS289,,,Fresh,Blue Creek,WaDENE_WS289,Surface Water
NEwr_WS290,,,Fresh,Humbug Creek,WaDENE_WS290,Surface Water
NEwr_WS291,,,Fresh,"Bazile Creek, West",WaDENE_WS291,Surface Water
NEwr_WS292,,,Fresh,"Loup River, South, Trib. To",WaDENE_WS292,Surface Water
NEwr_WS293,,,Fresh,"Maple Creek, West Fork",WaDENE_WS293,Surface Water
NEwr_WS294,,,Fresh,Looking Glass Creek,WaDENE_WS294,Surface Water
NEwr_WS295,,,Fresh,"Larabee Creek, Trib. To",WaDENE_WS295,Surface Water
NEwr_WS296,,,Fresh,"Plum Creek, Trib. To",WaDENE_WS296,Surface Water
NEwr_WS297,,,Fresh,"Hay Springs Creek, Trib. To",WaDENE_WS297,Surface Water
NEwr_WS298,,,Fresh,"White River, Trib. To",WaDENE_WS298,Surface Water
NEwr_WS299,,,Fresh,"Blackbird Creek, South",WaDENE_WS299,Surface Water
NEwr_WS300,,,Fresh,Mission Creek,WaDENE_WS300,Surface Water
NEwr_WS301,,,Fresh,"Otter Creek, Trib. To",WaDENE_WS301,Surface Water
NEwr_WS302,,,Fresh,Oconee Drain,WaDENE_WS302,Surface Water
NEwr_WS303,,,Fresh,Moorehouse Creek,WaDENE_WS303,Surface Water
NEwr_WS304,,,Fresh,"Mud (beaver) Creek, Trib. To",WaDENE_WS304,Surface Water
NEwr_WS305,,,Fresh,"Oak Creek, Middle",WaDENE_WS305,Surface Water
NEwr_WS306,,,Fresh,"Logan Creek, Trib. To",WaDENE_WS306,Surface Water
NEwr_WS307,,,Fresh,"Nemaha River, Little, South Fork",WaDENE_WS307,Surface Water
NEwr_WS308,,,Fresh,Giles Creek,WaDENE_WS308,Surface Water
NEwr_WS309,,,Fresh,"Pleasant Run Creek, Trib. To",WaDENE_WS309,Surface Water
NEwr_WS310,,,Fresh,"Peanut Creek, Trib. To",WaDENE_WS310,Surface Water
NEwr_WS311,,,Fresh,"Niobrara River, Trib. To",WaDENE_WS311,Surface Water
NEwr_WS312,,,Fresh,"Coon Creek, South Branch",WaDENE_WS312,Surface Water
