SiteUUID,SiteNativeID,SiteName,USGSSiteID,SiteTypeCV,Longitude,Latitude,SitePoint,SiteNativeURL,Geometry,CoordinateMethodCV,CoordinateAccuracy,GNISCodeCV,EPSGCodeCV,NHDNetworkStatusCV,NHDProductCV,NHDUpdateDate,NHDReachCode,NHDMeasureNumber,StateCV,HUC8,HUC12,County
AZ_324134111412001,324134111412001,Unspecified,,GWSI,-111.68997570027594,32.69272860743792,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_353624113495101,353624113495101,Unspecified,,GWSI,-113.8312167941936,35.60667158550352,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_323556111275401,323556111275401,Unspecified,,GWSI,-111.46663036484745,32.5973263008965,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344649111460301,344649111460301,Unspecified,,GWSI,-111.76962263071154,34.78109895478966,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_312349109352501,312349109352501,Unspecified,,GWSI,-109.59103607254576,31.398046329459863,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_345322111590001,345322111590001,Unspecified,,GWSI,-111.98346919828396,34.889965933423795,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332603112401701,332603112401701,Unspecified,,GWSI,-112.67436392682139,33.43423262337678,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_325402111581601,325402111581601,Unspecified,,GWSI,-111.97110177073718,32.9002696672131,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320027110175601,320027110175601,Unspecified,,GWSI,-110.30188362492113,32.00802387606018,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_334744113331201,334744113331201,Unspecified,,GWSI,-113.55470785190955,33.7948426665636,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_335657113003301,335657113003301,Unspecified,,GWSI,-113.01018291133616,33.94930223658928,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_335626114000601,335626114000601,Unspecified,,GWSI,-114.00224273860145,33.941562303610404,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_314633109184001,314633109184001,Unspecified,,GWSI,-109.31149788686092,31.777486024943702,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_315332111010701,315332111010701,Unspecified,,GWSI,-111.01925454669009,31.893191155161983,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320302110392101,320302110392101,Unspecified,,GWSI,-110.65631662674339,32.05081667358208,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320811109082601,320811109082601,Unspecified,,GWSI,-109.14237220540471,32.13663444740331,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320332110195101,320332110195101,Unspecified,,GWSI,-110.3321058754552,32.058806209418925,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320320110191201,320320110191201,Unspecified,,GWSI,-110.32153289773503,32.05703597846051,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_312334111023401,312334111023401,Unspecified,,GWSI,-111.04297980198359,31.39274436275168,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332602111540901,332602111540901,Unspecified,,GWSI,-111.90378920525818,33.43392774966516,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_330039111223201,330039111223201,Unspecified,,GWSI,-111.37810100024335,33.01035152206171,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344913112015801,344913112015801,Unspecified,,GWSI,-112.03379703970087,33.82000312816402,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_315957110183301,315957110183301,Unspecified,,GWSI,-110.31040628878178,31.99887756253789,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343207111512201,343207111512201,Unspecified,,GWSI,-111.85788391342837,34.535699414665,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343714111495801,343714111495801,Unspecified,,GWSI,-111.82446712120363,34.61985763917592,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_315446111001101,315446111001101,Unspecified,,GWSI,-111.00447621942584,31.91334757435484,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_315424111001101,315424111001101,Unspecified,,GWSI,-111.00446952165767,31.906075889051635,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_315408111001101,315408111001101,Unspecified,,GWSI,-111.0044651147413,31.90242199940725,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_335157111584001,335157111584001,Unspecified,,GWSI,-111.97903409929354,33.86531781262236,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_314348109041301,314348109041301,Unspecified,,GWSI,-109.0716091913572,31.730657115754596,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321239109123801,321239109123801,Unspecified,,GWSI,-109.2118972893913,32.212913933717275,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320143109411101,320143109411101,Unspecified,,GWSI,-109.68792753048194,32.027966390852164,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343053112144001,343053112144001,Unspecified,,GWSI,-112.24556243799832,34.51627351616825,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332428111525601,332428111525601,Unspecified,,GWSI,-111.88209227598247,33.4084509973793,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_314602110533301,314602110533301,Unspecified,,GWSI,-110.8908841533659,31.767504741245368,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_334522112340701,334522112340701,Unspecified,,GWSI,-112.56941172265404,33.7559135263132,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_330154111180401,330154111180401,Unspecified,,GWSI,-111.30250703108007,33.03229652690146,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343137112155101,343137112155101,Unspecified,,GWSI,-112.26569367521779,34.52723004944366,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343220111501201,343220111501201,Unspecified,,GWSI,-111.83831305211302,34.539424409090664,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_323803110471401,323803110471401,Unspecified,,GWSI,-110.78779260474928,32.634413011175155,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_330616110451701,330616110451701,Unspecified,,GWSI,-110.75121168606309,33.103972797009796,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_325819111451901,325819111451901,Unspecified,,GWSI,-111.75573492934625,32.972050966882996,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_345622111445801,345622111445801,Unspecified,,GWSI,-111.74938801504184,34.938136645564526,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333038112330101,333038112330101,Unspecified,,INDEX,-112.5520290364704,33.761327714612946,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_345523113375501,345523113375501,Unspecified,,GWSI,-113.63146483928632,34.92310353890988,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_322326110583401,322326110583401,Unspecified,,GWSI,-110.97539563279352,32.3909034789177,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_334210113460201,334210113460201,Unspecified,,GWSI,-113.76826310555026,33.702802984962155,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_334822111515401,334822111515401,Unspecified,,AUTOMATED,-111.86623548599354,33.80561025945608,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333826111573201,333826111573201,Unspecified,,GWSI,-111.95905135317783,33.64135789397463,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_322527111112601,322527111112601,Unspecified,,GWSI,-111.19230436005863,32.42351521263148,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_325354113311301,325354113311301,Unspecified,,GWSI,-113.5190633538117,32.89938206184685,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_325355113310501,325355113310501,Unspecified,,GWSI,-113.5190633538117,32.89938206184685,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_325354113312001,325354113312001,Unspecified,,GWSI,-113.52122062603584,32.899356587939835,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_325355113305501,325355113305501,Unspecified,,GWSI,-113.51475093454764,32.89943285503206,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_312832110114901,312832110114901,Unspecified,,INDEX,-110.19723572405928,31.475597803731073,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332236112345501,332236112345501,Unspecified,,GWSI,-112.5826949890812,33.37672667768874,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_330118113072601,330118113072601,Unspecified,,GWSI,-113.12600054845495,33.02042095314755,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_325227111434701,325227111434701,Unspecified,,GWSI,-111.73042789461215,32.873241060499105,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_334759112033601,334759112033601,Unspecified,,GWSI,-112.05997264863657,33.80012035769389,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_313907111135401,313907111135401,Unspecified,,GWSI,-111.2330047566546,31.652386623067148,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_312922109452201,312922109452201,Unspecified,,GWSI,-109.7568293764728,31.48988743900777,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_334551113562201,334551113562201,Unspecified,,GWSI,-113.94313050570639,33.76526821710159,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_314752111023201,314752111023201,Unspecified,,GWSI,-111.04369888397952,31.79613508636402,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342034112054801,342034112054801,Unspecified,,GWSI,-112.09792589552593,34.343251779187575,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344006112321601,344006112321601,Unspecified,,GWSI,-112.5376365413433,34.66898288207434,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_324643113571601,324643113571601,Unspecified,,GWSI,-113.95490745309712,32.77997060150638,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_334030113442901,334030113442901,Unspecified,,GWSI,-113.74218153955232,33.67561776146188,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_334132113451101,334132113451101,Unspecified,,GWSI,-113.75291775541774,33.6919671397093,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320356110424001,320356110424001,Unspecified,,GWSI,-110.71141258111498,32.065091044755874,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320328110413501,320328110413501,Unspecified,,GWSI,-110.69440712344363,32.0581766699298,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320332110421201,320332110421201,Unspecified,,GWSI,-110.70502499410294,32.05821986731289,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320302110414701,320302110414701,Unspecified,,GWSI,-110.69652623361442,32.05100050356176,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_351252112100301,351252112100301,Unspecified,,GWSI,-112.16729503091999,35.214862188346345,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341933111001001,341933111001001,Unspecified,,GWSI,-111.0035795719719,34.32537612458735,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_345738112391501,345738112391501,Unspecified,,AUTOMATED,-112.65668590174958,34.963295785870876,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_345843112380201,345843112380201,Unspecified,,GWSI,-112.6347100002092,34.97794745977612,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_345927112364201,345927112364201,Unspecified,,GWSI,-112.61501760600778,34.992339462322,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_322101111025801,322101111025801,Unspecified,,GWSI,-111.05000644443263,32.350877551324295,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_314958110202801,314958110202801,Unspecified,,GWSI,-110.33598231416742,31.83368298747806,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343816109550401,343816109550401,Unspecified,,AUTOMATED,-109.91988692077766,34.63850273268463,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344148113595501,344148113595501,Unspecified,,GWSI,-113.99812006895904,34.69589368403938,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344451114070101,344451114070101,Unspecified,,GWSI,-114.11627054862852,34.746852639010115,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_331543111421001,331543111421001,Unspecified,,GWSI,-111.70446231057537,33.26241364884682,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332739112194101,332739112194101,Unspecified,,GWSI,-112.32916485988865,33.459652711809824,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333926113231401,333926113231401,Unspecified,,GWSI,-113.38829737568193,33.657713533420065,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342415111314001,342415111314001,Unspecified,,GWSI,-111.52303001173449,34.403421509097576,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_352117114010601,352117114010601,Unspecified,,GWSI,-114.02392812066384,35.354580876953946,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341559111162401,341559111162401,Unspecified,,GWSI,-111.27459563077532,34.26710678281719,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333915111534001,333915111534001,Unspecified,,GWSI,-111.89607020773859,33.654159367162634,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333928111534901,333928111534901,Unspecified,,GWSI,-111.89606403841802,33.65783014298015,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342408111303102,342408111303102,Unspecified,,GWSI,-111.5120915822558,34.40332349342731,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_322539111160801,322539111160801,Unspecified,,GWSI,-111.26886208610674,32.42701062824297,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_334559113382901,334559113382901,Unspecified,,GWSI,-113.64198447430135,33.76600178418924,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_322514110562201,322514110562201,Unspecified,,GWSI,-110.93895941796488,32.42114831231702,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_334024112372601,334024112372601,Unspecified,,GWSI,-112.62924490602681,33.67431948782745,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321312111143701,321312111143701,Unspecified,,GWSI,-111.24479871440879,32.21998438654418,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_351758114033501,351758114033501,Unspecified,,GWSI,-114.06096497958674,35.29929234872389,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_355301114050101,355301114050101,Unspecified,,GWSI,-114.08502846176846,35.88809439402295,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320553110513301,320553110513301,Unspecified,,GWSI,-110.8590256726319,32.09870339044394,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_351233114042701,351233114042701,Unspecified,,GWSI,-114.0683352327917,35.20257917899502,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_351745114033701,351745114033701,Unspecified,,GWSI,-114.06102033590982,35.295685869798746,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_334024112374601,334024112374601,Unspecified,,GWSI,-112.62494641613821,33.67430394895941,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_352727113491201,352727113491201,Unspecified,,GWSI,-113.818097979279,35.46718655247642,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_352845114203301,352845114203301,Unspecified,,GWSI,-114.34415439871833,35.47974477875467,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_312322110573701,312322110573701,Unspecified,,GWSI,-110.96097544842421,31.389289942794203,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_314959110202801,314959110202801,Unspecified,,GWSI,-110.34216276225595,31.8336158526211,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321008111140201,321008111140201,Unspecified,,GWSI,-111.23402098835804,32.16949340083463,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_334117112012601,334117112012601,Unspecified,,GWSI,-112.02571155736803,33.686828011265234,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_334117112013501,334117112013501,Unspecified,,GWSI,-112.02788868006637,33.686827956243604,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_353912114122201,353912114122201,Unspecified,,GWSI,-114.20642552114649,35.654174013417254,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341526111145801,341526111145801,Unspecified,,GWSI,-111.25557803777286,34.254449860884044,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341526111150401,341526111150401,Unspecified,,GWSI,-111.25554446915541,34.25807537194446,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332349112261701,332349112261701,Unspecified,,GWSI,-112.43872500656157,33.396444457182305,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333123112171101,333123112171101,Unspecified,,GWSI,-112.28658250715385,33.52331453688502,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333148112165701,333148112165701,Unspecified,,GWSI,-112.28434216569661,33.530408469202655,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333135112170601,333135112170601,Unspecified,,GWSI,-112.28655586201512,33.52682309639957,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332923112414801,332923112414801,Unspecified,,GWSI,-112.69799726663143,33.489309683183016,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332851112172301,332851112172301,Unspecified,,GWSI,-112.29090735291231,33.481657033571665,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343850113533401,343850113533401,Unspecified,,GWSI,-113.90826209705082,34.647055011872396,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_334049113562501,334049113562501,Unspecified,,GWSI,-113.9413129324455,33.679500307105144,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_334032113563101,334032113563101,Unspecified,,GWSI,-113.94343920407883,33.6758617564735,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344127113574401,344127113574401,Unspecified,,GWSI,-113.96313964246404,34.690593694807895,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342649112232601,342649112232601,Unspecified,,GWSI,-112.3942384984176,34.447037488173834,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_334434113360601,334434113360601,Unspecified,,GWSI,-113.60270467142382,33.742233075555575,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343310112140801,343310112140801,Unspecified,,GWSI,-112.23687424878702,34.552728883227786,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_314017109250301,314017109250301,Unspecified,,GWSI,-109.42021422820483,31.67252774847631,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344436112031401,344436112031401,Unspecified,,GWSI,-112.05698575842207,34.744316644226245,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332909112580401,332909112580401,Unspecified,,GWSI,-112.968254488465,33.48555423551862,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343702113595901,343702113595901,Unspecified,,GWSI,-114.00044322543346,34.61804950727894,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341402111191303,341402111191303,Unspecified,,GWSI,-111.32023927858278,34.232915112128204,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344544112033901,344544112033901,Unspecified,,GWSI,-112.06124989368313,34.762368186736126,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343928112213101,343928112213101,Unspecified,,GWSI,-112.3582932530306,34.656965700215814,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_323456110514001,323456110514001,Unspecified,,INDEX,-110.86167662979739,32.57078319753233,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_323416110513701,323416110513701,Unspecified,,GWSI,-110.86167662979739,32.57078319753233,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332918111590701,332918111590701,Unspecified,,INDEX,-111.98579791090934,33.48840116631825,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332815112184501,332815112184501,Unspecified,,GWSI,-112.31411791950634,33.470464304199524,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_334504112352101,334504112352101,Unspecified,,GWSI,-112.58686984524773,33.7504959482184,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342430111320301,342430111320301,Unspecified,,GWSI,-111.52740003141221,34.40524245799387,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_334537113463601,334537113463601,Unspecified,,GWSI,-113.65067626652942,33.760568247697066,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320111110463101,320111110463101,Unspecified,,GWSI,-110.77517191067649,32.020553640899564,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321442111152401,321442111152401,Unspecified,,GWSI,-111.25793447174615,32.24544384079885,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321109109085501,321109109085501,Unspecified,,GWSI,-109.14924185160402,32.18599977316224,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_354836114093001,354836114093001,Unspecified,,GWSI,-114.15986667148614,35.810069044321246,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_353942114131201,353942114131201,Unspecified,,GWSI,-114.21983505954506,35.66143991828885,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332846112410701,332846112410701,Unspecified,,GWSI,-112.68525609537751,33.48007773891826,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_334343112193101,334343112193101,Unspecified,,GWSI,-112.32618872941754,33.7291684739714,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_315815110144601,315815110144601,Unspecified,,GWSI,-110.24650134961026,31.966433701712138,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342416111311301,342416111311301,Unspecified,,GWSI,-111.52084998155154,34.405234447632274,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_355356114055501,355356114055501,Unspecified,,GWSI,-114.10067776025623,35.89898300279195,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_313533109301801,313533109301801,Unspecified,,AUTOMATED,-109.50450398170334,31.592292151344303,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_351021113591301,351021113591301,Unspecified,,GWSI,-113.98828439238838,35.171460223858546,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344216114014801,344216114014801,Unspecified,,GWSI,-114.02887790331978,34.704939031298316,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321117111120301,321117111120301,Unspecified,,GWSI,-111.20202794042929,32.18750138762641,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_353939114124501,353939114124501,Unspecified,,GWSI,-114.21315157495285,35.66142936978472,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_315626110283401,315626110283401,Unspecified,,GWSI,-110.47761505045231,31.941793027329076,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344519114282401,344519114282401,Unspecified,,GWSI,-114.47496315920782,34.75626863937364,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321859111155101,321859111155101,Unspecified,,GWSI,-111.26457726905774,32.316311021529756,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332539112192101,332539112192101,Unspecified,,GWSI,-112.32262095648973,33.426921391190184,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343815112301801,343815112301801,Unspecified,,GWSI,-112.50557365406203,34.63851849180008,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_354314114193801,354314114193801,Unspecified,,GWSI,-114.32850712837421,35.72128338465915,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344352114014701,344352114014701,Unspecified,,GWSI,-114.03109329920252,34.73033772510718,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_354208114282601,354208114282601,Unspecified,,GWSI,-114.47479479107639,35.70144625776533,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_354642114204501,354642114204501,Unspecified,,GWSI,-114.34638259475713,35.777522898083475,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_354645114200501,354645114200501,Unspecified,,GWSI,-114.33518561177917,35.7793391993989,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321149111123801,321149111123801,Unspecified,,GWSI,-111.21063753621635,32.19655396354246,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332135111332901,332135111332901,Unspecified,,GWSI,-111.55808210625433,33.36081370148502,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
