"Year","CategoryC","CategoryD","HR","CategoryA","KAcreFt"
2013,"Water from Refineries - Urban","SPL17C","South Coast","Urban",0
2013,"Water Transfers - Regional - Urban","SPL18C","South Coast","Urban",0
2013,"Inter-basin Water Transfers - Urban","SPL19C","South Coast","Urban",0
2013,"Local Supplies - Urban","SPL1C","South Coast","Urban",171.1
2013,"Return Flow from Other DAUCO within PA - Urban","SPL2A3","South Coast","Urban",245.5
2013,"Return Flow from Other PA - Urban","SPL2B3","South Coast","Urban",0
2013,"Return Flow from Other Region - Urban","SPL2C3","South Coast","Urban",0
2013,"Return Flow to Carryover Storage within DAU from Previous WY - Urban","SPL2D3","South Coast","Urban",0
2013,"Local Imports - Urban","SPL3C","South Coast","Urban",71.9
2013,"Groundwater Extraction - Unadjudicated - Urban","SPL4C","South Coast","Urban",324.3
2013,"Groundwater Extraction - Adjudicated - Urban","SPL5C","South Coast","Urban",856.2
2013,"Groundwater Extraction - Banked - Urban","SPL6C","South Coast","Urban",1
2013,"Total Developed Supply (TDS)","SPL23","South Coast","Water Supplies",4491.8
2013,"Total Return Flow and Reuse (TRFR)","SPL24","South Coast","Water Supplies",509.9
2013,"Total Supply and Retuse (TSR)","SPL25","South Coast","Water Supplies",5001.7
2013,"Total Reuse of Deep Percolation (TRDP)","SPL26","South Coast","Water Supplies",588.3
2013,"Total Net Supply (TNS)","SPL27","South Coast","Water Supplies",3903.5
2013,"Total Reuse (TR)","SPL28","South Coast","Water Supplies",1098.2
2013,"Desalination - Wild and Scenic Flows","SPL10C","South Coast","Wild and Scenic Rivers",0
2013,"Colorado River Deliveries - Wild and Scenic Flows","SPL11E","South Coast","Wild and Scenic Rivers",0
2013,"State Water Project Deliveries - Wild and Scenic Flows","SPL12E","South Coast","Wild and Scenic Rivers",0
2013,"Central Valley Project - Base Deliveries - Wild and Scenic Flows","SPL13E","South Coast","Wild and Scenic Rivers",0
2013,"Central Valley Project - Project Deliveries - Wild and Scenic Flows","SPL14E","South Coast","Wild and Scenic Rivers",0
2013,"Other Federal Deliveries - Wild and Scenic Flows","SPL15E","South Coast","Wild and Scenic Rivers",0
2013,"Ocean Desalination - Wild and Scenic Flows","SPL16E","South Coast","Wild and Scenic Rivers",0
2013,"Water from Refineries - Wild and Scenic Flows","SPL17E","South Coast","Wild and Scenic Rivers",0
2013,"Water Transfers - Regional - Wild and Scenic Flows","SPL18E","South Coast","Wild and Scenic Rivers",0
2013,"Inter-basin Water Transfers - Wild and Scenic Flows","SPL19E","South Coast","Wild and Scenic Rivers",0
2013,"Local Supplies - Wild and Scenic Flows","SPL1E","South Coast","Wild and Scenic Rivers",0
2013,"Return Flow from Other DAUCO within PA - Wild and Scenic Flows","SPL2A5","South Coast","Wild and Scenic Rivers",11.8
2013,"Return Flow from Other PA - Wild and Scenic Flows","SPL2B5","South Coast","Wild and Scenic Rivers",0
2013,"Return Flow from Other Region - Wild and Scenic Flows","SPL2C5","South Coast","Wild and Scenic Rivers",0
2013,"Local Imports - Wild and Scenic Flows","SPL3E","South Coast","Wild and Scenic Rivers",0
2013,"Groundwater Extraction - Unadjudicated - Wild and Scenic Flows","SPL4E","South Coast","Wild and Scenic Rivers",0
2013,"Groundwater Extraction - Adjudicated - Wild and Scenic Flows","SPL5E","South Coast","Wild and Scenic Rivers",0
2013,"Groundwater Extraction - Banked - Wild and Scenic Flows","SPL6E","South Coast","Wild and Scenic Rivers",0
2013,"Colorado River Deliveries - Agriculture","SPL11A","South Lahontan","Agriculture",0
2013,"State Water Project Deliveries - Agriculture","SPL12A","South Lahontan","Agriculture",0
2013,"Central Valley Project - Base Deliveries - Agriculture","SPL13A","South Lahontan","Agriculture",0
2013,"Central Valley Project - Project Deliveries - Agriculture","SPL14A","South Lahontan","Agriculture",0
2013,"Other Federal Deliveries - Agriculture","SPL15A","South Lahontan","Agriculture",0
2013,"Ocean Desalination - Agriculture","SPL16A","South Lahontan","Agriculture",0
2013,"Water from Refineries - Agriculture","SPL17A","South Lahontan","Agriculture",0
2013,"Water Transfers - Regional - Agriculture","SPL18A","South Lahontan","Agriculture",0
2013,"Inter-basin Water Transfers - Agriculture","SPL19A","South Lahontan","Agriculture",0
2013,"Local Supplies - Agriculture","SPL1A","South Lahontan","Agriculture",38.9
2013,"Return Flow from Other DAUCO within PA - Agriculture","SPL2A1","South Lahontan","Agriculture",41.3
2013,"Return Flow from Other PA - Agriculture","SPL2B1","South Lahontan","Agriculture",0
2013,"Return Flow from Other Region - Agriculture","SPL2C1","South Lahontan","Agriculture",0
2013,"Return Flow to Carryover Storage within DAU from Previous WY - Agriculture","SPL2D1","South Lahontan","Agriculture",0
2013,"Local Imports - Agriculture","SPL3A","South Lahontan","Agriculture",0
2013,"Groundwater Extraction - Unadjudicated - Agriculture","SPL4A","South Lahontan","Agriculture",267
2013,"Groundwater Extraction - Adjudicated - Agriculture","SPL5A","South Lahontan","Agriculture",91.1
2013,"Groundwater Extraction - Banked - Agriculture","SPL6A","South Lahontan","Agriculture",0
2013,"Desalination - Instream Flow Requirements","SPL10B","South Lahontan","Instream Flow Requirements",0
2013,"Colorado River Deliveries - Instream Flow Requirements","SPL11D","South Lahontan","Instream Flow Requirements",0
2013,"State Water Project Deliveries - Instream Flow Requirements","SPL12D","South Lahontan","Instream Flow Requirements",0
2013,"Central Valley Project - Base Deliveries - Instream Flow Requirements","SPL13D","South Lahontan","Instream Flow Requirements",0
2013,"Central Valley Project - Project Deliveries - Instream Flow Requirements","SPL14D","South Lahontan","Instream Flow Requirements",0
2013,"Other Federal Deliveries - Instream Flow Requirements","SPL15D","South Lahontan","Instream Flow Requirements",0
2013,"Ocean Desalination - Instream Flow Requirements","SPL16D","South Lahontan","Instream Flow Requirements",0
2013,"Water from Refineries - Instream Flow Requirements","SPL17D","South Lahontan","Instream Flow Requirements",0
2013,"Water Transfers - Regional - Instream Flow Requirements","SPL18D","South Lahontan","Instream Flow Requirements",0
2013,"Inter-basin Water Transfers - Instream Flow Requirements","SPL19D","South Lahontan","Instream Flow Requirements",0
2013,"Local Supplies - Instream Flow Requirements","SPL1D","South Lahontan","Instream Flow Requirements",47.9
2013,"Return Flow from Other DAUCO within PA - Instream Flow Requirements","SPL2A4","South Lahontan","Instream Flow Requirements",0
2013,"Return Flow from Other PA - Instream Flow Requirements","SPL2B4","South Lahontan","Instream Flow Requirements",0
2013,"Return Flow from Other Region - Instream Flow Requirements","SPL2C4","South Lahontan","Instream Flow Requirements",0
2013,"Local Imports - Instream Flow Requirements","SPL3D","South Lahontan","Instream Flow Requirements",0
2013,"Groundwater Extraction - Unadjudicated - Instream Flow Requirements","SPL4D","South Lahontan","Instream Flow Requirements",0
2013,"Groundwater Extraction - Adjudicated - Instream Flow Requirements","SPL5D","South Lahontan","Instream Flow Requirements",0
2013,"Groundwater Extraction - Banked - Instream Flow Requirements","SPL6D","South Lahontan","Instream Flow Requirements",0
2013,"Colorado River Deliveries - Managed Wetlands","SPL11B","South Lahontan","Managed Wetlands",0
2013,"State Water Project Deliveries - Managed Wetlands","SPL12B","South Lahontan","Managed Wetlands",0
2013,"Central Valley Project - Base Deliveries - Managed Wetlands","SPL13B","South Lahontan","Managed Wetlands",0
2013,"Central Valley Project - Project Deliveries - Managed Wetlands","SPL14B","South Lahontan","Managed Wetlands",0
2013,"Other Federal Deliveries - Managed Wetlands","SPL15B","South Lahontan","Managed Wetlands",0
2013,"Ocean Desalination - Managed Wetlands","SPL16B","South Lahontan","Managed Wetlands",0
2013,"Water from Refineries - Managed Wetlands","SPL17B","South Lahontan","Managed Wetlands",0
2013,"Water Transfers - Regional - Managed Wetlands","SPL18B","South Lahontan","Managed Wetlands",0
2013,"Inter-basin Water Transfers - Managed Wetlands","SPL19B","South Lahontan","Managed Wetlands",0
2013,"Local Supplies - Managed Wetlands","SPL1B","South Lahontan","Managed Wetlands",0
2013,"Return Flow from Other DAUCO within PA - Managed Wetlands","SPL2A2","South Lahontan","Managed Wetlands",0
2013,"Return Flow from Other PA - Managed Wetlands","SPL2B2","South Lahontan","Managed Wetlands",0
2013,"Return Flow from Other Region - Managed Wetlands","SPL2C2","South Lahontan","Managed Wetlands",0
2013,"Return Flow to Carryover Storage within DAU from Previous WY - Managed Wetlands","SPL2D2","South Lahontan","Managed Wetlands",0
2013,"Local Imports - Managed Wetlands","SPL3B","South Lahontan","Managed Wetlands",0
2013,"Groundwater Extraction - Unadjudicated - Managed Wetlands","SPL4B","South Lahontan","Managed Wetlands",0
2013,"Groundwater Extraction - Adjudicated - Managed Wetlands","SPL5B","South Lahontan","Managed Wetlands",0
2013,"Groundwater Extraction - Banked - Managed Wetlands","SPL6B","South Lahontan","Managed Wetlands",0
2013,"Desalination - Required Delta Outflow","SPL10D","South Lahontan","Required Delta Outflow",0
2013,"Colorado River Deliveries - Required Delta Outflow","SPL11F","South Lahontan","Required Delta Outflow",0
2013,"State Water Project Deliveries - Required Delta Outflow","SPL12F","South Lahontan","Required Delta Outflow",0
2013,"Central Valley Project - Base Deliveries - Required Delta Outflow","SPL13F","South Lahontan","Required Delta Outflow",0
2013,"Central Valley Project - Project Deliveries - Required Delta Outflow","SPL14F","South Lahontan","Required Delta Outflow",0
2013,"Other Federal Deliveries - Required Delta Outflow","SPL15F","South Lahontan","Required Delta Outflow",0
2013,"Ocean Desalination - Required Delta Outflow","SPL16F","South Lahontan","Required Delta Outflow",0
2013,"Water from Refineries - Required Delta Outflow","SPL17F","South Lahontan","Required Delta Outflow",0
2013,"Water Transfers - Regional - Required Delta Outflow","SPL18F","South Lahontan","Required Delta Outflow",0
2013,"Inter-basin Water Transfers - Required Delta Outflow","SPL19F","South Lahontan","Required Delta Outflow",0
2013,"Local Supplies - Required Delta Outflow","SPL1F","South Lahontan","Required Delta Outflow",0
2013,"Return Flow from Other DAUCO within PA - Required Delta Outflow","SPL2A6","South Lahontan","Required Delta Outflow",0
2013,"Return Flow from Other PA - Required Delta Outflow","SPL2B6","South Lahontan","Required Delta Outflow",0
2013,"Return Flow from Other Region - Required Delta Outflow","SPL2C6","South Lahontan","Required Delta Outflow",0
2013,"Local Imports - Required Delta Outflow","SPL3F","South Lahontan","Required Delta Outflow",0
2013,"Groundwater Extraction - Unadjudicated - Required Delta Outflow","SPL4F","South Lahontan","Required Delta Outflow",0
2013,"Groundwater Extraction - Adjudicated - Required Delta Outflow","SPL5F","South Lahontan","Required Delta Outflow",0
2013,"Groundwater Extraction - Banked - Required Delta Outflow","SPL6F","South Lahontan","Required Delta Outflow",0
2013,"Desalination - Urban","SPL10A","South Lahontan","Urban",0
2013,"Colorado River Deliveries - Urban","SPL11C","South Lahontan","Urban",0
2013,"State Water Project Deliveries - Urban","SPL12C","South Lahontan","Urban",70.9
2013,"Central Valley Project - Base Deliveries - Urban","SPL13C","South Lahontan","Urban",0
2013,"Central Valley Project - Project Deliveries - Urban","SPL14C","South Lahontan","Urban",0
2013,"Other Federal Deliveries - Urban","SPL15C","South Lahontan","Urban",0
2013,"Ocean Desalination - Urban","SPL16C","South Lahontan","Urban",0
2013,"Water from Refineries - Urban","SPL17C","South Lahontan","Urban",0
2013,"Water Transfers - Regional - Urban","SPL18C","South Lahontan","Urban",0
2013,"Inter-basin Water Transfers - Urban","SPL19C","South Lahontan","Urban",0
2013,"Local Supplies - Urban","SPL1C","South Lahontan","Urban",2.7
2013,"Return Flow from Other DAUCO within PA - Urban","SPL2A3","South Lahontan","Urban",15.3
2013,"Return Flow from Other PA - Urban","SPL2B3","South Lahontan","Urban",0
2013,"Return Flow from Other Region - Urban","SPL2C3","South Lahontan","Urban",0
2013,"Return Flow to Carryover Storage within DAU from Previous WY - Urban","SPL2D3","South Lahontan","Urban",0
2013,"Local Imports - Urban","SPL3C","South Lahontan","Urban",0
2013,"Groundwater Extraction - Unadjudicated - Urban","SPL4C","South Lahontan","Urban",52.1
2013,"Groundwater Extraction - Adjudicated - Urban","SPL5C","South Lahontan","Urban",85.8
2013,"Groundwater Extraction - Banked - Urban","SPL6C","South Lahontan","Urban",0
2013,"Total Developed Supply (TDS)","SPL23","South Lahontan","Water Supplies",656.4
2013,"Total Return Flow and Reuse (TRFR)","SPL24","South Lahontan","Water Supplies",98.9
2013,"Total Supply and Retuse (TSR)","SPL25","South Lahontan","Water Supplies",755.3
2013,"Total Reuse of Deep Percolation (TRDP)","SPL26","South Lahontan","Water Supplies",122.6
2013,"Total Net Supply (TNS)","SPL27","South Lahontan","Water Supplies",533.8
2013,"Total Reuse (TR)","SPL28","South Lahontan","Water Supplies",221.5
2013,"Desalination - Wild and Scenic Flows","SPL10C","South Lahontan","Wild and Scenic Rivers",0
2013,"Colorado River Deliveries - Wild and Scenic Flows","SPL11E","South Lahontan","Wild and Scenic Rivers",0
2013,"State Water Project Deliveries - Wild and Scenic Flows","SPL12E","South Lahontan","Wild and Scenic Rivers",0
2013,"Central Valley Project - Base Deliveries - Wild and Scenic Flows","SPL13E","South Lahontan","Wild and Scenic Rivers",0
2013,"Central Valley Project - Project Deliveries - Wild and Scenic Flows","SPL14E","South Lahontan","Wild and Scenic Rivers",0
2013,"Other Federal Deliveries - Wild and Scenic Flows","SPL15E","South Lahontan","Wild and Scenic Rivers",0
2013,"Ocean Desalination - Wild and Scenic Flows","SPL16E","South Lahontan","Wild and Scenic Rivers",0
2013,"Water from Refineries - Wild and Scenic Flows","SPL17E","South Lahontan","Wild and Scenic Rivers",0
2013,"Water Transfers - Regional - Wild and Scenic Flows","SPL18E","South Lahontan","Wild and Scenic Rivers",0
2013,"Inter-basin Water Transfers - Wild and Scenic Flows","SPL19E","South Lahontan","Wild and Scenic Rivers",0
2013,"Local Supplies - Wild and Scenic Flows","SPL1E","South Lahontan","Wild and Scenic Rivers",0
2013,"Return Flow from Other DAUCO within PA - Wild and Scenic Flows","SPL2A5","South Lahontan","Wild and Scenic Rivers",0.8
2013,"Return Flow from Other PA - Wild and Scenic Flows","SPL2B5","South Lahontan","Wild and Scenic Rivers",0
2013,"Return Flow from Other Region - Wild and Scenic Flows","SPL2C5","South Lahontan","Wild and Scenic Rivers",0
2013,"Local Imports - Wild and Scenic Flows","SPL3E","South Lahontan","Wild and Scenic Rivers",0
2013,"Groundwater Extraction - Unadjudicated - Wild and Scenic Flows","SPL4E","South Lahontan","Wild and Scenic Rivers",0
2013,"Groundwater Extraction - Adjudicated - Wild and Scenic Flows","SPL5E","South Lahontan","Wild and Scenic Rivers",0
2013,"Groundwater Extraction - Banked - Wild and Scenic Flows","SPL6E","South Lahontan","Wild and Scenic Rivers",0
2013,"Colorado River Deliveries - Agriculture","SPL11A","Tulare Lake","Agriculture",0
