WaterSourceUUID,Geometry,GNISFeatureNameCV,WaterQualityIndicatorCV,WaterSourceName,WaterSourceNativeID,WaterSourceTypeCV
NEwr_WS256,,,Fresh,Red Willow Creek,,Surface Water
NEwr_WS257,,,Fresh,Melbeta Creek,,Surface Water
NEwr_WS258,,,Fresh,Blue Creek,,Surface Water
NEwr_WS259,,,Fresh,Humbug Creek,,Surface Water
NEwr_WS260,,,Fresh,Soldier Creek,,Surface Water
NEwr_WS261,,,Fresh,Missouri River,,Surface Water
NEwr_WS262,,,Fresh,"Bazile Creek, West",,Surface Water
NEwr_WS263,,,Fresh,Golf Course Pond,,Surface Water
NEwr_WS264,,,Fresh,Looking Glass Creek,,Surface Water
NEwr_WS265,,,Fresh,"Larabee Creek, Trib. To",,Surface Water
NEwr_WS266,,,Fresh,"Plum Creek, Trib. To",,Surface Water
NEwr_WS267,,,Fresh,"Hay Springs Creek, Trib. To",,Surface Water
NEwr_WS268,,,Fresh,"White River, Trib. To",,Surface Water
NEwr_WS269,,,Fresh,"Blackbird Creek, South",,Surface Water
NEwr_WS270,,,Fresh,Mission Creek,,Surface Water
NEwr_WS271,,,Fresh,"Otter Creek, Trib. To",,Surface Water
NEwr_WS272,,,Fresh,Oconee Drain,,Surface Water
NEwr_WS273,,,Fresh,Moorehouse Creek,,Surface Water
NEwr_WS274,,,Fresh,"Mud (beaver) Creek, Trib. To",,Surface Water
NEwr_WS275,,,Fresh,"Oak Creek, Middle",,Surface Water
NEwr_WS276,,,Fresh,"Indian Creek, Big, Trib. To",,Surface Water
NEwr_WS277,,,Fresh,"Logan Creek, Trib. To",,Surface Water
NEwr_WS278,,,Fresh,"Nemaha River, Little, South Fork",,Surface Water
NEwr_WS279,,,Fresh,Giles Creek,,Surface Water
NEwr_WS280,,,Fresh,"Pleasant Run Creek, Trib. To",,Surface Water
NEwr_WS281,,,Fresh,"Peanut Creek, Trib. To",,Surface Water
NEwr_WS282,,,Fresh,"Niobrara River, Trib. To",,Surface Water
