,SiteUUID,SiteNativeID,SiteName,USGSSiteID,SiteTypeCV,Longitude,Latitude,SitePoint,SiteNativeURL,Geometry,CoordinateMethodCV,CoordinateAccuracy,GNISCodeCV,EPSGCodeCV,NHDNetworkStatusCV,NHDProductCV,NHDUpdateDate,NHDReachCode,NHDMeasureNumber,StateCV,HUC8,HUC12,County
24402,,44385.0,,,,,,,,,,,,,,,,,,,,,
24403,,13476.0,,,,,,,,,,,,,,,,,,,,,
24404,,38538.0,,,,,,,,,,,,,,,,,,,,,
24405,,39184.0,,,,,,,,,,,,,,,,,,,,,
24406,,15469.0,,,,,,,,,,,,,,,,,,,,,
24407,,1950.0,,,,,,,,,,,,,,,,,,,,,
24408,,7745.0,,,,,,,,,,,,,,,,,,,,,
24432,,26840.0,,,,,,,,,,,,,,,,,,,,,
24437,,21189.0,,,,,,,,,,,,,,,,,,,,,
24438,,7747.0,,,,,,,,,,,,,,,,,,,,,
24440,,30557.0,,,,,,,,,,,,,,,,,,,,,
24442,,4105.0,,,,,,,,,,,,,,,,,,,,,
24443,,45586.0,,,,,,,,,,,,,,,,,,,,,
24445,,9877.0,,,,,,,,,,,,,,,,,,,,,
24446,,13477.0,,,,,,,,,,,,,,,,,,,,,
24447,,15510.0,,,,,,,,,,,,,,,,,,,,,
24455,,9878.0,,,,,,,,,,,,,,,,,,,,,
24456,,1955.0,,,,,,,,,,,,,,,,,,,,,
24457,,4107.0,,,,,,,,,,,,,,,,,,,,,
24458,,24684.0,,,,,,,,,,,,,,,,,,,,,
24459,,44414.0,,,,,,,,,,,,,,,,,,,,,
24460,,26876.0,,,,,,,,,,,,,,,,,,,,,
24466,,44415.0,,,,,,,,,,,,,,,,,,,,,
24471,,26877.0,,,,,,,,,,,,,,,,,,,,,
24472,,38571.0,,,,,,,,,,,,,,,,,,,,,
24473,,42201.0,,,,,,,,,,,,,,,,,,,,,
24478,,30559.0,,,,,,,,,,,,,,,,,,,,,
24483,,38572.0,,,,,,,,,,,,,,,,,,,,,
24486,,38573.0,,,,,,,,,,,,,,,,,,,,,
24487,,19053.0,,,,,,,,,,,,,,,,,,,,,
24488,,38574.0,,,,,,,,,,,,,,,,,,,,,
24492,,42203.0,,,,,,,,,,,,,,,,,,,,,
24501,,4108.0,,,,,,,,,,,,,,,,,,,,,
24502,,1957.0,,,,,,,,,,,,,,,,,,,,,
24503,,4109.0,,,,,,,,,,,,,,,,,,,,,
24507,,1958.0,,,,,,,,,,,,,,,,,,,,,
24508,,4110.0,,,,,,,,,,,,,,,,,,,,,
24509,,10504.0,,,,,,,,,,,,,,,,,,,,,
24511,,30560.0,,,,,,,,,,,,,,,,,,,,,
24512,,24688.0,,,,,,,,,,,,,,,,,,,,,
24513,,13479.0,,,,,,,,,,,,,,,,,,,,,
24514,,19055.0,,,,,,,,,,,,,,,,,,,,,
24515,,30561.0,,,,,,,,,,,,,,,,,,,,,
24531,,32743.0,,,,,,,,,,,,,,,,,,,,,
24540,,26883.0,,,,,,,,,,,,,,,,,,,,,
24546,,44421.0,,,,,,,,,,,,,,,,,,,,,
24553,,27651.0,,,,,,,,,,,,,,,,,,,,,
24554,,16281.0,,,,,,,,,,,,,,,,,,,,,
24555,,39394.0,,,,,,,,,,,,,,,,,,,,,
24556,,27652.0,,,,,,,,,,,,,,,,,,,,,
24557,,10742.0,,,,,,,,,,,,,,,,,,,,,
24558,,4892.0,,,,,,,,,,,,,,,,,,,,,
24559,,10740.0,,,,,,,,,,,,,,,,,,,,,
24560,,10741.0,,,,,,,,,,,,,,,,,,,,,
24561,,45233.0,,,,,,,,,,,,,,,,,,,,,
24563,,22023.0,,,,,,,,,,,,,,,,,,,,,
24565,,16279.0,,,,,,,,,,,,,,,,,,,,,
24567,,22024.0,,,,,,,,,,,,,,,,,,,,,
24568,,10745.0,,,,,,,,,,,,,,,,,,,,,
24570,,4944.0,,,,,,,,,,,,,,,,,,,,,
24571,,22057.0,,,,,,,,,,,,,,,,,,,,,
24572,,39457.0,,,,,,,,,,,,,,,,,,,,,
24574,,27701.0,,,,,,,,,,,,,,,,,,,,,
24575,,45297.0,,,,,,,,,,,,,,,,,,,,,
24576,,16326.0,,,,,,,,,,,,,,,,,,,,,
24577,,33570.0,,,,,,,,,,,,,,,,,,,,,
24578,,27702.0,,,,,,,,,,,,,,,,,,,,,
24579,,45298.0,,,,,,,,,,,,,,,,,,,,,
24582,,16327.0,,,,,,,,,,,,,,,,,,,,,
24583,,22059.0,,,,,,,,,,,,,,,,,,,,,
24590,,22050.0,,,,,,,,,,,,,,,,,,,,,
24591,,4936.0,,,,,,,,,,,,,,,,,,,,,
24603,,22791.0,,,,,,,,,,,,,,,,,,,,,
24604,,46090.0,,,,,,,,,,,,,,,,,,,,,
24605,,11574.0,,,,,,,,,,,,,,,,,,,,,
24606,,16330.0,,,,,,,,,,,,,,,,,,,,,
24607,,16331.0,,,,,,,,,,,,,,,,,,,,,
24608,,39494.0,,,,,,,,,,,,,,,,,,,,,
24609,,22094.0,,,,,,,,,,,,,,,,,,,,,
24610,,22095.0,,,,,,,,,,,,,,,,,,,,,
24611,,45336.0,,,,,,,,,,,,,,,,,,,,,
24612,,27773.0,,,,,,,,,,,,,,,,,,,,,
24613,,39495.0,,,,,,,,,,,,,,,,,,,,,
24614,,10837.0,,,,,,,,,,,,,,,,,,,,,
24615,,4984.0,,,,,,,,,,,,,,,,,,,,,
24616,,4985.0,,,,,,,,,,,,,,,,,,,,,
24617,,33618.0,,,,,,,,,,,,,,,,,,,,,
24618,,4987.0,,,,,,,,,,,,,,,,,,,,,
24622,,16369.0,,,,,,,,,,,,,,,,,,,,,
24624,,16370.0,,,,,,,,,,,,,,,,,,,,,
24625,,4988.0,,,,,,,,,,,,,,,,,,,,,
24626,,22649.0,,,,,,,,,,,,,,,,,,,,,
24627,,27826.0,,,,,,,,,,,,,,,,,,,,,
24632,,16371.0,,,,,,,,,,,,,,,,,,,,,
24633,,39559.0,,,,,,,,,,,,,,,,,,,,,
24634,,33936.0,,,,,,,,,,,,,,,,,,,,,
24635,,39825.0,,,,,,,,,,,,,,,,,,,,,
24636,,16677.0,,,,,,,,,,,,,,,,,,,,,
24637,,40116.0,,,,,,,,,,,,,,,,,,,,,
24638,,28372.0,,,,,,,,,,,,,,,,,,,,,
24639,,28203.0,,,,,,,,,,,,,,,,,,,,,
24640,,11293.0,,,,,,,,,,,,,,,,,,,,,
24642,,16742.0,,,,,,,,,,,,,,,,,,,,,
24643,,5583.0,,,,,,,,,,,,,,,,,,,,,
24644,,11434.0,,,,,,,,,,,,,,,,,,,,,
24645,,51223.0,,,,,,,,,,,,,,,,,,,,,
24646,,28364.0,,,,,,,,,,,,,,,,,,,,,
24647,,16976.0,,,,,,,,,,,,,,,,,,,,,
24650,,11433.0,,,,,,,,,,,,,,,,,,,,,
24651,,22692.0,,,,,,,,,,,,,,,,,,,,,
24652,,22693.0,,,,,,,,,,,,,,,,,,,,,
24653,,40154.0,,,,,,,,,,,,,,,,,,,,,
24655,,22749.0,,,,,,,,,,,,,,,,,,,,,
24656,,5683.0,,,,,,,,,,,,,,,,,,,,,
24657,,17099.0,,,,,,,,,,,,,,,,,,,,,
24660,,16341.0,,,,,,,,,,,,,,,,,,,,,
24673,,39574.0,,,,,,,,,,,,,,,,,,,,,
24674,,39575.0,,,,,,,,,,,,,,,,,,,,,
24675,,5051.0,,,,,,,,,,,,,,,,,,,,,
24678,,33735.0,,,,,,,,,,,,,,,,,,,,,
24679,,22201.0,,,,,,,,,,,,,,,,,,,,,
24680,,16489.0,,,,,,,,,,,,,,,,,,,,,
24695,,33785.0,,,,,,,,,,,,,,,,,,,,,
24696,,22253.0,,,,,,,,,,,,,,,,,,,,,
24699,,10978.0,,,,,,,,,,,,,,,,,,,,,
24700,,16560.0,,,,,,,,,,,,,,,,,,,,,
24705,,27933.0,,,,,,,,,,,,,,,,,,,,,
24706,,39688.0,,,,,,,,,,,,,,,,,,,,,
24707,,16562.0,,,,,,,,,,,,,,,,,,,,,
24708,,5146.0,,,,,,,,,,,,,,,,,,,,,
24709,,39689.0,,,,,,,,,,,,,,,,,,,,,
24710,,45514.0,,,,,,,,,,,,,,,,,,,,,
24711,,33786.0,,,,,,,,,,,,,,,,,,,,,
24712,,10980.0,,,,,,,,,,,,,,,,,,,,,
24713,,45515.0,,,,,,,,,,,,,,,,,,,,,
24714,,5147.0,,,,,,,,,,,,,,,,,,,,,
24715,,16563.0,,,,,,,,,,,,,,,,,,,,,
24716,,45516.0,,,,,,,,,,,,,,,,,,,,,
24717,,22254.0,,,,,,,,,,,,,,,,,,,,,
24718,,16564.0,,,,,,,,,,,,,,,,,,,,,
24720,,39690.0,,,,,,,,,,,,,,,,,,,,,
24721,,16565.0,,,,,,,,,,,,,,,,,,,,,
24725,,45517.0,,,,,,,,,,,,,,,,,,,,,
24726,,10981.0,,,,,,,,,,,,,,,,,,,,,
24734,,33893.0,,,,,,,,,,,,,,,,,,,,,
24735,,11145.0,,,,,,,,,,,,,,,,,,,,,
24736,,45716.0,,,,,,,,,,,,,,,,,,,,,
24737,,22474.0,,,,,,,,,,,,,,,,,,,,,
24740,,28173.0,,,,,,,,,,,,,,,,,,,,,
24741,,16804.0,,,,,,,,,,,,,,,,,,,,,
24748,,,,,,,,,,,,,,,,,,,,,,,
24757,,22519.0,,,,,,,,,,,,,,,,,,,,,
24758,,22520.0,,,,,,,,,,,,,,,,,,,,,
24759,,34082.0,,,,,,,,,,,,,,,,,,,,,
24760,,28274.0,,,,,,,,,,,,,,,,,,,,,
24761,,28426.0,,,,,,,,,,,,,,,,,,,,,
24765,,17037.0,,,,,,,,,,,,,,,,,,,,,
24766,,17038.0,,,,,,,,,,,,,,,,,,,,,
24769,,28433.0,,,,,,,,,,,,,,,,,,,,,
24770,,22704.0,,,,,,,,,,,,,,,,,,,,,
24775,,28438.0,,,,,,,,,,,,,,,,,,,,,
24776,,34244.0,,,,,,,,,,,,,,,,,,,,,
24777,,17047.0,,,,,,,,,,,,,,,,,,,,,
24778,,34245.0,,,,,,,,,,,,,,,,,,,,,
24779,,11501.0,,,,,,,,,,,,,,,,,,,,,
24780,,40172.0,,,,,,,,,,,,,,,,,,,,,
24785,,46055.0,,,,,,,,,,,,,,,,,,,,,
24787,,5688.0,,,,,,,,,,,,,,,,,,,,,
24788,,45441.0,,,,,,,,,,,,,,,,,,,,,
24789,,16449.0,,,,,,,,,,,,,,,,,,,,,
24790,,10914.0,,,,,,,,,,,,,,,,,,,,,
24791,,39635.0,,,,,,,,,,,,,,,,,,,,,
24792,,39643.0,,,,,,,,,,,,,,,,,,,,,
24793,,22210.0,,,,,,,,,,,,,,,,,,,,,
24794,,39644.0,,,,,,,,,,,,,,,,,,,,,
24799,,27940.0,,,,,,,,,,,,,,,,,,,,,
24801,,22397.0,,,,,,,,,,,,,,,,,,,,,
24802,,28078.0,,,,,,,,,,,,,,,,,,,,,
24806,,,,,,,,,,,,,,,,,,,,,,,
24816,,16708.0,,,,,,,,,,,,,,,,,,,,,
24817,,28090.0,,,,,,,,,,,,,,,,,,,,,
24826,,40231.0,,,,,,,,,,,,,,,,,,,,,
24827,,17146.0,,,,,,,,,,,,,,,,,,,,,
24828,,28537.0,,,,,,,,,,,,,,,,,,,,,
24831,,46167.0,,,,,,,,,,,,,,,,,,,,,
24832,,17173.0,,,,,,,,,,,,,,,,,,,,,
24833,,28552.0,,,,,,,,,,,,,,,,,,,,,
24834,,34367.0,,,,,,,,,,,,,,,,,,,,,
24837,,11601.0,,,,,,,,,,,,,,,,,,,,,
24848,,46189.0,,,,,,,,,,,,,,,,,,,,,
24855,,13481.0,,,,,,,,,,,,,,,,,,,,,
24856,,32745.0,,,,,,,,,,,,,,,,,,,,,
24857,,24691.0,,,,,,,,,,,,,,,,,,,,,
24862,,7756.0,,,,,,,,,,,,,,,,,,,,,
24866,,38581.0,,,,,,,,,,,,,,,,,,,,,
24870,,9881.0,,,,,,,,,,,,,,,,,,,,,
24871,,9882.0,,,,,,,,,,,,,,,,,,,,,
24880,,21243.0,,,,,,,,,,,,,,,,,,,,,
24881,,30567.0,,,,,,,,,,,,,,,,,,,,,
24888,,15521.0,,,,,,,,,,,,,,,,,,,,,
24890,,32749.0,,,,,,,,,,,,,,,,,,,,,
24896,,36456.0,,,,,,,,,,,,,,,,,,,,,
24897,,44426.0,,,,,,,,,,,,,,,,,,,,,
24901,,36457.0,,,,,,,,,,,,,,,,,,,,,
24936,,42245.0,,,,,,,,,,,,,,,,,,,,,
24941,,7798.0,,,,,,,,,,,,,,,,,,,,,
24951,,42246.0,,,,,,,,,,,,,,,,,,,,,
24952,,26930.0,,,,,,,,,,,,,,,,,,,,,
24959,,38617.0,,,,,,,,,,,,,,,,,,,,,
24960,,42247.0,,,,,,,,,,,,,,,,,,,,,
24963,,1996.0,,,,,,,,,,,,,,,,,,,,,
24969,,38619.0,,,,,,,,,,,,,,,,,,,,,
24978,,21280.0,,,,,,,,,,,,,,,,,,,,,
24981,,9926.0,,,,,,,,,,,,,,,,,,,,,
24983,,38621.0,,,,,,,,,,,,,,,,,,,,,
24989,,30611.0,,,,,,,,,,,,,,,,,,,,,
24990,,44463.0,,,,,,,,,,,,,,,,,,,,,
25002,,26934.0,,,,,,,,,,,,,,,,,,,,,
25003,,32793.0,,,,,,,,,,,,,,,,,,,,,
25005,,15550.0,,,,,,,,,,,,,,,,,,,,,
25006,,30615.0,,,,,,,,,,,,,,,,,,,,,
25007,,26935.0,,,,,,,,,,,,,,,,,,,,,
25008,,44466.0,,,,,,,,,,,,,,,,,,,,,
25009,,24722.0,,,,,,,,,,,,,,,,,,,,,
25010,,9928.0,,,,,,,,,,,,,,,,,,,,,
25011,,45016.0,,,,,,,,,,,,,,,,,,,,,
25012,,4147.0,,,,,,,,,,,,,,,,,,,,,
25013,,7800.0,,,,,,,,,,,,,,,,,,,,,
25014,,7801.0,,,,,,,,,,,,,,,,,,,,,
25015,,7802.0,,,,,,,,,,,,,,,,,,,,,
25016,,1998.0,,,,,,,,,,,,,,,,,,,,,
25017,,1999.0,,,,,,,,,,,,,,,,,,,,,
25018,,30616.0,,,,,,,,,,,,,,,,,,,,,
25019,,7803.0,,,,,,,,,,,,,,,,,,,,,
25020,,2000.0,,,,,,,,,,,,,,,,,,,,,
25023,,36490.0,,,,,,,,,,,,,,,,,,,,,
25024,,44467.0,,,,,,,,,,,,,,,,,,,,,
25027,,24724.0,,,,,,,,,,,,,,,,,,,,,
25028,,4148.0,,,,,,,,,,,,,,,,,,,,,
25038,,15552.0,,,,,,,,,,,,,,,,,,,,,
25039,,13515.0,,,,,,,,,,,,,,,,,,,,,
25040,,44469.0,,,,,,,,,,,,,,,,,,,,,
25041,,39188.0,,,,,,,,,,,,,,,,,,,,,
25042,,38624.0,,,,,,,,,,,,,,,,,,,,,
25043,,32794.0,,,,,,,,,,,,,,,,,,,,,
25044,,2002.0,,,,,,,,,,,,,,,,,,,,,
25045,,32795.0,,,,,,,,,,,,,,,,,,,,,
25046,,24725.0,,,,,,,,,,,,,,,,,,,,,
25047,,32796.0,,,,,,,,,,,,,,,,,,,,,
25048,,4150.0,,,,,,,,,,,,,,,,,,,,,
25049,,2003.0,,,,,,,,,,,,,,,,,,,,,
25060,,15553.0,,,,,,,,,,,,,,,,,,,,,
25065,,9932.0,,,,,,,,,,,,,,,,,,,,,
25071,,38625.0,,,,,,,,,,,,,,,,,,,,,
25072,,38626.0,,,,,,,,,,,,,,,,,,,,,
25073,,24727.0,,,,,,,,,,,,,,,,,,,,,
25074,,38627.0,,,,,,,,,,,,,,,,,,,,,
25075,,30619.0,,,,,,,,,,,,,,,,,,,,,
25084,,15554.0,,,,,,,,,,,,,,,,,,,,,
25097,,30622.0,,,,,,,,,,,,,,,,,,,,,
25098,,4158.0,,,,,,,,,,,,,,,,,,,,,
25105,,4160.0,,,,,,,,,,,,,,,,,,,,,
25106,,38673.0,,,,,,,,,,,,,,,,,,,,,
25111,,32818.0,,,,,,,,,,,,,,,,,,,,,
25112,,19102.0,,,,,,,,,,,,,,,,,,,,,
25113,,32819.0,,,,,,,,,,,,,,,,,,,,,
25116,,30623.0,,,,,,,,,,,,,,,,,,,,,
25128,,36519.0,,,,,,,,,,,,,,,,,,,,,
25129,,15588.0,,,,,,,,,,,,,,,,,,,,,
25130,,7848.0,,,,,,,,,,,,,,,,,,,,,
25131,,44509.0,,,,,,,,,,,,,,,,,,,,,
25132,,30662.0,,,,,,,,,,,,,,,,,,,,,
25136,,21318.0,,,,,,,,,,,,,,,,,,,,,
25137,,24755.0,,,,,,,,,,,,,,,,,,,,,
25138,,15589.0,,,,,,,,,,,,,,,,,,,,,
25139,,21319.0,,,,,,,,,,,,,,,,,,,,,
25140,,2049.0,,,,,,,,,,,,,,,,,,,,,
25141,,38674.0,,,,,,,,,,,,,,,,,,,,,
25142,,24756.0,,,,,,,,,,,,,,,,,,,,,
25143,,32823.0,,,,,,,,,,,,,,,,,,,,,
25144,,4685.0,,,,,,,,,,,,,,,,,,,,,
25145,,38675.0,,,,,,,,,,,,,,,,,,,,,
25146,,4188.0,,,,,,,,,,,,,,,,,,,,,
25147,,7849.0,,,,,,,,,,,,,,,,,,,,,
25148,,38676.0,,,,,,,,,,,,,,,,,,,,,
25149,,13543.0,,,,,,,,,,,,,,,,,,,,,
25150,,21320.0,,,,,,,,,,,,,,,,,,,,,
25151,,21321.0,,,,,,,,,,,,,,,,,,,,,
25152,,2050.0,,,,,,,,,,,,,,,,,,,,,
25153,,38677.0,,,,,,,,,,,,,,,,,,,,,
25154,,30663.0,,,,,,,,,,,,,,,,,,,,,
25155,,44510.0,,,,,,,,,,,,,,,,,,,,,
25157,,42280.0,,,,,,,,,,,,,,,,,,,,,
25159,,24757.0,,,,,,,,,,,,,,,,,,,,,
25172,,27924.0,,,,,,,,,,,,,,,,,,,,,
25176,,,,,,,,,,,,,,,,,,,,,,,
25178,,26973.0,,,,,,,,,,,,,,,,,,,,,
25179,,30664.0,,,,,,,,,,,,,,,,,,,,,
25181,,9968.0,,,,,,,,,,,,,,,,,,,,,
25182,,36521.0,,,,,,,,,,,,,,,,,,,,,
25184,,30665.0,,,,,,,,,,,,,,,,,,,,,
25191,,9970.0,,,,,,,,,,,,,,,,,,,,,
25192,,19141.0,,,,,,,,,,,,,,,,,,,,,
25198,,9971.0,,,,,,,,,,,,,,,,,,,,,
25199,,13546.0,,,,,,,,,,,,,,,,,,,,,
25200,,38680.0,,,,,,,,,,,,,,,,,,,,,
25201,,30666.0,,,,,,,,,,,,,,,,,,,,,
25202,,9972.0,,,,,,,,,,,,,,,,,,,,,
25203,,15592.0,,,,,,,,,,,,,,,,,,,,,
25204,,42281.0,,,,,,,,,,,,,,,,,,,,,
25205,,32826.0,,,,,,,,,,,,,,,,,,,,,
25206,,7851.0,,,,,,,,,,,,,,,,,,,,,
25207,,15593.0,,,,,,,,,,,,,,,,,,,,,
25208,,7852.0,,,,,,,,,,,,,,,,,,,,,
25209,,38681.0,,,,,,,,,,,,,,,,,,,,,
25210,,38682.0,,,,,,,,,,,,,,,,,,,,,
25211,,2053.0,,,,,,,,,,,,,,,,,,,,,
25212,,21327.0,,,,,,,,,,,,,,,,,,,,,
25213,,7853.0,,,,,,,,,,,,,,,,,,,,,
25214,,26975.0,,,,,,,,,,,,,,,,,,,,,
25215,,32827.0,,,,,,,,,,,,,,,,,,,,,
25216,,7854.0,,,,,,,,,,,,,,,,,,,,,
25217,,26976.0,,,,,,,,,,,,,,,,,,,,,
25218,,2054.0,,,,,,,,,,,,,,,,,,,,,
25219,,44512.0,,,,,,,,,,,,,,,,,,,,,
25220,,26977.0,,,,,,,,,,,,,,,,,,,,,
25221,,42282.0,,,,,,,,,,,,,,,,,,,,,
25222,,44513.0,,,,,,,,,,,,,,,,,,,,,
25224,,38683.0,,,,,,,,,,,,,,,,,,,,,
25227,,2055.0,,,,,,,,,,,,,,,,,,,,,
25229,,24761.0,,,,,,,,,,,,,,,,,,,,,
25230,,42284.0,,,,,,,,,,,,,,,,,,,,,
25231,,24762.0,,,,,,,,,,,,,,,,,,,,,
25232,,7855.0,,,,,,,,,,,,,,,,,,,,,
25233,,2056.0,,,,,,,,,,,,,,,,,,,,,
25236,,26978.0,,,,,,,,,,,,,,,,,,,,,
25238,,4190.0,,,,,,,,,,,,,,,,,,,,,
25247,,38685.0,,,,,,,,,,,,,,,,,,,,,
25252,,21329.0,,,,,,,,,,,,,,,,,,,,,
25267,,26979.0,,,,,,,,,,,,,,,,,,,,,
25272,,4195.0,,,,,,,,,,,,,,,,,,,,,
25273,,36526.0,,,,,,,,,,,,,,,,,,,,,
25275,,7858.0,,,,,,,,,,,,,,,,,,,,,
25276,,4196.0,,,,,,,,,,,,,,,,,,,,,
25278,,7859.0,,,,,,,,,,,,,,,,,,,,,
25279,,4197.0,,,,,,,,,,,,,,,,,,,,,
25280,,19143.0,,,,,,,,,,,,,,,,,,,,,
25281,,44516.0,,,,,,,,,,,,,,,,,,,,,
25282,,4198.0,,,,,,,,,,,,,,,,,,,,,
25283,,15596.0,,,,,,,,,,,,,,,,,,,,,
25284,,24765.0,,,,,,,,,,,,,,,,,,,,,
25285,,21330.0,,,,,,,,,,,,,,,,,,,,,
25286,,30671.0,,,,,,,,,,,,,,,,,,,,,
25287,,26980.0,,,,,,,,,,,,,,,,,,,,,
25288,,32831.0,,,,,,,,,,,,,,,,,,,,,
25289,,24766.0,,,,,,,,,,,,,,,,,,,,,
25290,,38686.0,,,,,,,,,,,,,,,,,,,,,
25291,,2057.0,,,,,,,,,,,,,,,,,,,,,
25292,,15597.0,,,,,,,,,,,,,,,,,,,,,
25293,,38687.0,,,,,,,,,,,,,,,,,,,,,
25294,,19144.0,,,,,,,,,,,,,,,,,,,,,
25295,,15598.0,,,,,,,,,,,,,,,,,,,,,
25296,,7860.0,,,,,,,,,,,,,,,,,,,,,
25297,,15599.0,,,,,,,,,,,,,,,,,,,,,
25298,,2058.0,,,,,,,,,,,,,,,,,,,,,
25299,,38688.0,,,,,,,,,,,,,,,,,,,,,
25300,,44554.0,,,,,,,,,,,,,,,,,,,,,
25304,,15634.0,,,,,,,,,,,,,,,,,,,,,
25305,,38713.0,,,,,,,,,,,,,,,,,,,,,
25307,,44555.0,,,,,,,,,,,,,,,,,,,,,
25319,,10015.0,,,,,,,,,,,,,,,,,,,,,
25320,,19147.0,,,,,,,,,,,,,,,,,,,,,
25327,,36527.0,,,,,,,,,,,,,,,,,,,,,
25328,,19148.0,,,,,,,,,,,,,,,,,,,,,
25331,,30673.0,,,,,,,,,,,,,,,,,,,,,
25337,,42286.0,,,,,,,,,,,,,,,,,,,,,
25338,,7882.0,,,,,,,,,,,,,,,,,,,,,
25339,,21371.0,,,,,,,,,,,,,,,,,,,,,
25341,,32869.0,,,,,,,,,,,,,,,,,,,,,
25359,,30706.0,,,,,,,,,,,,,,,,,,,,,
25360,,15637.0,,,,,,,,,,,,,,,,,,,,,
25361,,42319.0,,,,,,,,,,,,,,,,,,,,,
25363,,15638.0,,,,,,,,,,,,,,,,,,,,,
25367,,4229.0,,,,,,,,,,,,,,,,,,,,,
25368,,10016.0,,,,,,,,,,,,,,,,,,,,,
25375,,24805.0,,,,,,,,,,,,,,,,,,,,,
25377,,24806.0,,,,,,,,,,,,,,,,,,,,,
25385,,39678.0,,,,,,,,,,,,,,,,,,,,,
25392,,7887.0,,,,,,,,,,,,,,,,,,,,,
25399,,10020.0,,,,,,,,,,,,,,,,,,,,,
25417,,19184.0,,,,,,,,,,,,,,,,,,,,,
25418,,32875.0,,,,,,,,,,,,,,,,,,,,,
25420,,38719.0,,,,,,,,,,,,,,,,,,,,,
25421,,42323.0,,,,,,,,,,,,,,,,,,,,,
25429,,27458.0,,,,,,,,,,,,,,,,,,,,,
25430,,4232.0,,,,,,,,,,,,,,,,,,,,,
25431,,2105.0,,,,,,,,,,,,,,,,,,,,,
25432,,10024.0,,,,,,,,,,,,,,,,,,,,,
25433,,24808.0,,,,,,,,,,,,,,,,,,,,,
25434,,19185.0,,,,,,,,,,,,,,,,,,,,,
25435,,30709.0,,,,,,,,,,,,,,,,,,,,,
25437,,42324.0,,,,,,,,,,,,,,,,,,,,,
25439,,30710.0,,,,,,,,,,,,,,,,,,,,,
25442,,30711.0,,,,,,,,,,,,,,,,,,,,,
25448,,15645.0,,,,,,,,,,,,,,,,,,,,,
25451,,15647.0,,,,,,,,,,,,,,,,,,,,,
25453,,10025.0,,,,,,,,,,,,,,,,,,,,,
25460,,32876.0,,,,,,,,,,,,,,,,,,,,,
25463,,32877.0,,,,,,,,,,,,,,,,,,,,,
25469,,24810.0,,,,,,,,,,,,,,,,,,,,,
25470,,44564.0,,,,,,,,,,,,,,,,,,,,,
25492,,4234.0,,,,,,,,,,,,,,,,,,,,,
25497,,38765.0,,,,,,,,,,,,,,,,,,,,,
25502,,21418.0,,,,,,,,,,,,,,,,,,,,,
25505,,7895.0,,,,,,,,,,,,,,,,,,,,,
25506,,15678.0,,,,,,,,,,,,,,,,,,,,,
25515,,36574.0,,,,,,,,,,,,,,,,,,,,,
25516,,15679.0,,,,,,,,,,,,,,,,,,,,,
25533,,44602.0,,,,,,,,,,,,,,,,,,,,,
25534,,27459.0,,,,,,,,,,,,,,,,,,,,,
25535,,15681.0,,,,,,,,,,,,,,,,,,,,,
25537,,13588.0,,,,,,,,,,,,,,,,,,,,,
25548,,42330.0,,,,,,,,,,,,,,,,,,,,,
25560,,7930.0,,,,,,,,,,,,,,,,,,,,,
25563,,38768.0,,,,,,,,,,,,,,,,,,,,,
25564,,27460.0,,,,,,,,,,,,,,,,,,,,,
25565,,44604.0,,,,,,,,,,,,,,,,,,,,,
25578,,15683.0,,,,,,,,,,,,,,,,,,,,,
25579,,19223.0,,,,,,,,,,,,,,,,,,,,,
25581,,42365.0,,,,,,,,,,,,,,,,,,,,,
25600,,24854.0,,,,,,,,,,,,,,,,,,,,,
25602,,30748.0,,,,,,,,,,,,,,,,,,,,,
25608,,32912.0,,,,,,,,,,,,,,,,,,,,,
25609,,38772.0,,,,,,,,,,,,,,,,,,,,,
25611,,44605.0,,,,,,,,,,,,,,,,,,,,,
25612,,19224.0,,,,,,,,,,,,,,,,,,,,,
25627,,36606.0,,,,,,,,,,,,,,,,,,,,,
25632,,38774.0,,,,,,,,,,,,,,,,,,,,,
25656,,2149.0,,,,,,,,,,,,,,,,,,,,,
25657,,24858.0,,,,,,,,,,,,,,,,,,,,,
25672,,2152.0,,,,,,,,,,,,,,,,,,,,,
25674,,13620.0,,,,,,,,,,,,,,,,,,,,,
25684,,7935.0,,,,,,,,,,,,,,,,,,,,,
25700,,26345.0,,,,,,,,,,,,,,,,,,,,,
25708,,2154.0,,,,,,,,,,,,,,,,,,,,,
25718,,42376.0,,,,,,,,,,,,,,,,,,,,,
25720,,30756.0,,,,,,,,,,,,,,,,,,,,,
25725,,7939.0,,,,,,,,,,,,,,,,,,,,,
25739,,30757.0,,,,,,,,,,,,,,,,,,,,,
25765,,13628.0,,,,,,,,,,,,,,,,,,,,,
25777,,2158.0,,,,,,,,,,,,,,,,,,,,,
25778,,43915.0,,,,,,,,,,,,,,,,,,,,,
25781,,26351.0,,,,,,,,,,,,,,,,,,,,,
25784,,36614.0,,,,,,,,,,,,,,,,,,,,,
25790,,32267.0,,,,,,,,,,,,,,,,,,,,,
25799,,42414.0,,,,,,,,,,,,,,,,,,,,,
25807,,32269.0,,,,,,,,,,,,,,,,,,,,,
25808,,36649.0,,,,,,,,,,,,,,,,,,,,,
25811,,19265.0,,,,,,,,,,,,,,,,,,,,,
25812,,43916.0,,,,,,,,,,,,,,,,,,,,,
25813,,24901.0,,,,,,,,,,,,,,,,,,,,,
