in_MethodTypeCV,in_VariableSpecificCV,in_WaterSourceTypeCV,in_ReportingUnitName,in_ReportingUnitNativeID,in_ReportingUnitTypeCV,in_ReportYearCV,in_Amount,in_WaterSourceNativeID
Modeled,Annual Groundwater Demand,Groundwater,Republican River,1110,Subbasin,2006,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Republican River,1110,Subbasin,2007,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Republican River,1110,Subbasin,2008,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Republican River,1110,Subbasin,2009,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Republican River,1110,Subbasin,2010,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Republican River,1110,Subbasin,2011,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Republican River,1110,Subbasin,2012,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Rock Creek,1111,Subbasin,1988,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Rock Creek,1111,Subbasin,1989,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Rock Creek,1111,Subbasin,1990,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Rock Creek,1111,Subbasin,1991,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Rock Creek,1111,Subbasin,1992,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Rock Creek,1111,Subbasin,1993,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Rock Creek,1111,Subbasin,1994,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Rock Creek,1111,Subbasin,1995,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Rock Creek,1111,Subbasin,1996,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Rock Creek,1111,Subbasin,1997,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Rock Creek,1111,Subbasin,1998,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Rock Creek,1111,Subbasin,1999,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Rock Creek,1111,Subbasin,2000,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Rock Creek,1111,Subbasin,2001,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Rock Creek,1111,Subbasin,2002,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Rock Creek,1111,Subbasin,2003,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Rock Creek,1111,Subbasin,2004,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Rock Creek,1111,Subbasin,2005,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Rock Creek,1111,Subbasin,2006,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Rock Creek,1111,Subbasin,2007,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Rock Creek,1111,Subbasin,2008,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Rock Creek,1111,Subbasin,2009,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Rock Creek,1111,Subbasin,2010,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Rock Creek,1111,Subbasin,2011,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Rock Creek,1111,Subbasin,2012,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Sappa Creek,1112,Subbasin,1988,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Sappa Creek,1112,Subbasin,1989,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Sappa Creek,1112,Subbasin,1990,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Sappa Creek,1112,Subbasin,1991,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Sappa Creek,1112,Subbasin,1992,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Sappa Creek,1112,Subbasin,1993,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Sappa Creek,1112,Subbasin,1994,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Sappa Creek,1112,Subbasin,1995,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Sappa Creek,1112,Subbasin,1996,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Sappa Creek,1112,Subbasin,1997,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Sappa Creek,1112,Subbasin,1998,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Sappa Creek,1112,Subbasin,1999,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Sappa Creek,1112,Subbasin,2000,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Sappa Creek,1112,Subbasin,2001,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Sappa Creek,1112,Subbasin,2002,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Sappa Creek,1112,Subbasin,2003,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Sappa Creek,1112,Subbasin,2004,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Sappa Creek,1112,Subbasin,2005,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Sappa Creek,1112,Subbasin,2006,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Sappa Creek,1112,Subbasin,2007,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Sappa Creek,1112,Subbasin,2008,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Sappa Creek,1112,Subbasin,2009,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Sappa Creek,1112,Subbasin,2010,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Sappa Creek,1112,Subbasin,2011,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Sappa Creek,1112,Subbasin,2012,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,South Fork Republican River,1113,Subbasin,1988,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,South Fork Republican River,1113,Subbasin,1989,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,South Fork Republican River,1113,Subbasin,1990,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,South Fork Republican River,1113,Subbasin,1991,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,South Fork Republican River,1113,Subbasin,1992,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,South Fork Republican River,1113,Subbasin,1993,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,South Fork Republican River,1113,Subbasin,1994,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,South Fork Republican River,1113,Subbasin,1995,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,South Fork Republican River,1113,Subbasin,1996,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,South Fork Republican River,1113,Subbasin,1997,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,South Fork Republican River,1113,Subbasin,1998,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,South Fork Republican River,1113,Subbasin,1999,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,South Fork Republican River,1113,Subbasin,2000,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,South Fork Republican River,1113,Subbasin,2001,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,South Fork Republican River,1113,Subbasin,2002,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,South Fork Republican River,1113,Subbasin,2003,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,South Fork Republican River,1113,Subbasin,2004,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,South Fork Republican River,1113,Subbasin,2005,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,South Fork Republican River,1113,Subbasin,2006,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,South Fork Republican River,1113,Subbasin,2007,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,South Fork Republican River,1113,Subbasin,2008,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,South Fork Republican River,1113,Subbasin,2009,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,South Fork Republican River,1113,Subbasin,2010,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,South Fork Republican River,1113,Subbasin,2011,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,South Fork Republican River,1113,Subbasin,2012,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Hat Creek,1201,Subbasin,1988,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Hat Creek,1201,Subbasin,1989,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Hat Creek,1201,Subbasin,1990,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Hat Creek,1201,Subbasin,1991,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Hat Creek,1201,Subbasin,1992,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Hat Creek,1201,Subbasin,1993,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Hat Creek,1201,Subbasin,1994,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Hat Creek,1201,Subbasin,1995,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Hat Creek,1201,Subbasin,1996,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Hat Creek,1201,Subbasin,1997,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Hat Creek,1201,Subbasin,1998,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Hat Creek,1201,Subbasin,1999,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Hat Creek,1201,Subbasin,2000,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Hat Creek,1201,Subbasin,2001,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Hat Creek,1201,Subbasin,2002,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Hat Creek,1201,Subbasin,2003,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Hat Creek,1201,Subbasin,2004,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Hat Creek,1201,Subbasin,2005,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Hat Creek,1201,Subbasin,2006,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Hat Creek,1201,Subbasin,2007,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Hat Creek,1201,Subbasin,2008,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Hat Creek,1201,Subbasin,2009,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Hat Creek,1201,Subbasin,2010,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Hat Creek,1201,Subbasin,2011,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,Hat Creek,1201,Subbasin,2012,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,White River,1202,Subbasin,1988,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,White River,1202,Subbasin,1989,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,White River,1202,Subbasin,1990,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,White River,1202,Subbasin,1991,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,White River,1202,Subbasin,1992,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,White River,1202,Subbasin,1993,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,White River,1202,Subbasin,1994,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,White River,1202,Subbasin,1995,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,White River,1202,Subbasin,1996,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,White River,1202,Subbasin,1997,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,White River,1202,Subbasin,1998,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,White River,1202,Subbasin,1999,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,White River,1202,Subbasin,2000,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,White River,1202,Subbasin,2001,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,White River,1202,Subbasin,2002,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,White River,1202,Subbasin,2003,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,White River,1202,Subbasin,2004,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,White River,1202,Subbasin,2005,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,White River,1202,Subbasin,2006,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,White River,1202,Subbasin,2007,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,White River,1202,Subbasin,2008,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,White River,1202,Subbasin,2009,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,White River,1202,Subbasin,2010,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,White River,1202,Subbasin,2011,0,WaDENE_WS1
Modeled,Annual Groundwater Demand,Groundwater,White River,1202,Subbasin,2012,0,WaDENE_WS1
Modeled,Annual Surface Water Demand,Surface Water,Big Blue River,101,Subbasin,1988,71639,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Big Blue River,101,Subbasin,1989,40494,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Big Blue River,101,Subbasin,1990,28564,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Big Blue River,101,Subbasin,1991,91211,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Big Blue River,101,Subbasin,1992,6592,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Big Blue River,101,Subbasin,1993,9977,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Big Blue River,101,Subbasin,1994,30703,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Big Blue River,101,Subbasin,1995,45679,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Big Blue River,101,Subbasin,1996,29232,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Big Blue River,101,Subbasin,1997,35018,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Big Blue River,101,Subbasin,1998,30665,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Big Blue River,101,Subbasin,1999,26406,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Big Blue River,101,Subbasin,2000,74803,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Big Blue River,101,Subbasin,2001,38057,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Big Blue River,101,Subbasin,2002,64817,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Big Blue River,101,Subbasin,2003,66423,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Big Blue River,101,Subbasin,2004,43645,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Big Blue River,101,Subbasin,2005,65906,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Big Blue River,101,Subbasin,2006,45984,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Big Blue River,101,Subbasin,2007,35739,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Big Blue River,101,Subbasin,2008,29071,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Big Blue River,101,Subbasin,2009,44497,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Big Blue River,101,Subbasin,2010,33556,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Big Blue River,101,Subbasin,2011,23104,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Big Blue River,101,Subbasin,2012,77595,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Above Norfolk,201,Subbasin,1988,5634,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Above Norfolk,201,Subbasin,1989,4033,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Above Norfolk,201,Subbasin,1990,3356,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Above Norfolk,201,Subbasin,1991,7099,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Above Norfolk,201,Subbasin,1992,1221,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Above Norfolk,201,Subbasin,1993,1998,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Above Norfolk,201,Subbasin,1994,2856,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Above Norfolk,201,Subbasin,1995,4441,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Above Norfolk,201,Subbasin,1996,3308,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Above Norfolk,201,Subbasin,1997,5126,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Above Norfolk,201,Subbasin,1998,3471,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Above Norfolk,201,Subbasin,1999,3461,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Above Norfolk,201,Subbasin,2000,5471,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Above Norfolk,201,Subbasin,2001,3725,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Above Norfolk,201,Subbasin,2002,5896,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Above Norfolk,201,Subbasin,2003,4421,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Above Norfolk,201,Subbasin,2004,4304,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Above Norfolk,201,Subbasin,2005,5666,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Above Norfolk,201,Subbasin,2006,5150,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Above Norfolk,201,Subbasin,2007,3951,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Above Norfolk,201,Subbasin,2008,3818,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Above Norfolk,201,Subbasin,2009,3281,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Above Norfolk,201,Subbasin,2010,4031,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Above Norfolk,201,Subbasin,2011,2862,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Above Norfolk,201,Subbasin,2012,8649,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Norfolk to Waterloo,202,Subbasin,1988,27363,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Norfolk to Waterloo,202,Subbasin,1989,17454,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Norfolk to Waterloo,202,Subbasin,1990,13771,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Norfolk to Waterloo,202,Subbasin,1991,23804,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Norfolk to Waterloo,202,Subbasin,1992,3282,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Norfolk to Waterloo,202,Subbasin,1993,3581,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Norfolk to Waterloo,202,Subbasin,1994,9084,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Norfolk to Waterloo,202,Subbasin,1995,21416,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Norfolk to Waterloo,202,Subbasin,1996,9695,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Norfolk to Waterloo,202,Subbasin,1997,15778,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Norfolk to Waterloo,202,Subbasin,1998,6014,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Norfolk to Waterloo,202,Subbasin,1999,7486,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Norfolk to Waterloo,202,Subbasin,2000,19562,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Norfolk to Waterloo,202,Subbasin,2001,13416,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Norfolk to Waterloo,202,Subbasin,2002,18633,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Norfolk to Waterloo,202,Subbasin,2003,18775,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Norfolk to Waterloo,202,Subbasin,2004,15435,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Norfolk to Waterloo,202,Subbasin,2005,24097,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Norfolk to Waterloo,202,Subbasin,2006,17959,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Norfolk to Waterloo,202,Subbasin,2007,13909,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Norfolk to Waterloo,202,Subbasin,2008,18867,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Norfolk to Waterloo,202,Subbasin,2009,9272,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Norfolk to Waterloo,202,Subbasin,2010,6705,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Norfolk to Waterloo,202,Subbasin,2011,7308,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Elkhorn River Norfolk to Waterloo,202,Subbasin,2012,32996,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Little Blue River,301,Subbasin,1988,30656,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Little Blue River,301,Subbasin,1989,14134,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Little Blue River,301,Subbasin,1990,13779,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Little Blue River,301,Subbasin,1991,40022,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Little Blue River,301,Subbasin,1992,2450,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Little Blue River,301,Subbasin,1993,6423,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Little Blue River,301,Subbasin,1994,15541,WaDENE_WS2
Modeled,Annual Surface Water Demand,Surface Water,Little Blue River,301,Subbasin,1995,21380,WaDENE_WS2
