OBJECTID,TCEQ_ID,TYPE,VERIFIED,LAT_DD,LONG_DD,HORZ_METH,HORZ_ACC,HORZ_REF,HORZ_DATE,HORZ_ORG,HORZ_DATUM,WR_ID,WR_TYPE_NO,SHAPE
14252,11303957801,U/S Limit - Discharge Segment,9,28.84795,-95.947202,OTHER,-9999,Other,1/15/2010,TCEQ,NAD83,P3957,WRPERM3957,Point
14253,11304229801,U/S Limit - Discharge Segment,9,29.369402,-96.165255,OTHER,-9999,Other,1/15/2010,TCEQ,NAD83,P4229,WRPERM4229,Point
14254,11304229802,U/S Limit - Discharge Segment,9,29.383721,-96.157254,OTHER,-9999,Other,1/15/2010,TCEQ,NAD83,P4229,WRPERM4229,Point
14255,11304229002,Diversion Point,9,29.377422,-96.140048,OTHER,-9999,Other,1/15/2010,TCEQ,NAD83,P4229,WRPERM4229,Point
14256,11304229001,Diversion Point,2,29.383721,-96.157254,DRG,12,Other,1/15/2010,TCEQ,NAD83,P4229,WRPERM4229,Point
14257,11304229502,D/S Limit - Discharge Segment,9,29.388161,-96.137715,OTHER,-9999,Other,1/15/2010,TCEQ,NAD83,P4229,WRPERM4229,Point
14258,11304229501,D/S Limit - Discharge Segment,9,29.36994,-96.143032,OTHER,-9999,Other,1/15/2010,TCEQ,NAD83,P4229,WRPERM4229,Point
14259,11305067001,Diversion Point,2,29.522192,-96.222516,DRG,12,Other,1/15/2010,TCEQ,NAD83,P5067,WRPERM5067,Point
14260,11305067502,Discharge Point,9,29.514609,-96.215131,OTHER,-9999,Other,1/15/2010,TCEQ,NAD83,P5067,WRPERM5067,Point
14261,11305067503,Discharge Point,9,29.539503,-96.233493,OTHER,-9999,Other,1/15/2010,TCEQ,NAD83,P5067,WRPERM5067,Point
14262,11305685001,Diversion Point,2,29.388178,-96.034336,DRG,12,Other,1/15/2010,TCEQ,NAD83,P5685,WRPERM5685,Point
14263,11305685501,Discharge Point,2,29.387787,-96.03268,DRG,12,Other,1/15/2010,TCEQ,NAD83,P5685,WRPERM5685,Point
14264,11305684001,Diversion Point,2,29.390972,-96.041106,DRG,12,Other,1/15/2010,TCEQ,NAD83,P5684,WRPERM5684,Point
14265,11305684501,Discharge Point,2,29.390197,-96.039867,DRG,12,Other,1/15/2010,TCEQ,NAD83,P5684,WRPERM5684,Point
14266,11305684502,Discharge Point,2,29.379639,-96.044133,DRG,12,Other,1/15/2010,TCEQ,NAD83,P5684,WRPERM5684,Point
14267,61303421001,Diversion Point,3,29.265907,-95.878547,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3421,ADJ3421,Point
14268,61303421301,On-channel Reservoir,3,29.26595,-95.878444,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3421,ADJ3421,Point
14269,61303422001,Diversion Point,1,29.20709,-95.771175,DOQ,5,Other,1/15/2010,TCEQ,NAD83,C3422,ADJ3422,Point
14270,61303424101,D/S Limit - Diversion Segment,3,29.044135,-95.651989,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3424,ADJ3424,Point
14271,61303424201,U/S Limit - Diversion Segment,3,29.043305,-95.654879,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3424,ADJ3424,Point
14272,61303425001,Diversion Point,1,28.984118,-95.56874,DOQ,5,Other,1/15/2010,TCEQ,NAD83,C3425,ADJ3425,Point
14273,61303433001,Diversion Point,1,29.055559,-95.766832,DOQ,5,Other,1/15/2010,TCEQ,NAD83,C3433,ADJ3433,Point
14274,61303433301,On-channel Reservoir,1,29.04755,-95.776658,DOQ,5,Other,1/15/2010,TCEQ,NAD83,C3433,ADJ3433,Point
14275,11303955001,Diversion Point,2,29.262264,-95.846963,DRG,12,Other,1/15/2010,TCEQ,NAD83,P3955,WRPERM3955,Point
14276,11303955501,Discharge Point,2,29.250064,-95.824254,DRG,12,Other,1/15/2010,TCEQ,NAD83,P3955,WRPERM3955,Point
14277,11305244301,On-channel Reservoir,1,28.930036,-95.448168,DOQ,5,Other,1/15/2010,TCEQ,NAD83,P5244,WRPERM5244,Point
14278,61303426201,U/S Limit - Diversion Segment,3,29.10011,-95.876994,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3426,ADJ3426,Point
14279,61303426101,D/S Limit - Diversion Segment,3,29.097674,-95.876429,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3426,ADJ3426,Point
14280,61303427001,Diversion Point,3,29.055017,-95.851914,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3427,ADJ3427,Point
14281,61303428001,Diversion Point,3,28.99565,-95.842593,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3428,ADJ3428,Point
14282,61303429001,Diversion Point,3,28.963893,-95.826774,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3429,ADJ3429,Point
14283,61303429002,Diversion Point,3,28.962253,-95.82514,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3429,ADJ3429,Point
14284,61303430001,Diversion Point,3,28.953769,-95.819934,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3430,ADJ3430,Point
14285,61303431001,Diversion Point,3,28.933696,-95.76254,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3431,ADJ3431,Point
14286,61303431301,On-channel Reservoir,1,28.933696,-95.76254,DOQ,5,Other,1/15/2010,TCEQ,NAD83,C3431,ADJ3431,Point
14287,61303432001,Diversion Point,3,28.942408,-95.732805,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3432,ADJ3432,Point
14288,61303434001,Diversion Point,3,29.028224,-95.965338,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3434,ADJ3434,Point
14289,61303434002,Diversion Point,3,29.026769,-95.967853,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3434,ADJ3434,Point
14290,61303435301,On-channel Reservoir,1,28.934139,-95.946261,DOQ,5,Other,1/15/2010,TCEQ,NAD83,C3435,ADJ3435,Point
14291,61303435001,Diversion Point,3,28.933917,-95.94679,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3435,ADJ3435,Point
14292,61303435002,Diversion Point,3,28.927169,-95.931644,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3435,ADJ3435,Point
14293,61303437001,Diversion Point,1,28.890954,-95.908482,DOQ,5,Other,1/15/2010,TCEQ,NAD83,C3437,ADJ3437,Point
14294,61303436001,Diversion Point,3,28.907872,-95.938413,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3436,ADJ3436,Point
14295,61303436002,Diversion Point,3,28.907489,-95.93602,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3436,ADJ3436,Point
14296,61204020001,Diversion Point,3,32.551638,-98.539971,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C4020,ADJ4020,Point
14297,61204022001,Diversion Point,3,32.55349,-98.469709,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C4022,ADJ4022,Point
14298,61204027001,Diversion Point,3,32.549681,-98.414781,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C4027,ADJ4027,Point
14299,61204027301,On-channel Reservoir,1,32.561354,-98.411469,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C4027,ADJ4027,Point
14300,61204029001,Diversion Point,9,32.597983,-98.297735,UNKNOWN,-9999,OTHER,8/25/2009,TCEQ,NAD83,C4029,ADJ4029,Point
14301,61204029301,On-channel Reservoir,1,32.597983,-98.297735,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C4029,ADJ4029,Point
14302,61204028002,Diversion Point,3,32.515254,-98.33899,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C4028,ADJ4028,Point
14303,61204028001,Diversion Point,3,32.510374,-98.342053,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C4028,ADJ4028,Point
14304,61204028003,Diversion Point,9,32.509642,-98.337944,UNKNOWN,-9999,OTHER,8/25/2009,TCEQ,NAD83,C4028,ADJ4028,Point
14305,61204028301,On-channel Reservoir,1,32.509642,-98.337944,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C4028,ADJ4028,Point
14306,61204028401,Off-channel Reservoir,1,32.511108,-98.338589,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C4028,ADJ4028,Point
14307,61204030301,On-channel Reservoir,1,32.614378,-98.282965,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C4030,ADJ4030,Point
14308,61204034001,Diversion Point,3,32.511811,-98.256785,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C4034,ADJ4034,Point
14309,61204034401,Off-channel Reservoir,3,32.511846,-98.253608,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C4034,ADJ4034,Point
14310,61204035001,Diversion Point,3,32.52581,-98.256651,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C4035,ADJ4035,Point
14311,61204036001,Diversion Point,9,32.573352,-98.269281,UNKNOWN,-9999,OTHER,8/25/2009,TCEQ,NAD83,C4036,ADJ4036,Point
14312,61204036301,On-channel Reservoir,1,32.573352,-98.269281,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C4036,ADJ4036,Point
14313,61204214001,Diversion Point,9,32.650114,-98.864986,UNKNOWN,-9999,OTHER,8/25/2009,TCEQ,NAD83,C4214,ADJ4214,Point
14314,61204214301,On-channel Reservoir,1,32.650114,-98.864986,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C4214,ADJ4214,Point
14315,61204216002,Diversion Point,3,32.775453,-98.897873,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C4216,ADJ4216,Point
14316,11303967001,Diversion Point,2,28.940473,-95.749865,DRG,12,Other,1/15/2010,TCEQ,NAD83,P3967,WRPERM3967,Point
14317,11303967002,Diversion Point,2,28.939923,-95.746346,DRG,12,Other,1/15/2010,TCEQ,NAD83,P3967,WRPERM3967,Point
14318,11303846001,Diversion Point,1,29.182611,-95.909575,DOQ,5,Other,1/15/2010,TCEQ,NAD83,P3846,WRPERM3846,Point
14319,11303846501,Discharge Point,2,29.182611,-95.909575,DRG,12,Other,1/15/2010,TCEQ,NAD83,P3846,WRPERM3846,Point
14320,11303846301,On-channel Reservoir,2,29.182611,-95.909575,DRG,12,Other,1/15/2010,TCEQ,NAD83,P3846,WRPERM3846,Point
14321,61303423001,Diversion Point,3,29.116226,-95.704132,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3423,ADJ3423,Point
14322,61303423301,On-channel Reservoir,1,29.116155,-95.703161,DOQ,5,Other,1/15/2010,TCEQ,NAD83,C3423,ADJ3423,Point
14323,11304006001,Diversion Point,2,29.142696,-95.719751,DRG,12,Other,1/15/2010,TCEQ,NAD83,P4006,WRPERM4006,Point
14324,11303810001,Diversion Point,2,29.139392,-95.712406,DRG,12,Other,1/15/2010,TCEQ,NAD83,P3810,WRPERM3810,Point
14325,11305446001,Diversion Point,2,28.872473,-95.595794,DRG,12,Other,1/15/2010,TCEQ,NAD83,P5446,WRPERM5446,Point
14326,11304177001,Diversion Point,2,29.329128,-95.927711,DRG,12,Other,1/15/2010,TCEQ,NAD83,P4177,WRPERM4177,Point
14327,11304177501,Discharge Point,9,29.329331,-95.923495,OTHER,-9999,Other,1/15/2010,TCEQ,NAD83,P4177,WRPERM4177,Point
14328,11303895001,Diversion Point,3,29.041881,-95.91929,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,P3895,WRPERM3895,Point
14329,11303895301,On-channel Reservoir,1,29.041881,-95.91929,DOQ,5,Other,1/15/2010,TCEQ,NAD83,P3895,WRPERM3895,Point
14330,61303438001,Diversion Point,1,28.845902,-95.894896,DOQ,5,Other,1/15/2010,TCEQ,NAD83,C3438,ADJ3438,Point
14331,61303438002,Diversion Point,9,28.887705,-95.908327,OTHER,-9999,Other,1/15/2010,TCEQ,NAD83,C3438,ADJ3438,Point
14332,11304122001,Diversion Point,2,29.046983,-95.925814,DRG,12,Other,1/15/2010,TCEQ,NAD83,P4122,WRPERM4122,Point
14333,11303957001,Diversion Point,9,28.842835,-95.943497,OTHER,-9999,Other,1/15/2010,TCEQ,NAD83,P3957,WRPERM3957,Point
14334,11303957002,Diversion Point,9,28.844151,-95.944554,OTHER,-9999,Other,1/15/2010,TCEQ,NAD83,P3957,WRPERM3957,Point
14335,11303957501,D/S Limit - Discharge Segment,9,28.84122,-95.94268,OTHER,-9999,Other,1/15/2010,TCEQ,NAD83,P3957,WRPERM3957,Point
14336,11303957301,On-channel Reservoir,9,28.840739,-95.942674,OTHER,-9999,Other,1/15/2010,TCEQ,NAD83,P3957,WRPERM3957,Point
14337,11303795001,Diversion Point,2,28.837037,-95.93912,DRG,12,Other,1/15/2010,TCEQ,NAD83,P3795,WRPERM3795,Point
14338,11304162001,Diversion Point,2,29.433854,-95.991972,DRG,12,Other,1/15/2010,TCEQ,NAD83,P4162,WRPERM4162,Point
14339,11304162501,Discharge Point,2,29.435393,-95.987479,DRG,12,Other,1/15/2010,TCEQ,NAD83,P4162,WRPERM4162,Point
14340,11303992101,D/S Limit - Diversion Segment,2,29.122454,-95.909885,DRG,12,Other,1/15/2010,TCEQ,NAD83,P3992,WRPERM3992,Point
14341,11303992201,U/S Limit - Diversion Segment,2,29.121984,-95.911738,DRG,12,Other,1/15/2010,TCEQ,NAD83,P3992,WRPERM3992,Point
14342,61303439001,Diversion Point,9,28.845659,-95.86193,OTHER,-9999,Other,1/15/2010,TCEQ,NAD83,C3439,ADJ3439,Point
14343,61303420401,Off-channel Reservoir,1,29.486262,-96.075926,DOQ,5,Other,1/15/2010,TCEQ,NAD83,C3420,ADJ3420,Point
14344,61303420601,Off-channel Diversion Point,3,29.48623,-96.076591,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3420,ADJ3420,Point
14345,61303421401,Off-channel Reservoir,1,29.261694,-95.886001,DOQ,5,Other,1/15/2010,TCEQ,NAD83,C3421,ADJ3421,Point
14346,61303430401,Off-channel Reservoir,1,28.94669,-95.81945,DOQ,5,Other,1/15/2010,TCEQ,NAD83,C3430,ADJ3430,Point
14347,61303436401,Off-channel Reservoir,3,28.90702,-95.936149,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3436,ADJ3436,Point
14348,61303436402,Off-channel Reservoir,3,28.907872,-95.935848,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3436,ADJ3436,Point
14349,61303423401,Off-channel Reservoir,1,29.105186,-95.707752,DOQ,5,Other,1/15/2010,TCEQ,NAD83,C3423,ADJ3423,Point
14350,61303423402,Off-channel Reservoir,1,29.09667,-95.716451,DOQ,5,Other,1/15/2010,TCEQ,NAD83,C3423,ADJ3423,Point
14351,61303423403,Off-channel Reservoir,1,29.103861,-95.723423,DOQ,5,Other,1/15/2010,TCEQ,NAD83,C3423,ADJ3423,Point
14352,61303423404,Off-channel Reservoir,1,29.067253,-95.744295,DOQ,5,Other,1/15/2010,TCEQ,NAD83,C3423,ADJ3423,Point
14353,11305446401,Off-channel Reservoir,1,28.880578,-95.593345,DOQ,5,Other,1/15/2010,TCEQ,NAD83,P5446,WRPERM5446,Point
14354,61305331402,Off-channel Reservoir,1,29.019641,-95.497334,DOQ,5,Other,1/15/2010,TCEQ,NAD83,C5331,ADJ5331,Point
14355,61305331401,Off-channel Reservoir,1,29.019539,-95.502652,DOQ,5,Other,1/15/2010,TCEQ,NAD83,C5331,ADJ5331,Point
14356,11305645403,Off-channel Reservoir,1,28.935893,-95.425022,DOQ,5,Other,1/15/2010,TCEQ,NAD83,P5645,WRPERM5645,Point
14357,11305645402,Off-channel Reservoir,1,28.926468,-95.409924,DOQ,5,Other,1/15/2010,TCEQ,NAD83,P5645,WRPERM5645,Point
14358,11305645401,Off-channel Reservoir,1,28.932237,-95.399351,DOQ,5,Other,1/15/2010,TCEQ,NAD83,P5645,WRPERM5645,Point
14359,61303415001,Diversion Point,3,29.774764,-96.319717,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3415,ADJ3415,Point
14360,61303416001,Diversion Point,3,29.613745,-96.209501,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3416,ADJ3416,Point
14361,61303417001,Diversion Point,3,29.614716,-96.204114,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3417,ADJ3417,Point
14362,61303418001,Diversion Point,1,29.610541,-96.195563,DOQ,5,Other,1/15/2010,TCEQ,NAD83,C3418,ADJ3418,Point
14363,61303418005,Diversion Point,3,29.607376,-96.191572,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3418,ADJ3418,Point
14364,61303418004,Diversion Point,3,29.593525,-96.181484,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3418,ADJ3418,Point
14365,61303418003,Diversion Point,3,29.599037,-96.184293,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3418,ADJ3418,Point
14366,61303418002,Diversion Point,3,29.601871,-96.187014,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3418,ADJ3418,Point
14367,61303418006,Diversion Point,3,29.602148,-96.18734,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3418,ADJ3418,Point
14368,61303418301,On-channel Reservoir,3,29.607376,-96.191572,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3418,ADJ3418,Point
14369,61303418302,On-channel Reservoir,3,29.602148,-96.18734,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3418,ADJ3418,Point
14370,61303419001,Diversion Point,3,29.579396,-96.174405,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3419,ADJ3419,Point
14371,61303419004,Diversion Point,3,29.576888,-96.169144,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3419,ADJ3419,Point
14372,61303419003,Diversion Point,3,29.575768,-96.164536,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3419,ADJ3419,Point
14373,61303419002,Diversion Point,3,29.577982,-96.16729,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3419,ADJ3419,Point
14374,61303419301,On-channel Reservoir,3,29.576888,-96.169144,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3419,ADJ3419,Point
14375,61303420001,Diversion Point,3,29.491082,-96.059943,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3420,ADJ3420,Point
14376,61303420002,Diversion Point,3,29.490786,-96.063446,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3420,ADJ3420,Point
14377,61303420301,On-channel Reservoir,1,29.491269,-96.061052,DOQ,5,Other,1/15/2010,TCEQ,NAD83,C3420,ADJ3420,Point
14378,11303926001,Diversion Point,2,29.563874,-96.204297,DRG,12,Other,1/15/2010,TCEQ,NAD83,P3926,WRPERM3926,Point
14379,11303926002,Diversion Point,2,29.552571,-96.198819,DRG,12,Other,1/15/2010,TCEQ,NAD83,P3926,WRPERM3926,Point
14380,11304284001,Diversion Point,2,29.548074,-96.126008,DRG,12,Other,1/15/2010,TCEQ,NAD83,P4284,WRPERM4284,Point
14381,11304288002,Diversion Point,4,29.562937,-96.13923,MAP_MAN,315,Other,1/15/2010,TCEQ,NAD83,P4288,WRPERM4288,Point
14382,11304288801,U/S Limit - Discharge Segment,9,29.544344,-96.124613,OTHER,-9999,Other,1/15/2010,TCEQ,NAD83,P4288,WRPERM4288,Point
14383,11305067501,Discharge Point,9,29.523107,-96.227455,OTHER,-9999,Other,1/15/2010,TCEQ,NAD83,P5067,WRPERM5067,Point
14384,11305338003,Diversion Point,2,29.396078,-96.056635,DRG,12,Other,1/15/2010,TCEQ,NAD83,P5338,WRPERM5338,Point
14385,11305623001,Diversion Point,2,29.468,-96.049005,DRG,12,Other,1/15/2010,TCEQ,NAD83,P5623,WRPERM5623,Point
14386,11305682301,On-channel Reservoir,1,28.885914,-95.778702,DOQ,5,Other,1/15/2010,TCEQ,NAD83,P5682,WRPERM5682,Point
14387,11305682001,Diversion Point,2,28.887888,-95.780567,DRG,12,Other,1/15/2010,TCEQ,NAD83,P5682,WRPERM5682,Point
14388,11305682401,Off-channel Reservoir,1,28.888865,-95.780463,DOQ,5,Other,1/15/2010,TCEQ,NAD83,P5682,WRPERM5682,Point
14389,11305682501,Discharge Point,1,28.886154,-95.778615,DOQ,5,Other,1/15/2010,TCEQ,NAD83,P5682,WRPERM5682,Point
14390,11305702001,Diversion Point,2,29.415675,-96.104395,DRG,12,Other,1/15/2010,TCEQ,NAD83,P5702,WRPERM5702,Point
14391,11305702501,Discharge Point,2,29.418266,-96.101617,DRG,12,Other,1/15/2010,TCEQ,NAD83,P5702,WRPERM5702,Point
14392,11305721001,Diversion Point,2,29.416335,-96.114773,DRG,12,Other,1/15/2010,TCEQ,NAD83,P5721,WRPERM5721,Point
14393,11305721501,Discharge Point,2,29.413574,-96.111702,DRG,12,Other,1/15/2010,TCEQ,NAD83,P5721,WRPERM5721,Point
14394,11305674001,Diversion Point,2,29.390375,-96.036409,DRG,12,Other,1/15/2010,TCEQ,NAD83,P5674,WRPERM5674,Point
14395,11305674502,Discharge Point,2,29.388114,-96.033129,DRG,12,Other,1/15/2010,TCEQ,NAD83,P5674,WRPERM5674,Point
14396,11305674501,Discharge Point,2,29.38856,-96.027618,DRG,12,Other,1/15/2010,TCEQ,NAD83,P5674,WRPERM5674,Point
14397,61303421002,Diversion Point,3,29.116226,-95.704132,MAP_MAN,135,Other,1/15/2010,TCEQ,NAD83,C3421,ADJ3421,Point
14398,61303421402,Off-channel Reservoir,1,29.280582,-95.898642,DOQ,5,Other,1/15/2010,TCEQ,NAD83,C3421,ADJ3421,Point
14399,61303421403,Off-channel Reservoir Complex,1,29.264028,-95.869904,DOQ,5,Other,1/15/2010,TCEQ,NAD83,C3421,ADJ3421,Point
14400,61303421701,Release Point,2,29.28202,-95.886546,DRG,12,Other,1/15/2010,TCEQ,NAD83,C3421,ADJ3421,Point
14401,61303421702,Release Point,2,29.266185,-95.874845,DRG,12,Other,1/15/2010,TCEQ,NAD83,C3421,ADJ3421,Point
14402,11312105001,Diversion Point,2,29.103924,-95.669055,DRG,12,Other,12/30/2015,TCEQ,NAD83,P12105,WRPERM12105,Point
14403,11312105401,Off-channel Reservoir,1,29.104216,-95.671649,DOQ,5,Other,12/30/2015,TCEQ,NAD83,P12105,WRPERM12105,Point
14404,61303422401,Off-channel Reservoir,1,29.218121,-95.767367,DOQ,5,Other,3/20/2017,TCEQ,NAD83,C3422,ADJ3422,Point
14405,11312496001,Diversion Point,1,29.068542,-95.945918,DOQ,5,OTHER,12/1/2017,TCEQ,NAD83,P12496,WRPERM12496,Point
14406,11312496701,Release Point,1,29.073104,-95.950913,DOQ,5,OTHER,12/1/2017,TCEQ,NAD83,P12496,WRPERM12496,Point
14407,11312496301,On-channel Reservoir,1,29.065805,-95.942797,DOQ,5,OTHER,12/1/2017,TCEQ,NAD83,P12496,WRPERM12496,Point
14408,11313482001,Diversion Point,1,28.95346,-95.426017,DOQ,5,OTHER,8/5/2019,TCEQ,NAD83,P13482,WRPERM13482,Point
14409,11313482002,Diversion Point,1,28.946395,-95.419563,DOQ,5,OTHER,8/5/2019,TCEQ,NAD83,P13482,WRPERM13482,Point
14410,61205323001,Diversion Point,3,29.383704,-95.571888,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C5323,ADJ5323,Point
14411,61205323401,Off-channel Reservoir,1,29.379858,-95.567054,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C5323,ADJ5323,Point
14412,61205327001,Diversion Point,3,29.300753,-95.576932,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C5327,ADJ5327,Point
14413,61205329001,Diversion Point,3,29.074085,-95.571856,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C5329,ADJ5329,Point
14414,61205329401,Off-channel Reservoir,1,29.080004,-95.573375,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C5329,ADJ5329,Point
14415,61205330001,Diversion Point,3,29.065407,-95.565112,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C5330,ADJ5330,Point
14416,61205330401,Off-channel Reservoir,1,29.063973,-95.571123,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C5330,ADJ5330,Point
14417,61205332001,Diversion Point,1,28.916674,-95.386336,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C5332,ADJ5332,Point
14418,61205365001,Diversion Point,3,29.152435,-95.588856,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C5365,ADJ5365,Point
14419,61205365401,Off-channel Reservoir,1,29.154416,-95.596604,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C5365,ADJ5365,Point
14420,61205365301,On-channel Reservoir,1,29.156814,-95.609169,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C5365,ADJ5365,Point
14421,61205365402,Off-channel Reservoir,1,29.156247,-95.617448,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C5365,ADJ5365,Point
14422,61205492001,Diversion Point,9,29.218852,-95.626495,UNKNOWN,-9999,OTHER,8/25/2009,TCEQ,NAD83,C5492,ADJ5492,Point
14423,61205492301,On-channel Reservoir,1,29.218852,-95.626495,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C5492,ADJ5492,Point
14424,61205166003,Diversion Point,2,29.503864,-95.553439,DRG,12,OTHER,8/25/2009,TCEQ,NAD83,C5166,ADJ5166,Point
14425,61205166004,Diversion Point,3,29.455899,-95.532779,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C5166,ADJ5166,Point
14426,61205166002,Diversion Point,3,29.581113,-95.778679,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C5166,ADJ5166,Point
14427,11204105401,Off-channel Reservoir,1,29.189174,-95.605033,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,P4105,WRPERM4105,Point
14428,11204105001,Diversion Point,2,29.181189,-95.601157,DRG,12,OTHER,8/25/2009,TCEQ,NAD83,P4105,WRPERM4105,Point
14429,11204232001,Diversion Point,9,29.658456,-95.989297,UNKNOWN,-9999,OTHER,8/25/2009,TCEQ,NAD83,P4232,WRPERM4232,Point
14430,11204232002,Diversion Point,9,29.662428,-95.996384,UNKNOWN,-9999,OTHER,8/25/2009,TCEQ,NAD83,P4232,WRPERM4232,Point
14431,11204232003,Diversion Point,9,29.661385,-95.988775,UNKNOWN,-9999,OTHER,8/25/2009,TCEQ,NAD83,P4232,WRPERM4232,Point
14432,11204232004,Diversion Point,9,29.670485,-95.976653,UNKNOWN,-9999,OTHER,8/25/2009,TCEQ,NAD83,P4232,WRPERM4232,Point
14433,11204232301,On-channel Reservoir,1,29.658456,-95.989297,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,P4232,WRPERM4232,Point
14434,11205199001,Diversion Point,3,29.539065,-95.552297,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,P5199,WRPERM5199,Point
14435,11205199501,Discharge Point,3,29.521637,-95.567104,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,P5199,WRPERM5199,Point
14436,61205168001,Diversion Point,1,29.644797,-95.902397,DOQ,5,OTHER,7/10/2015,TCEQ,NAD83,C5168,ADJ5168,Point
14437,61205319002,Diversion Point,9,29.903526,-95.995697,UNKNOWN,-9999,OTHER,8/25/2009,TCEQ,NAD83,C5319,ADJ5319,Point
14438,61205319001,Diversion Point,3,29.894198,-95.995871,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C5319,ADJ5319,Point
14439,61205319301,On-channel Reservoir,1,29.903526,-95.995697,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C5319,ADJ5319,Point
