System Name,System ID,System Type,System Status,History Year,Date Received,County,Use Cooling Percent,Use Process Percent,Use Domestic Percent,Use Miscellaneous Percent,Irrigation (Lawn and Garden) Percent,Acres Irrigated,Irrigation (Agriculture),Acres Irrigated,DEQ ID,Population,Domestic Use,Commercial Use,Industrial Use,Institutional Use,Total Use,Domestic Connections,Commercial Connections,Industrial Connections,Institutional Connections,Total Connections,Peak Date,Peak Demand,Peak Demand Units,Peak Use Include,Peak Measurement Type,Peak Wholesale Volume,Peak Wholesale Volume Units
Duchesne City Water Service District,1004,Public,Active,2010,1/3/2011,Duchesne,,,,,,,,,7001,669,82440.41143,32259.29143,0,0,159015.4971,607,81,0,0,865,,,,,,,
Duchesne City Water Service District,1004,Public,Active,2009,2/16/2010,Duchesne,,,,,,,,,7001,0,66473.69143,33236.84571,0,0,124801.0971,565,89,0,0,858,,,,,,,
Duchesne City Water Service District,1004,Public,Active,2008,1/21/2009,Duchesne,,,,,,,,,7001,0,73642.42286,62889.32571,0,0,149565.8057,816,136,0,0,953,,,,,,,
Duchesne City Water Service District,1004,Public,Active,2007,3/18/2008,Duchesne,,,,,,,,,7001,1455,73968.27429,9123.84,0,0,98081.28,801,123,0,0,925,,,,,,,
Duchesne City Water Service District,1004,Public,Active,2006,1/5/2007,Duchesne,,,,,,,,,7001,1450,69406.35429,38776.32,0,0,123171.84,745,102,0,0,848,,,,,,,
Duchesne City Water Service District,1004,Public,Active,2005,1/10/2006,Duchesne,,,,,,,,,7001,1400,64192.73143,38124.61714,0,0,106227.5657,708,91,0,0,800,,,,,,,
Duchesne City Water Service District,1004,Public,Active,2004,2/15/2005,Duchesne,,,,,,,,,7001,0,71687.31429,15640.86857,0,13034.05714,89934.99429,607,80,0,11,699,,,,,,,
Duchesne City Water Service District,1004,Public,Active,2003,3/2/2004,Duchesne,,,,,,,,,7001,1700,0,0,0,,344587.8857,513,74,6,11,687,,,,,,,
Duchesne City Water Service District,1004,Public,Active,2001,3/13/2002,Duchesne,,,,,,,,,7001,1700,113083.4798,44556.92434,143.3746286,10433.76274,245382.4183,484,82,6,11,597,,,,,,,
Duchesne City Water Service District,1004,Public,Active,2000,3/19/2001,Duchesne,,,,,,,,,7001,1700,53117.68873,36608.54226,163.0113202,85052.90645,241941.8015,532,69,5,18,698,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1999,3/2/2000,Duchesne,,,,,,,,,7001,1700,0,0,0,,0,466,51,2,17,539,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1998,2/8/1999,Duchesne,,,,,,,,,7001,1700,60518.20265,22485.5615,0,25417.76512,108421.5293,462,49,2,17,533,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1997,3/6/1998,Duchesne,,,,,,,,,7001,1700,58653.07313,9123.633586,0,13359.92777,81136.63449,487,57,2,17,566,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1996,4/7/1997,Duchesne,,,,,,,,,7001,1850,267849.6007,43338.00958,3910.271547,78856.47614,393954.3579,577,40,2,9,628,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1995,2/12/1996,Duchesne,,,,,,,,,7001,1750,88306.13237,0,0,,88306.13237,500,0,12,,512,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1994,3/8/1995,Duchesne,,,,,,,,,7001,1500,97755.7886,9775.678867,0,,107531.4675,460,40,0,,500,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1993,3/22/1994,Duchesne,,,,,,,,,7001,1400,0,0,0,,98931.87027,0,0,0,,499,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1992,2/10/1993,Duchesne,,,,,,,,,7001,1400,0,0,0,,208675.4914,442,35,5,,482,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1991,3/6/1992,Duchesne,,,,,,,,,7001,1500,0,0,0,,196989.6798,0,0,0,,450,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1990,3/4/1991,Duchesne,,,,,,,,,7001,1400,0,0,0,,98406.83381,332,51,2,,385,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1989,3/1/1990,Duchesne,,,,,,,,,7001,1700,162925.3143,32585.26287,0,,195510.5771,350,50,0,,400,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1988,2/1/1989,Duchesne,,,,,,,,,7001,1700,158909.0353,1605.111466,0,,160514.1468,425,0,0,,425,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1987,6/7/1988,Duchesne,,,,,,,,,7001,1700,0,0,0,,139599.6944,0,0,0,,438,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1986,3/10/1987,Duchesne,,,,,,,,,7001,1800,0,0,0,,93036.46087,0,0,0,,645,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1985,1/29/1986,Duchesne,,,,,,,,,7001,0,0,0,0,,70185.87402,0,0,0,,0,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1984,2/13/1985,Duchesne,,,,,,,,,7001,2000,0,0,0,,81467.65748,0,0,0,,650,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1982,3/9/1983,Duchesne,,,,,,,,,7001,3000,0,0,0,,152144.5656,0,0,0,,500,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1981,6/28/1982,Duchesne,,,,,,,,,7001,2500,0,0,0,,175434.1829,0,0,0,,420,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1980,6/29/1981,Duchesne,,,,,,,,,7001,1700,0,0,0,,187398.0138,0,0,0,,0,,,,,,,
Duchesne City Water Service District,1004,Public,Active,1979,3/11/1980,Duchesne,,,,,,,,,7001,2700,0,0,0,,207343.3988,0,0,0,,498,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2019,2/10/2020,Davis,,,,,,,,,6009,9926,162925.7143,24438.85714,0,3063.003429,190427.5749,2462,83,0,21,2566,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2018,1/22/2019,Davis,,,,,,,,,6009,9830,165532.5257,28349.07429,0,2932.662857,196814.2629,2382,83,0,21,2486,7/15/2018,3456.223,kgallons,Indoor,Metered,1328.633,kgallons
South Davis Water District (Culinary),1005,Public,Active,2017,1/23/2018,Davis,,,,,,,,,6009,9250,165574.8864,26175.64526,0,2900.077714,194650.6094,2369,87,0,21,2477,7/31/2017,2512.562,kgallons,Indoor,Metered,,
South Davis Water District (Culinary),1005,Public,Active,2016,1/18/2017,Davis,,,,,,,,,6009,8940,167487.6343,30564.864,0,2346.130286,200398.6286,2185,86,0,21,2292,7/15/2016,2277.808,kgallons,Indoor and Outdoor,Metered,,
South Davis Water District (Culinary),1005,Public,Active,2015,1/14/2016,Davis,,,,,,,,,6009,10637,168465.1886,28023.22286,0,2280.96,198769.3714,2140,84,0,21,2245,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2014,1/22/2015,Davis,,,,,,,,,6009,10637,178566.5829,29978.33143,0,2280.96,210825.8743,2059,77,0,21,2157,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2013,1/7/2014,Davis,,,,,,,,,6009,10637,178289.6091,28968.192,0,2733.893486,1304559.228,2046,80,0,20,4144,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2012,3/5/2013,Davis,,,,,,,,,6009,9159,220275.5657,30630.03429,0,5213.622857,256119.2229,2116,80,0,20,2216,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2011,1/10/2012,Davis,,,,,,,,,6009,9159,207040.1031,28889.31687,0,4814.885979,240744.3059,2116,80,0,20,2216,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2010,1/3/2011,Davis,,,,,,,,,6009,9092,217991.345,30303.85687,0,5213.296977,253508.4989,2020,80,0,20,2120,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2009,2/23/2010,Davis,,,,,,,,,6009,9159,232992.999,32510.99986,0,5417.999976,270921.9988,2020,80,0,20,2120,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2008,3/17/2009,Davis,,,,,,,,,6009,9092,257195.9989,35887.99984,0,5980.999974,299064.9987,2018,80,0,20,2118,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2007,1/16/2008,Davis,,,,,,,,,6009,9412,275648.0356,38381.37181,0,6280.587969,320309.9956,2018,80,0,20,2118,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2006,1/10/2007,Davis,,,,,,,,,6009,9412,257411.6386,35917.90281,0,5986.316973,299315.8586,2011,80,0,19,2110,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2005,1/9/2006,Davis,,,,,,,,,6009,9049,260453.1419,35274.15465,0,7126.031241,302853.3277,1995,80,0,19,2094,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2004,2/3/2005,Davis,,,,,,,,,6009,9648,253123.1097,38705.16969,0,7032.030829,291828.2794,1984,79,0,18,2081,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2003,2/27/2004,Davis,,,,,,,,,6009,9628,260693.1029,39862.76813,0,7242.502931,307798.374,1977,79,0,18,2074,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2002,3/3/2003,Davis,,,,,,,,,6009,9588,268815.9678,41104.8545,0,7468.518647,317389.3409,1973,79,0,17,2069,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2001,2/27/2002,Davis,,,,,,,,,6009,8814,222474.9496,48354.05792,0,5005.747621,339170.1535,1806,75,0,10,2064,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,2000,2/16/2001,Davis,,,,,,,,,6009,8798,232032.1133,50765.52538,0,5255.364956,356084.7281,1798,75,0,10,2060,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1999,2/16/2000,Davis,,,,,,,,,6009,8798,228278.8527,46024.19612,0,,345352.9828,1796,83,0,,2056,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1998,3/2/1999,Davis,,,,,,,,,6009,1005,221011.348,44559.09438,0,,334357.2193,1791,83,0,,2053,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1997,3/2/1998,Davis,,,,,,,,,6009,9833,219287.2283,42215.93166,0,,329237.8637,1785,83,0,,2047,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1996,2/27/1997,Davis,,,,,,,,,6009,9739,223261.5043,42980.98479,0,,335204.2781,1769,83,0,,2031,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1995,3/1/1996,Davis,,,,,,,,,6009,9646,202077.0331,43415.01493,0,89561.21953,335053.2676,1719,81,0,206,2006,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1994,1/23/1995,Davis,,,,,,,,,6009,9277,213129.8007,45700.17362,0,93359.4833,352189.4576,1698,81,0,204,1983,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1993,2/18/1994,Davis,,,,,,,,,6009,9215,202069.0326,43524.0225,0,65286.53379,310879.5889,1682,81,0,201,1964,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1992,3/2/1993,Davis,,,,,,,,,6009,9143,207897.4373,44777.10952,0,67166.66435,319841.2112,1663,81,0,200,1944,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1991,1/21/1992,Davis,,,,,,,,,6009,9036,201235.9747,42737.96791,0,65185.52677,309160.4695,1639,81,0,203,1923,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1990,1/21/1991,Davis,,,,,,,,,6009,12000,210152.5939,44632.09945,0,68073.72734,322858.4207,1634,80,0,203,1917,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1989,1/9/1990,Davis,,,,,,,,,6009,12000,215540.9681,45776.1789,0,69787.84638,331104.9934,1617,80,0,203,1900,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1988,2/12/1989,Davis,,,,,,,,,6009,12000,0,0,0,,321140.3014,1603,79,0,1912,3594,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1987,4/20/1988,Davis,,,,,,,,,6009,12050,226871.755,44824.11279,0,59915.16078,331611.0285,1798,69,0,,1867,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1986,2/13/1987,Davis,,,,,,,,,6009,12000,0,0,0,,342935.815,0,0,0,,1849,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1985,3/18/1986,Davis,,,,,,,,,6009,12000,0,0,0,,337295.4233,0,0,0,,1839,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1984,1/17/1985,Davis,,,,,,,,,6009,12000,0,0,0,,296136.565,0,0,0,,1835,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1983,2/3/1984,Davis,,,,,,,,,6009,10600,0,0,0,,318464.1156,0,0,0,,1825,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1982,3/3/1983,Davis,,,,,,,,,6009,10500,0,0,0,,314628.8492,0,0,0,,1815,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1981,2/4/1982,Davis,,,,,,,,,6009,10300,0,0,0,,315878.936,1759,47,0,,1806,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1980,1/21/1981,Davis,,,,,,,,,6009,10500,0,0,0,,321813.3481,1734,63,0,,1797,,,,,,,
South Davis Water District (Culinary),1005,Public,Active,1979,12/31/1979,Davis,,,,,,,,,6009,10000,0,0,0,,309753.5107,0,0,0,,1788,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2019,3/31/2020,Tooele,,,,,,,,,23008,1505,27080.411,47828.152,31801.28,19251.54,125961.383,210,51,3,23,287,6/29/2019,484.532,kgallons,Indoor and Outdoor,,,
Wendover Municipal Water System,1006,Public,Active,2018,6/20/2019,Tooele,,,,,,,,,23008,1480,29468.722,42490.006,21395.73,22690.48,116044.938,211,50,3,23,287,8/15/2018,423.6068571,kgallons,Indoor and Outdoor,,,
Wendover Municipal Water System,1006,Public,Active,2017,2/22/2018,Tooele,,,,,,,,,23008,1407,29417.23,47288.883,20318.18,16804.33,113828.623,212,51,3,22,288,7/12/2017,977.5542857,kgallons,Indoor and Outdoor,Metered,,
Wendover Municipal Water System,1006,Public,Active,2016,1/30/2017,Tooele,,,,,,,,,23008,1401,30546.089,44742.602,14189.72,19984.444,109462.855,211,51,4,24,290,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2015,1/26/2016,Tooele,,,,,,,,,23008,1310,32573.791,40636.616,15496.8,21180.494,109887.701,211,48,4,25,288,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2014,1/21/2015,Tooele,,,,,,,,,23008,1427,27050.949,41750.288,18449.9,18478.961,110991.577,213,48,4,23,291,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2013,2/7/2014,Tooele,,,,,,,,,23008,1401,34805.471,39402.494,25480.2,17106.32,117414.204,211,46,4,23,287,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2012,1/3/2013,Tooele,,,,,,,,,23008,1310,38144.26598,39358.87718,36363.58568,200851.4969,317452.1518,212,47,4,22,295,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2011,2/21/2012,Tooele,,,,,,,,,23008,1310,37665.05183,40196.50882,9499.499958,20259.08991,111805.8705,212,47,4,22,293,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2010,1/11/2011,Tooele,,,,,,,,,23008,1537,40230.17082,40537.94982,14576.29994,21053.85991,118840.2605,212,47,4,22,296,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2009,2/4/2010,Tooele,,,,,,,,,23008,1537,39466.985,35288.46,6657.8,20293.57,103468.145,206,50,4,22,289,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2008,1/21/2009,Tooele,,,,,,,,,23008,1537,40493.29,40548.831,7411.51,23626.73,112080.361,203,48,2,22,275,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2007,1/31/2008,Tooele,,,,,,,,,23008,1632,40477.902,40535.857,11321.4,24054.4,116389.559,188,46,2,11,247,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2006,1/31/2007,Tooele,,,,,,,,,23008,0,39256.928,44171.37,11010.1,15104.03,109542.428,239,63,4,25,311,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2005,2/9/2006,Tooele,,,,,,,,,23008,1625,39999.37173,42466.38905,4973.04535,14349.11647,101787.9226,224,30,4,24,312,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2004,2/28/2005,Tooele,,,,,,,,,23008,1185,40937.95291,43459.47802,5677.994305,17906.3735,90075.42524,238,58,5,22,301,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2003,3/3/2004,Tooele,,,,,,,,,23008,1266,45314.96687,47249.80324,11020.06528,9375.811098,112960.6465,2422,586,73,114,3195,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2002,1/31/2003,Tooele,,,,,,,,,23008,1071,38341.33159,87313.93347,4157.518717,19039.83221,148972.2343,2129,821,59,256,3280,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2001,2/26/2002,Tooele,,,,,,,,,23008,1177,57239.32495,79060.52031,5049.860685,20739.25023,162370.3557,2571,518,66,212,3374,,,,,,,
Wendover Municipal Water System,1006,Public,Active,2000,3/1/2001,Tooele,,,,,,,,,23008,2158,0,0,0,,211693.701,0,0,0,,0,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1999,1/21/2000,Tooele,,,,,,,,,23008,1565,12348.85756,156.0108341,268.0186124,,13046.90604,302,8,3,,315,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1997,4/10/1998,Tooele,,,,,,,,,23008,1177,69178.80408,42525.95319,36468.53254,15174.05375,163347.3436,0,0,0,,326,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1996,3/11/1997,Tooele,,,,,,,,,23008,1600,5833.405098,7164.497535,1264.087784,1269.088131,15531.07855,268,18,3,6,296,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1995,5/1/1996,Tooele,,,,,,,,,23008,1100,99947.94083,34279.38051,1900.131954,8186.568512,144372.0258,238,57,4,18,320,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1994,6/1/1995,Tooele,,,,,,,,,23008,1600,80902.61824,103478.186,0,,184400.8056,298,48,0,,348,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1993,3/16/1994,Tooele,,,,,,,,,23008,1600,0,0,0,,201151.9689,0,0,0,,320,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1992,5/13/1993,Tooele,,,,,,,,,23008,1600,0,0,0,,243302.896,286,33,1,,320,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1991,2/21/1992,Tooele,,,,,,,,,23008,1126,0,0,0,,148548.3159,0,0,0,,296,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1990,4/11/1991,Tooele,,,,,,,,,23008,1126,0,0,0,,260453.087,0,0,0,,296,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1988,3/1/1989,Tooele,,,,,,,,,23008,1600,0,0,0,,64728.49503,250,20,1,,271,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1986,4/13/1987,Tooele,,,,,,,,,23008,1400,38923.70303,95931.66192,914.0634766,,135769.4284,232,58,1,,291,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1985,1/24/1986,Tooele,,,,,,,,,23008,0,0,0,0,,134920.3695,279,52,1,,332,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1984,12/31/1984,Tooele,,,,,,,,,23008,2000,0,0,0,,133517.272,0,0,0,,0,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1983,3/28/1984,Tooele,,,,,,,,,23008,1700,0,0,0,,241866.7963,0,0,0,,425,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1982,5/12/1983,Tooele,,,,,,,,,23008,1500,0,0,0,,284679.7694,0,0,0,,530,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1981,2/5/1982,Tooele,,,,,,,,,23008,1099,0,0,0,,201614.001,426,35,0,,461,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1980,1/14/1981,Tooele,,,,,,,,,23008,1230,0,0,0,,167769.6507,365,39,0,,404,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1979,12/31/1979,Tooele,,,,,,,,,23008,1200,0,0,0,,121277.422,0,0,0,,354,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1978,12/31/1978,Tooele,,,,,,,,,23008,0,0,0,0,,160011.1119,0,0,0,,361,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1976,12/31/1976,Tooele,,,,,,,,,23008,0,0,0,0,,180012.5009,0,0,0,,344,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1975,12/31/1975,Tooele,,,,,,,,,23008,0,0,0,0,,86527.00882,0,0,0,,322,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1974,12/31/1974,Tooele,,,,,,,,,23008,0,0,0,0,,91790.37433,0,0,0,,310,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1973,12/31/1973,Tooele,,,,,,,,,23008,0,0,0,0,,217947.1352,0,0,0,,279,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1972,12/31/1972,Tooele,,,,,,,,,23008,0,0,0,0,,115611.0285,0,0,0,,276,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1971,12/31/1971,Tooele,,,,,,,,,23008,0,0,0,0,,99957.94152,0,0,0,,276,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1970,12/31/1970,Tooele,,,,,,,,,23008,0,0,0,0,,104987.2908,0,0,0,,274,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1969,12/31/1969,Tooele,,,,,,,,,23008,0,0,0,0,,104987.2908,0,0,0,,270,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1968,12/31/1968,Tooele,,,,,,,,,23008,0,0,0,0,,103998.2221,0,0,0,,268,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1967,12/31/1967,Tooele,,,,,,,,,23008,0,0,0,0,,99956.94145,0,0,0,,196,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1966,12/31/1966,Tooele,,,,,,,,,23008,0,0,0,0,,103998.2221,0,0,0,,220,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1965,12/31/1965,Tooele,,,,,,,,,23008,0,0,0,0,,103998.2221,0,0,0,,224,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1964,12/31/1964,Tooele,,,,,,,,,23008,0,0,0,0,,103998.2221,0,0,0,,229,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1963,12/31/1963,Tooele,,,,,,,,,23008,0,0,0,0,,103998.2221,0,0,0,,223,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1962,12/31/1962,Tooele,,,,,,,,,23008,0,0,0,0,,105127.3005,0,0,0,,156,,,,,,,
Wendover Municipal Water System,1006,Public,Active,1959,12/31/1959,Tooele,,,,,,,,,23008,0,0,0,0,,22106.53518,0,0,0,,130,,,,,,,
Enoch City Water System (Culinary),1007,Public,Active,2019,2/10/2020,Iron,,,,,,,,,11004,6715,393093,3690,536,71719,469038,2111,20,11,24,2166,7/8/2019,4491,kgallons,Indoor and Outdoor,,,
Enoch City Water System (Culinary),1007,Public,Active,2018,1/29/2019,Iron,,,,,,,,,11004,6650,433799,4234,502,71651,510186,2051,19,13,24,2107,6/24/2018,3425,kgallons,Indoor and Outdoor,,,
Enoch City Water System (Culinary),1007,Public,Active,2017,2/27/2018,Iron,,,,,,,,,11004,6630,419522,4855,9951,48090,482418,1999,20,12,24,2055,6/13/2017,3300,kgallons,Indoor and Outdoor,Metered,,
Enoch City Water System (Culinary),1007,Public,Active,2016,1/17/2017,Iron,,,,,,,,,11004,6600,404075,3785,537,52213,460610,1930,18,10,24,1982,6/18/2016,3100,kgallons,Indoor and Outdoor,Metered,,
Enoch City Water System (Culinary),1007,Public,Active,2015,1/12/2016,Iron,,,,,,,,,11004,6550,370557.4625,6688.98037,0,21170.01337,398416.4563,2140,10,0,7,2157,,,,,,,
Enoch City Water System (Culinary),1007,Public,Active,2014,1/13/2015,Iron,,,,,,,,,11004,6005,391006.3993,55611.75991,0,34937.79017,967608.2135,2270,13,0,13,2317,,,,,,,
Enoch City Water System (Culinary),1007,Public,Active,2013,1/14/2014,Iron,,,,,,,,,11004,5980,519705.6571,10703.89358,0,47418.55159,601020.9035,2013,16,0,143,2185,,,,,,,
